wr_lookback,wr_entry,wr_exit,cci_lookback,cci_entry,cci_exit,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_30m_bars,total_return,annualized_return,sharpe,max_drawdown,calmar,exposure,ending_equity
2,-80,-20,3,-50,100,26,0.7692307692307693,2.1824469368233212,0.014521740279301002,0.013371128851501046,11.384615384615385,0.3969884005389832,67.6266366290054,4.885965845989693,-0.2304354984071083,293.47317187011714,0.33076923076923076,139698.8400538983
3,-80,-20,3,-50,100,26,0.7692307692307693,2.1388269752225653,0.013247715203421072,0.01670925030051651,8.653846153846153,0.3632216751572157,49.35981894384703,5.15327345576082,-0.2304354984071082,214.20232249392197,0.3269230769230769,136322.16751572158
2,-80,-20,3,-80,100,24,0.75,2.0559191689113123,0.014048494470907743,0.012884415532524729,12.125,0.34221613621933744,40.37912765072747,4.369627633476662,-0.2305125807584414,175.1710362960256,0.31153846153846154,134221.61362193373
2,-80,-30,3,-50,100,27,0.7777777777777778,2.045013345633572,0.01190695884284246,0.012975457848298344,10.777777777777779,0.3296015810993831,35.7206257406288,4.293460041829532,-0.21430934572120952,166.6778722151343,0.31153846153846154,132960.15810993832
3,-80,-30,3,-50,100,27,0.7777777777777778,2.0068362168930327,0.010843389791278515,0.014671163575042279,8.222222222222221,0.3030862947920612,27.461338555383485,4.552131984172636,-0.2143093457212094,128.138782109425,0.3153846153846154,130308.62947920612
2,-80,-30,3,-80,100,25,0.76,1.928015899687659,0.011419791855094315,0.012793373216751114,11.52,0.2830073667618771,22.385814045657703,3.8232023726607998,-0.21438804332605854,104.41726925792946,0.3,128300.7366761877
3,-85,-20,3,-50,100,23,0.7391304347826086,1.8479003808447698,0.012197852314382142,0.01874733702599074,7.739130434782608,0.27831011283800633,21.325651397853164,4.20469065649623,-0.23692996117193388,90.00825092938625,0.28076923076923077,127831.01128380063
5,-80,-20,3,-50,100,23,0.7391304347826086,1.9314343123121243,0.01182738666707134,0.015475749722324794,9.434782608695652,0.27076810414645847,19.715629559164523,4.181301787738107,-0.23276073521351837,84.70341675574615,0.29615384615384616,127076.81041464585
3,-80,-40,3,-50,100,27,0.7407407407407407,1.8249564030257703,0.009516177749776323,0.014671163575042279,8.0,0.25629235276767703,16.921058320248388,3.9902501992428734,-0.21814089955153226,77.56939828815119,0.2923076923076923,125629.23527676771
3,-80,-20,5,-50,50,22,0.7272727272727273,1.8939458477696514,0.012067336720716441,0.015861397437144542,9.681818181818182,0.26109700737126706,17.807553952279623,4.014132760638263,-0.2305125807584416,77.25198292296457,0.28076923076923077,126109.7007371267
