ticker,period,start,end,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,calmar,exposure,ending_equity,holding_return,holding_cagr,holding_sharpe,holding_max_drawdown,holding_calmar,holding_ending_equity
SPY,IS,2016-09-06,2022-09-02,107,0.7757009345794392,2.5037413420596826,0.006002063603913034,0.007648671043406274,4.065420560747664,0.7969811026790619,0.10283670077101204,0.10703982761872873,0.9667445464577891,-0.1465771664486164,0.701587452279357,0.20198675496688742,179698.1102679062,0.7907983717358473,0.10220208231451644,0.6039341779609242,-0.34104746704498434,0.29967113727613737,179079.83717358473
SPY,Validation,2022-09-06,2024-08-30,45,0.7333333333333333,3.676894332253343,0.007424159141875515,0.011012142592628615,3.8,0.38839566588037333,0.18003899635305043,0.08816142004057746,1.9201778856125822,-0.05729800780861105,3.142151066655291,0.24,138839.56658803733,0.4425222643054558,0.2030275015686933,1.2665122972547755,-0.13239409202618202,1.5335087726463124,144252.2264305456
SPY,OOS,2024-09-03,2026-09-03,25,0.84,4.3377301098178,0.007261011562187716,0.009483396020188328,5.36,0.19648796132276392,0.09390812371571533,0.10519956142536127,0.905654008291604,-0.0750657205069366,1.251012087561826,0.16500994035785288,119648.79613227639,0.4004673235762932,0.18354992851670837,1.1036829393929457,-0.18998906889856915,0.9661078375761792,140046.7323576293
SPMO,IS,2016-09-06,2022-09-02,156,0.7307692307692307,1.9179594402465452,0.004493602088371337,0.0063362539270286344,3.5448717948717947,0.881809142174967,0.11136510718786696,0.13536325058400522,0.9187934232549426,-0.15548173673013432,0.7162584463611988,0.2735166425470333,188180.9142174967,0.9792194813688102,0.12077216849150063,0.669614604360124,-0.31312604086724016,0.3856982579826565,197921.94813688102
SPMO,Validation,2022-09-06,2024-08-30,44,0.8181818181818182,3.6969353682271624,0.0073920324941941125,0.009112893806585531,3.840909090909091,0.3770811327557191,0.1751777127555867,0.08107630406599534,2.030005415879254,-0.07494054245989634,2.337555974449094,0.23,137708.1132755719,0.6632500931792771,0.29261932873807317,1.630250109341712,-0.131601920558708,2.223518680394446,166325.0093179277
SPMO,OOS,2024-09-03,2026-09-03,30,0.7333333333333333,3.890443280697586,0.01063901422400949,0.013387636520724833,4.733333333333333,0.3663764077234557,0.16904601431922073,0.13675631772564797,1.2108872295768411,-0.10719542768738022,1.576989037370313,0.17693836978131214,136637.64077234556,0.7051474840948524,0.3060516278673797,1.2454659457638735,-0.2027890761185357,1.5092116090537553,170514.74840948524
