mode,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,sharpe,max_drawdown,calmar,exposure,ending_equity,period,start,end,execution,common_exit
WR_only,123,0.7154471544715447,2.1105705033975983,0.027304953095674028,0.02621859995429965,4.073170731707317,11.394554535733535,0.522579792209539,1.0264894174070935,-0.4884931582236042,1.0697791430895167,0.223841059602649,1239455.4535733536,IS,2016-09-06,2022-09-02,next_open,close>prev_high OR WR>-30 OR CCI>0
CCI_only,151,0.6887417218543046,1.898385902036016,0.01983050112828956,0.023780504792527024,3.5827814569536423,7.689392902016204,0.43489542857967,0.911176938312719,-0.48729986730328834,0.8924595670144055,0.2543046357615894,868939.2902016203,IS,2016-09-06,2022-09-02,next_open,close>prev_high OR WR>-30 OR CCI>0
WR_plus_CCI,70,0.7142857142857143,2.530938791658363,0.04046278307869341,0.04065464839555033,3.9285714285714284,7.330739796133987,0.42482982304548633,0.9601513107685758,-0.4884931582236043,0.8696740494593037,0.12781456953642384,833073.9796133987,IS,2016-09-06,2022-09-02,next_open,close>prev_high OR WR>-30 OR CCI>0
WR_only,41,0.6585365853658537,1.9885704857015853,0.025729816948172238,0.02924369747899158,4.341463414634147,1.3365385074058378,0.534408434205285,1.07146218533006,-0.3317821271598257,1.6107209836166083,0.25,233653.8507405838,Validation,2022-09-06,2024-08-30,next_open,close>prev_high OR WR>-30 OR CCI>0
CCI_only,54,0.5740740740740741,2.160889598011519,0.02479245095701339,0.009123703338755007,3.9444444444444446,2.115514255121459,0.7741090113363323,1.341165370776747,-0.32583263510256333,2.375787223071328,0.31,311551.4255121459,Validation,2022-09-06,2024-08-30,next_open,close>prev_high OR WR>-30 OR CCI>0
WR_plus_CCI,27,0.6666666666666666,2.574922819723221,0.027993290646847763,0.010132158590308471,4.037037037037037,0.9006771196658487,0.3826306468580185,0.9761163540976163,-0.3197632613188608,1.1966060305985802,0.162,190067.71196658487,Validation,2022-09-06,2024-08-30,next_open,close>prev_high OR WR>-30 OR CCI>0
WR_only,29,0.7586206896551724,2.984043705249895,0.041933721060015076,0.04749138261202601,3.8275862068965516,1.6796890787844903,0.6375282740349701,1.0426258374699566,-0.4516355521106773,1.4115989564053146,0.15109343936381708,267968.907878449,OOS,2024-09-03,2026-09-03,next_open,close>prev_high OR WR>-30 OR CCI>0
CCI_only,46,0.6521739130434783,2.446226223462544,0.02936827687161757,0.037053304209254234,3.8043478260869565,2.2240981496718155,0.7962973929857802,1.1236221977539274,-0.4198820888257292,1.89647859286582,0.2485089463220676,322409.81496718153,OOS,2024-09-03,2026-09-03,next_open,close>prev_high OR WR>-30 OR CCI>0
WR_plus_CCI,17,0.8235294117647058,3.7153020078219283,0.05992255325570892,0.07496529384544193,4.235294117647059,1.4309420174780216,0.5596222226328684,1.0059908321251583,-0.397970624777502,1.4061897732922948,0.09343936381709742,243094.20174780217,OOS,2024-09-03,2026-09-03,next_open,close>prev_high OR WR>-30 OR CCI>0
