date,equity,in_position
2025-03-28,106141.19264975701,True
2025-03-31,106853.69066758014,True
2025-04-01,107155.49947941944,False
2025-04-02,107155.49947941944,False
2025-04-03,107155.49947941942,True
2025-04-04,100882.30068373587,True
2025-04-07,100702.61007532991,True
2025-04-08,99125.32584598874,True
2025-04-09,109535.40175964055,False
2025-04-10,109535.40175964055,False
2025-04-11,109535.40175964055,False
2025-04-14,109535.40175964055,False
2025-04-15,109535.40175964055,False
2025-04-16,109535.40175964055,False
2025-04-17,109535.40175964055,False
2025-04-21,109535.40175964055,False
2025-04-22,109535.40175964055,False
2025-04-23,109535.40175964055,False
2025-04-24,109535.40175964055,False
2025-04-25,109535.40175964055,False
2025-04-28,109535.40175964055,False
2025-04-29,109535.40175964055,False
2025-04-30,109535.40175964055,False
2025-05-01,109535.40175964055,False
2025-05-02,109535.40175964055,False
2025-05-05,109535.40175964055,False
2025-05-06,109535.40175964055,False
2025-05-07,109535.40175964055,False
2025-05-08,109535.40175964055,False
2025-05-09,109535.40175964055,False
2025-05-12,109535.40175964055,False
2025-05-13,109535.40175964055,False
2025-05-14,109535.40175964055,False
2025-05-15,109535.40175964055,False
2025-05-16,109535.40175964055,False
2025-05-19,109535.40175964055,False
2025-05-20,109535.40175964055,False
2025-05-21,109535.40175964055,True
2025-05-22,109578.62507639709,True
2025-05-23,108830.67376904478,True
2025-05-27,111093.3204375176,False
2025-05-28,111093.3204375176,False
2025-05-29,111093.3204375176,False
2025-05-30,111093.3204375176,False
2025-06-02,111093.3204375176,False
2025-06-03,111093.3204375176,False
2025-06-04,111093.3204375176,False
2025-06-05,111093.3204375176,False
2025-06-06,111093.3204375176,False
2025-06-09,111093.3204375176,False
2025-06-10,111093.3204375176,False
2025-06-11,111093.3204375176,False
2025-06-12,111093.3204375176,False
2025-06-13,111093.3204375176,False
2025-06-16,111093.3204375176,False
2025-06-17,111093.3204375176,False
2025-06-18,111093.3204375176,True
2025-06-20,110832.43117434002,True
2025-06-23,111927.17838271549,False
2025-06-24,111927.17838271549,False
2025-06-25,111927.17838271549,False
2025-06-26,111927.17838271549,False
2025-06-27,111927.17838271549,False
2025-06-30,111927.17838271549,False
2025-07-01,111927.17838271549,False
2025-07-02,111927.17838271549,False
2025-07-03,111927.17838271549,False
2025-07-07,111927.17838271549,False
2025-07-08,111927.17838271549,False
2025-07-09,111927.17838271549,False
2025-07-10,111927.17838271549,False
2025-07-11,111927.17838271549,False
2025-07-14,111927.17838271549,False
2025-07-15,111927.17838271549,True
2025-07-16,112301.38439910416,True
2025-07-17,112988.62814074104,False
2025-07-18,112988.62814074104,False
2025-07-21,112988.62814074104,False
2025-07-22,112988.62814074104,False
2025-07-23,112988.62814074104,False
2025-07-24,112988.62814074104,False
2025-07-25,112988.62814074104,False
2025-07-28,112988.62814074104,False
2025-07-29,112988.62814074104,False
2025-07-30,112988.62814074104,False
2025-07-31,112988.62814074104,False
2025-08-01,112988.62814074104,False
2025-08-04,112988.62814074104,False
2025-08-05,112988.62814074104,False
2025-08-06,112988.62814074104,False
2025-08-07,112988.62814074104,False
2025-08-08,112988.62814074104,False
2025-08-11,112988.62814074104,False
2025-08-12,112988.62814074104,False
2025-08-13,112988.62814074104,False
2025-08-14,112988.62814074104,False
2025-08-15,112988.62814074104,False
2025-08-18,112988.62814074104,False
2025-08-19,112988.62814074104,False
2025-08-20,112988.62814074104,False
2025-08-21,112988.62814074104,False
2025-08-22,112988.62814074104,False
2025-08-25,112988.62814074104,False
2025-08-26,112988.62814074104,False
2025-08-27,112988.62814074104,False
2025-08-28,112988.62814074104,False
2025-08-29,112988.62814074104,False
2025-09-02,112988.62814074104,False
2025-09-03,112988.62814074104,False
2025-09-04,112988.62814074104,False
2025-09-05,112988.62814074104,False
2025-09-08,112988.62814074104,False
2025-09-09,112988.62814074104,False
2025-09-10,112988.62814074104,False
2025-09-11,112988.62814074104,False
2025-09-12,112988.62814074104,False
2025-09-15,112988.62814074104,False
2025-09-16,112988.62814074104,False
2025-09-17,112988.62814074104,False
2025-09-18,112988.62814074104,False
2025-09-19,112988.62814074104,False
2025-09-22,112988.62814074104,False
2025-09-23,112988.62814074104,False
2025-09-24,112988.62814074104,False
2025-09-25,112988.62814074104,False
2025-09-26,112988.62814074104,False
2025-09-29,112988.62814074104,False
2025-09-30,112988.62814074104,False
2025-10-01,112988.62814074104,False
2025-10-02,112988.62814074104,False
2025-10-03,112988.62814074104,False
2025-10-06,112988.62814074104,False
2025-10-07,112988.62814074104,False
2025-10-08,112988.62814074104,False
