mode,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,sharpe,max_drawdown,calmar,exposure,ending_equity,period,start,end,execution
WR_only,118,0.6864406779661016,2.012552475097279,0.02685067052879427,0.03430448025995447,4.440677966101695,9.1652119840503,0.4729842935279518,0.961739327712556,-0.4884931582236042,0.9682516235190477,0.23509933774834438,1016521.1984050301,IS,2016-09-06,2022-09-02,next_open
CCI_only,138,0.7028985507246377,1.8617609640958737,0.020931039476351845,0.0286022425477096,4.391304347826087,6.380929445386914,0.3963133226453519,0.8474235643446457,-0.6378822377656352,0.6212954353981583,0.28741721854304636,738092.9445386914,IS,2016-09-06,2022-09-02,next_open
WR_plus_CCI,70,0.7142857142857143,2.530938791658363,0.04046278307869341,0.04065464839555033,3.9285714285714284,7.330739796133987,0.42482982304548633,0.9601513107685758,-0.4884931582236043,0.8696740494593037,0.12781456953642384,833073.9796133987,IS,2016-09-06,2022-09-02,next_open
WR_only,41,0.6585365853658537,2.0123596517023907,0.026348984620486474,0.031191806331471117,4.512195121951219,1.3938240640835948,0.5532731690302541,1.0921198918111603,-0.3317821271598257,1.667579787273267,0.26,239382.4064083595,Validation,2022-09-06,2024-08-30,next_open
CCI_only,48,0.5833333333333334,2.5536164567234407,0.029130808905037112,0.00847274295073086,4.791666666666667,2.363641485364847,0.8440371777666118,1.3396284146449755,-0.32583263510256344,2.5904009814760616,0.334,336364.1485364847,Validation,2022-09-06,2024-08-30,next_open
WR_plus_CCI,27,0.6666666666666666,2.574922819723221,0.027993290646847763,0.010132158590308471,4.037037037037037,0.9006771196658487,0.3826306468580185,0.9761163540976163,-0.3197632613188608,1.1966060305985802,0.162,190067.71196658487,Validation,2022-09-06,2024-08-30,next_open
WR_only,27,0.7037037037037037,2.098382719630298,0.03409901844663285,0.043299574343167446,4.666666666666667,0.922973706036718,0.3870238347716064,0.7901443846662788,-0.4516355521106773,0.8569383720189565,0.1709741550695825,192297.3706036718,OOS,2024-09-03,2026-09-03,next_open
CCI_only,41,0.6585365853658537,2.28560483681704,0.03211817689497544,0.03744599135861737,4.780487804878049,2.0060643549854924,0.7344541945578476,1.0667575022280316,-0.5130090362515178,1.4316593717810453,0.2783300198807157,300606.43549854925,OOS,2024-09-03,2026-09-03,next_open
WR_plus_CCI,17,0.8235294117647058,3.7153020078219283,0.05992255325570892,0.07496529384544193,4.235294117647059,1.4309420174780216,0.5596222226328684,1.0059908321251583,-0.397970624777502,1.4061897732922948,0.09343936381709742,243094.20174780217,OOS,2024-09-03,2026-09-03,next_open
