lookback,mode,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,calmar,exposure,ending_equity
2,next_open,598,0.7140468227424749,2.016175836085867,0.004643613477668604,0.0063680268955842445,4.3879598662207355,13.203633807536722,0.08704665345425178,0.1132523548088816,0.7943741505953404,-0.19511779542895225,0.44612360068381285,0.223375,1420363.3807536722
