wr_lookback,wr_entry,wr_exit,cci_lookback,cci_entry,cci_exit,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_5m_bars,total_return,annualized_return,sharpe,max_drawdown,calmar,exposure,ending_equity
5,-90,-50,10,-100,0,64,0.6875,2.126118344416521,0.003777505516382701,0.0045655445076320245,17.1875,0.26203951395163805,17.80771721165595,4.036706072100968,-0.09404803071730683,189.3470503936767,0.16666666666666666,126203.95139516381
5,-90,-50,10,-100,50,64,0.6875,2.126118344416521,0.003777505516382701,0.0045655445076320245,17.1875,0.26203951395163805,17.80771721165595,4.036706072100968,-0.09404803071730683,189.3470503936767,0.16666666666666666,126203.95139516381
5,-90,-50,10,-80,50,68,0.6617647058823529,1.9161833692386412,0.0035652767636950985,0.003900740721215379,16.441176470588236,0.26098747163922886,17.610998693777205,3.9330613154409653,-0.09867050657689413,178.48290542678947,0.1782051282051282,126098.74716392289
5,-90,-50,10,-80,0,68,0.6617647058823529,1.9150860193512311,0.003561006487474654,0.003805458530454886,16.426470588235293,0.2606226377676002,17.543223006094184,3.9286455166938192,-0.09893128278291874,177.32735806720135,0.17756410256410257,126062.26377676002
3,-90,-40,10,-100,0,59,0.711864406779661,1.7798743133751542,0.0030986429402422625,0.0035023041474653294,18.322033898305083,0.1867819679314171,7.6631314634643655,3.098411919198075,-0.09897740673150468,77.42303740339538,0.1544871794871795,118678.1967931417
10,-80,-50,3,-100,0,66,0.7121212121212122,1.5282333464603663,0.0025698820354135505,0.003342094799794526,22.242424242424242,0.16556973332205538,5.901124518591738,2.67418831635546,-0.08214894748773283,71.83445070276699,0.13333333333333333,116556.97333220554
3,-90,-50,10,-100,0,62,0.6774193548387096,1.827810939156883,0.002929670435116825,0.002625855848329639,16.838709677419356,0.18800427311154744,7.776301238338435,3.193715436032257,-0.12199303011552998,63.74381578172223,0.13076923076923078,118800.42731115474
3,-90,-50,10,-100,50,62,0.6774193548387096,1.827810939156883,0.002929670435116825,0.002625855848329639,16.838709677419356,0.18800427311154744,7.776301238338435,3.193715436032257,-0.12199303011552998,63.74381578172223,0.13076923076923078,118800.42731115474
3,-85,-40,10,-100,0,74,0.7297297297297297,1.622515653503231,0.002291361258947909,0.003603283915280975,15.243243243243244,0.17286293970351307,6.465779946054063,2.854564113759412,-0.1051220715612895,61.507349027880494,0.18461538461538463,117286.2939703513
3,-90,-40,10,-80,0,63,0.6825396825396826,1.5808967098502507,0.0026051591536989907,0.0030701128087962104,17.428571428571427,0.16357697015253514,5.7538317427473356,2.7442102076370816,-0.09595403608880215,59.96445774748196,0.16538461538461538,116357.6970152535
3,-90,-40,10,-100,50,58,0.7068965517241379,1.696926955165697,0.0029354612531865766,0.00362854528537615,18.655172413793103,0.1718142564208316,6.382052317299454,2.893224347370333,-0.10645190584869602,59.95244769380173,0.15512820512820513,117181.42564208317
10,-90,-50,3,-80,0,67,0.6567164179104478,1.6280597895856441,0.0025409468459787346,0.0027986448666961206,16.104477611940297,0.17486631447699374,6.628166237613239,2.8634585187574726,-0.12294494598595929,53.91166090202843,0.15320512820512822,117486.63144769937
7,-90,-50,10,-100,0,62,0.7096774193548387,1.693472471898575,0.0024788418444047886,0.0037295250531917956,21.741935483870968,0.15688996926024878,5.280459698773729,2.62680454228203,-0.09800318325816604,53.88049166590453,0.191025641025641,115688.99692602488
10,-90,-50,7,-100,50,57,0.6666666666666666,1.6143052070065398,0.002870630418610876,0.0031204273398797167,23.526315789473685,0.16426932944335082,5.804675320070536,2.6775462254664486,-0.10986302913032508,52.83556594079284,0.18653846153846154,116426.93294433507
10,-90,-50,7,-100,0,57,0.6666666666666666,1.604723419265469,0.0028427281547552456,0.0031204273398797167,23.333333333333332,0.16192014016984402,5.633578681815701,2.651958462950668,-0.10986302913032486,51.27820274400842,0.1794871794871795,116192.01401698441
3,-85,-40,10,-100,50,73,0.726027397260274,1.5563843116469591,0.0021510398303279618,0.0037042636830966202,15.465753424657533,0.15807077518020263,5.361761723650054,2.655396866333577,-0.1051220715612895,51.00509953824471,0.18525641025641026,115807.07751802026
7,-90,-50,10,-80,0,67,0.6716417910447762,1.604161486781524,0.002474996349003831,0.0031204273398797167,20.44776119402985,0.16909077067547096,6.168628587286209,2.729299602642217,-0.1219760814589469,50.572444314522144,0.20512820512820512,116909.0770675471
3,-90,-50,10,-80,0,66,0.6666666666666666,1.6015193184226333,0.0024788041992312923,0.002625855848329639,16.060606060606062,0.16544956562999946,5.892159349344981,2.8331062935816136,-0.11853697893382076,49.70735210515679,0.14102564102564102,116544.95656299994
3,-90,-50,10,-80,50,66,0.6666666666666666,1.6015193184226333,0.0024788041992312923,0.002625855848329639,16.060606060606062,0.16544956562999946,5.892159349344981,2.8331062935816136,-0.11853697893382076,49.70735210515679,0.14102564102564102,116544.95656299994
3,-85,-50,10,-100,0,78,0.7051282051282052,1.6217415365423662,0.0020831964424284964,0.0027689580272718395,13.935897435897436,0.16706973174224338,6.013939811028315,2.8419257776700313,-0.12236940093202986,49.14578125922804,0.15833333333333333,116706.97317422435
3,-85,-50,10,-100,50,78,0.7051282051282052,1.6217415365423662,0.0020831964424284964,0.0027689580272718395,13.935897435897436,0.16706973174224338,6.013939811028315,2.8419257776700313,-0.12236940093202986,49.14578125922804,0.15833333333333333,116706.97317422435
5,-85,-50,10,-80,50,81,0.6666666666666666,1.4222958409795148,0.001977621559986829,0.0037042636830966202,19.666666666666668,0.1618197422809624,5.6263555186810725,2.5953921482589837,-0.1156278037227374,48.65919214527716,0.2153846153846154,116181.97422809624
3,-90,-30,10,-100,0,56,0.6964285714285714,1.5978851042663413,0.0027653339704316604,0.0034124496160415907,19.660714285714285,0.15353653900988107,5.0547529129741005,2.6217373039840277,-0.10401259384844541,48.59750849343567,0.1673076923076923,115353.65390098811
5,-85,-50,10,-80,0,81,0.6666666666666666,1.421530326379562,0.0019740366367400368,0.0037042636830966202,19.65432098765432,0.1614836000081452,5.602224314896679,2.59118988997632,-0.11588367377663178,48.343516669095976,0.21474358974358973,116148.36000081451
10,-90,-50,3,-100,0,38,0.6842105263157895,1.7291653933021924,0.0036725302085707963,0.003287014460462867,20.263157894736842,0.13713275530389812,4.054425610718651,2.5403295603976765,-0.08594178064649927,47.17642083069643,0.08974358974358974,113713.27553038982
5,-90,-40,10,-100,0,59,0.6949152542372882,1.641369687395275,0.002535896816802787,0.004155614500441995,22.593220338983052,0.15141038484050484,4.915543595998066,2.559217575618326,-0.10469591185012339,46.950673709541526,0.1814102564102564,115141.03848405048
3,-90,-40,10,-80,50,62,0.6774193548387096,1.5183170310249499,0.0024445459015091024,0.0032128004838973823,17.725806451612904,0.14890192041280859,4.7550943879202,2.543876353368464,-0.1034536157992757,45.96353980653706,0.16602564102564102,114890.19204128085
7,-90,-50,10,-100,50,61,0.7049180327868853,1.628073776492995,0.0023110716321940628,0.0037042636830966202,22.114754098360656,0.14229925607342864,4.351723250255079,2.429737851679961,-0.09800318325816604,44.403896950892914,0.19166666666666668,114229.92560734286
3,-90,-50,7,-100,0,74,0.7027027027027027,1.5739430610292884,0.0020319721475680424,0.0027438602484740615,14.837837837837839,0.15387253742437657,5.077026269647366,2.602380971619786,-0.11561956600520218,43.911480081311936,0.16538461538461538,115387.25374243766
3,-90,-50,7,-100,50,74,0.7027027027027027,1.5739430610292884,0.0020319721475680424,0.0027438602484740615,14.837837837837839,0.15387253742437657,5.077026269647366,2.602380971619786,-0.11561956600520218,43.911480081311936,0.16538461538461538,115387.25374243766
5,-90,-30,10,-100,0,58,0.7068965517241379,1.5992469513070575,0.0024669335220241775,0.004526549675721081,23.06896551724138,0.1438912133081811,4.44652365265766,2.457843815286188,-0.10469591185012372,42.4708431693401,0.18461538461538463,114389.12133081812
7,-90,-50,10,-80,50,66,0.6666666666666666,1.552139854318449,0.0023198777362726914,0.003098040458132334,20.772727272727273,0.1543461808030291,5.1085522594012645,2.5380568230089704,-0.1219760814589469,41.88159021259126,0.20576923076923076,115434.61808030291
5,-90,-40,10,-80,0,63,0.6666666666666666,1.5296592175607393,0.0023810476236690173,0.003355488158998554,21.428571428571427,0.15011771061414425,4.8323529043111755,2.4955377958258143,-0.11722426788905571,41.22314424590519,0.19230769230769232,115011.77106141443
3,-90,-30,10,-100,50,55,0.6909090909090909,1.5428599416559534,0.002584470500998435,0.0030701128087962104,20.036363636363635,0.13898811933435007,4.159393339509846,2.4202000304694353,-0.10401259384844541,39.9893242309716,0.16794871794871793,113898.811933435
5,-90,-40,10,-100,50,58,0.6896551724137931,1.579825594961557,0.0023604325414156102,0.003955200461864483,23.0,0.1368887802524068,4.040769898862924,2.361656498354779,-0.10469591185012339,38.59529782449821,0.18205128205128204,113688.87802524069
10,-90,-50,5,-100,0,54,0.6296296296296297,1.5688981701057212,0.0025144447758891045,0.003072883192590581,24.314814814814813,0.13374509287953984,3.867824313982937,2.3152869460479897,-0.10122239767265662,38.2111509202845,0.1685897435897436,113374.50928795399
5,-90,-30,10,-80,0,62,0.6774193548387096,1.4969466896321009,0.002314036006083644,0.0037555513297202747,21.85483870967742,0.14260698076288514,4.369928820314584,2.3969561124780405,-0.11722426788905571,37.27836308135791,0.1955128205128205,114260.69807628852
5,-90,-50,10,-50,0,73,0.6301369863013698,1.4782185641635324,0.0021370685115219817,0.0031128081680087405,16.0,0.15609118995797333,5.226004973724174,2.5546063454024024,-0.1453460331117542,35.95560788168181,0.21025641025641026,115609.11899579733
3,-90,-40,7,-100,0,71,0.7183098591549296,1.5406689689227804,0.0021404895821481285,0.003420074349442359,15.901408450704226,0.15276273998640466,5.003743289348719,2.5427412127967384,-0.14172985367328128,35.30479401244184,0.18525641025641026,115276.27399864046
3,-85,-30,10,-100,0,70,0.7285714285714285,1.4665885965702101,0.001968113498463253,0.0037295250531917956,16.385714285714286,0.13953498173659318,4.190713007747269,2.387302838878619,-0.11949132054558442,35.07127537475465,0.1987179487179487,113953.49817365932
5,-90,-40,10,-80,50,62,0.6612903225806451,1.4868394732897219,0.0022461187500939558,0.003612863654619103,21.887096774193548,0.13783776844642137,4.094078084379635,2.3325531802342994,-0.11722426788905571,34.925175120346104,0.1967948717948718,113783.77684464214
5,-90,-30,10,-100,50,57,0.7017543859649122,1.539595983068432,0.002287181043651636,0.004155614500441995,23.49122807017544,0.12946444062125395,3.6411072856153126,2.2605204227405262,-0.10469591185012372,34.777931833935405,0.18525641025641026,112946.44406212539
5,-90,-50,10,-50,50,72,0.625,1.4692696027963894,0.002140137681501889,0.0033793375549987514,16.26388888888889,0.15386791059342864,5.0767190451592406,2.5260580287457075,-0.14698961844906477,34.53794287464212,0.21217948717948718,115386.79105934285
3,-90,-30,10,-80,0,60,0.6666666666666666,1.4471499477669671,0.00226885358742057,0.002816374437601743,18.633333333333333,0.1309815848996161,3.7203234293045817,2.2825080609852058,-0.10929266834286955,34.040009139801576,0.1782051282051282,113098.1584899616
3,-90,-40,7,-100,50,71,0.7183098591549296,1.5271861176384212,0.002105537628908902,0.003420074349442359,15.943661971830986,0.14990039251085463,4.818473519788322,2.5052054172888902,-0.14172985367328128,33.99759045046339,0.18717948717948718,114990.03925108547
5,-85,-50,10,-100,0,74,0.6756756756756757,1.404406588229521,0.0017988173446981985,0.0037295250531917956,18.31081081081081,0.13286900532725765,3.8206104921043735,2.266398956866231,-0.11617412042417796,32.88693280529658,0.19743589743589743,113286.90053272576
5,-85,-50,10,-100,50,74,0.6756756756756757,1.404406588229521,0.0017988173446981985,0.0037295250531917956,18.31081081081081,0.13286900532725765,3.8206104921043735,2.266398956866231,-0.11617412042417796,32.88693280529658,0.19743589743589743,113286.90053272576
5,-90,-30,10,-80,50,61,0.6721311475409836,1.4552516237994733,0.0021757966326534936,0.004155614500441995,22.327868852459016,0.13040723154181477,3.690188876949305,2.234192721463708,-0.11722426788905571,31.479734899618244,0.2,113040.72315418147
