source,start,end,bars,trades,win_rate,profit_factor,avg_trade,median_trade,avg_holding_days,total_return,cagr,sharpe,max_drawdown,calmar,exposure,ending_equity
Tradier,2016-09-06,2026-09-04,2514,98,0.7244897959183674,3.7729888076895612,0.04980088399542375,0.04193183905754949,3.8877551020408165,71.29798925994453,0.5347581889459725,1.1408071404333728,-0.45911426095451235,1.1647605714407436,0.10421638822593476,7229798.925994453
Yahoo_auto_adjusted,2016-09-06,2026-09-04,2514,97,0.7216494845360825,3.7440417547158815,0.049502342105443124,0.04163197256213147,3.8969072164948453,66.08455260297822,0.5233067408587508,1.1247237111880148,-0.45911458140988204,1.1398172962656574,0.1030230708035004,6708455.260297822
