lookback,mode,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,calmar,exposure,ending_equity,period,start,end
2,next_open,107,0.719626168224299,1.3666682234481076,0.002070001942198438,0.005462005257969471,4.224299065420561,0.1894715834669365,0.02940163439920762,0.11101024359552902,0.3168146284039352,-0.19511779542895202,0.15068658568312698,0.20132450331125828,118947.15834669366,IS,2016-09-06,2022-09-02
2,next_open,45,0.7111111111111111,2.214031174559803,0.004664186625248829,0.005842522949093709,4.044444444444444,0.22660341577537935,0.10853720471713202,0.07983965473029697,1.329382392250003,-0.060535647318318286,1.7929469581188124,0.24,122660.34157753793,Validation,2022-09-06,2024-08-30
2,next_open,25,0.6,2.0841320113407265,0.0036000468638049286,0.00703307424441868,4.96,0.0921260113590674,0.045079869949001594,0.10398608483852498,0.4749640914944648,-0.06289765622773213,0.7167178024214753,0.16500994035785288,109212.60113590675,OOS,2024-09-03,2026-09-03
