date,equity,in_position
2016-09-06,100000.0,False
2016-09-07,100000.0,False
2016-09-08,100000.0,False
2016-09-09,100000.0,False
2016-09-12,100000.0,True
2016-09-13,98562.44799852085,False
2016-09-14,98562.44799852085,False
2016-09-15,98562.44799852085,False
2016-09-16,98562.44799852085,False
2016-09-19,98562.44799852085,False
2016-09-20,98562.44799852085,False
2016-09-21,98562.44799852085,False
2016-09-22,98562.44799852085,False
2016-09-23,98562.44799852085,False
2016-09-26,98562.44799852085,True
2016-09-27,99174.32279238768,True
2016-09-28,99666.5829648971,False
2016-09-29,99666.5829648971,False
2016-09-30,99666.5829648971,False
2016-10-03,99666.5829648971,False
2016-10-04,99666.5829648971,False
2016-10-05,99666.5829648971,False
2016-10-06,99666.5829648971,False
2016-10-07,99666.5829648971,False
2016-10-10,99666.5829648971,False
2016-10-11,99666.5829648971,False
2016-10-12,99666.5829648971,False
2016-10-13,99666.5829648971,False
2016-10-14,99666.5829648971,False
2016-10-17,99666.5829648971,False
2016-10-18,99666.5829648971,True
2016-10-19,99932.41026492981,False
2016-10-20,99932.41026492981,False
2016-10-21,99932.41026492981,False
2016-10-24,99932.41026492981,False
2016-10-25,99932.41026492981,False
2016-10-26,99932.41026492981,False
2016-10-27,99932.41026492981,False
2016-10-28,99932.41026492981,False
2016-10-31,99932.41026492981,False
2016-11-01,99932.41026492981,False
2016-11-02,99932.41026492981,False
2016-11-03,99932.41026492981,False
2016-11-04,99932.41026492981,False
2016-11-07,99932.41026492981,True
2016-11-08,100382.49290088727,False
2016-11-09,100382.49290088727,False
2016-11-10,100382.49290088727,False
2016-11-11,100382.49290088727,False
2016-11-14,100382.49290088727,False
2016-11-15,100382.49290088727,False
2016-11-16,100382.49290088727,False
2016-11-17,100382.49290088727,False
2016-11-18,100382.49290088727,False
2016-11-21,100382.49290088727,False
2016-11-22,100382.49290088727,False
2016-11-23,100382.49290088727,False
2016-11-25,100382.49290088727,False
2016-11-28,100382.49290088727,False
2016-11-29,100382.49290088727,True
2016-11-30,100141.65852834881,True
2016-12-01,99773.59090239381,True
2016-12-02,99823.57539480746,True
2016-12-05,100423.38930377115,True
2016-12-06,100741.4724373125,False
2016-12-07,100741.4724373125,False
2016-12-08,100741.4724373125,False
2016-12-09,100741.4724373125,False
2016-12-12,100741.4724373125,False
2016-12-13,100741.4724373125,False
2016-12-14,100741.4724373125,False
2016-12-15,100741.4724373125,False
2016-12-16,100741.4724373125,True
2016-12-19,100960.82598110155,True
2016-12-20,101350.29043640044,True
2016-12-21,101068.26445152883,False
2016-12-22,101068.26445152883,True
2016-12-23,101216.2479783236,True
2016-12-27,101467.37153894502,False
2016-12-28,101467.37153894502,False
2016-12-29,101467.37153894502,True
2016-12-30,101096.5079567657,True
2017-01-03,101869.89420740797,True
2017-01-04,102475.93957340837,False
2017-01-05,102475.93957340837,False
2017-01-06,102475.93957340837,False
2017-01-09,102475.93957340837,False
2017-01-10,102475.93957340837,False
2017-01-11,102475.93957340837,False
2017-01-12,102475.93957340837,False
2017-01-13,102475.93957340837,False
2017-01-17,102475.93957340837,False
2017-01-18,102475.93957340837,False
2017-01-19,102475.93957340837,False
2017-01-20,102475.93957340837,False
2017-01-23,102475.93957340837,False
2017-01-24,102475.93957340837,False
2017-01-25,102475.93957340837,False
2017-01-26,102475.93957340837,False
2017-01-27,102475.93957340837,False
2017-01-30,102475.93957340837,False
2017-01-31,102475.93957340837,False
2017-02-01,102475.93957340837,False
2017-02-02,102475.93957340837,False
2017-02-03,102475.93957340837,False
2017-02-06,102475.93957340837,False
2017-02-07,102475.93957340837,False
2017-02-08,102475.93957340837,False
2017-02-09,102475.93957340837,False
2017-02-10,102475.93957340837,False
2017-02-13,102475.93957340837,False
2017-02-14,102475.93957340837,False
2017-02-15,102475.93957340837,False
2017-02-16,102475.93957340837,False
2017-02-17,102475.93957340837,False
2017-02-21,102475.93957340837,False
2017-02-22,102475.93957340837,False
2017-02-23,102475.93957340837,False
2017-02-24,102475.93957340837,False
2017-02-27,102475.93957340837,False
2017-02-28,102475.93957340837,False
2017-03-01,102475.93957340837,False
2017-03-02,102475.93957340837,False
2017-03-03,102475.93957340837,True
2017-03-06,102170.77256939394,True
2017-03-07,101865.6055653795,True
2017-03-08,101676.48798542691,True
2017-03-09,101805.43178994005,True
2017-03-10,102162.17631575973,True
2017-03-13,102213.75383756499,False
2017-03-14,102213.75383756499,False
2017-03-15,102213.75383756499,False
2017-03-16,102213.75383756499,False
2017-03-17,102213.75383756499,True
2017-03-20,102101.63479779042,True
2017-03-21,100790.70448658003,True
2017-03-22,101027.87937841087,True
2017-03-23,100920.07260939686,True
2017-03-24,100846.76400646733,True
2017-03-27,100743.26950821387,True
2017-03-28,101476.35553750915,True
2017-03-29,101571.22549424149,False
2017-03-30,101571.22549424149,False
2017-03-31,101571.22549424149,False
2017-04-03,101571.22549424149,False
2017-04-04,101571.22549424149,False
2017-04-05,101571.22549424149,False
2017-04-06,101571.22549424149,True
2017-04-07,101467.68703808017,True
2017-04-10,101528.08447084094,True
2017-04-11,101407.28960531941,True
2017-04-12,100962.93706429382,True
2017-04-13,100307.19350860553,True
2017-04-17,101195.89859065674,True
2017-04-18,100893.91142685294,False
2017-04-19,100893.91142685294,False
2017-04-20,100893.91142685294,False
2017-04-21,100893.91142685294,False
2017-04-24,100893.91142685294,False
2017-04-25,100893.91142685294,False
2017-04-26,100893.91142685294,False
2017-04-27,100893.91142685294,False
2017-04-28,100893.91142685294,False
2017-05-01,100893.91142685294,False
2017-05-02,100893.91142685294,False
2017-05-03,100893.91142685294,False
2017-05-04,100893.91142685294,False
2017-05-05,100893.91142685294,False
2017-05-08,100893.91142685294,False
2017-05-09,100893.91142685294,False
2017-05-10,100893.91142685294,False
2017-05-11,100893.91142685294,False
