entry_signal_date,entry_date,entry_price,exit_signal_date,exit_date,exit_price,return,exit_reason
1996-10-22,1996-10-23,70.48284375,1996-10-23,1996-10-24,70.84520812400001,0.005141171308088888,wr>-30
1996-10-24,1996-10-25,70.248426876,1996-10-31,1996-11-01,70.970183124,0.010274340367422363,close>prev_high+wr>-30
1996-12-03,1996-12-04,74.88997499999999,1996-12-09,1996-12-10,75.5473875,0.008778377880350519,close>prev_high+wr>-30
1996-12-12,1996-12-13,73.0771125,1996-12-18,1996-12-19,74.1726625,0.014991697982046137,close>prev_high+wr>-30
1996-12-30,1996-12-31,75.29630625,1997-01-03,1997-01-06,75.07873125,-0.0028895839761063913,close>prev_high+wr>-30
1997-01-24,1997-01-27,76.89037499999999,1997-01-29,1997-01-30,77.859425,0.012603007853714043,wr>-30
1997-02-27,1997-02-28,79.26585,1997-03-03,1997-03-04,79.89026875,0.00787752544128395,wr>-30
1997-03-13,1997-03-14,79.656558126,1997-03-17,1997-03-18,79.98400000000001,0.004110670630308677,wr>-30
1997-03-31,1997-04-01,75.26505,1997-04-04,1997-04-07,76.1722625,0.012053569352574733,close>prev_high+wr>-30
1997-04-10,1997-04-11,75.0775125,1997-04-15,1997-04-16,75.359925,0.0037616123736119444,close>prev_high+wr>-30
1997-04-25,1997-04-28,76.5153,1997-04-28,1997-04-29,78.57803125,0.02695841550644129,close>prev_high
1997-05-07,1997-05-08,81.3287625,1997-05-09,1997-05-12,82.9209125,0.019576714941408335,wr>-30
1997-06-23,1997-06-24,88.26765,1997-06-24,1997-06-25,89.466483124,0.013581794961121219,wr>-30
1997-07-18,1997-07-21,91.29950625,1997-07-22,1997-07-23,93.9187125,0.028688065878779145,close>prev_high+wr>-30
1997-08-12,1997-08-13,93.7062375,1997-08-18,1997-08-19,92.20030625,-0.01607076850140321,wr>-30
1997-08-26,1997-08-27,91.0182,1997-09-02,1997-09-03,93.278220624,0.02483042538745006,close>prev_high+wr>-30
1997-09-10,1997-09-11,91.79960625,1997-09-12,1997-09-15,92.63771875,0.009129804954909782,close>prev_high+wr>-30
1997-09-24,1997-09-25,94.26885,1997-09-26,1997-09-29,94.4811,0.0022515390821040704,wr>-30
1997-10-27,1997-10-28,84.391875,1997-10-28,1997-10-29,92.4815,0.09585786546394415,wr>-30
1997-10-30,1997-10-31,91.8308625,1997-10-31,1997-11-03,93.1688625,0.01457026498036007,wr>-30
1997-11-12,1997-11-13,91.48704375,1997-11-14,1997-11-17,94.356125,0.03136051983317034,close>prev_high+wr>-30
1997-12-11,1997-12-12,96.4567875,1997-12-15,1997-12-16,97.19930625,0.007697941941099851,close>prev_high+wr>-30
1997-12-17,1997-12-18,96.9568875,1997-12-22,1997-12-23,95.4184125,-0.015867619512847875,wr>-30
1997-12-23,1997-12-24,94.45638749999999,1997-12-29,1997-12-30,95.9183125,0.015477248693213097,close>prev_high+wr>-30
1998-01-06,1998-01-07,96.11296875,1998-01-13,1998-01-14,95.6683625,-0.0046258715736526845,close>prev_high+wr>-30
1998-04-06,1998-04-07,111.77235,1998-04-09,1998-04-13,111.352725,-0.003754282700506817,wr>-30
1998-05-06,1998-05-07,110.5221,1998-05-08,1998-05-11,111.5401875,0.009211619214618771,close>prev_high+wr>-30
1998-05-26,1998-05-27,108.55295625,1998-05-28,1998-05-29,110.602875,0.018884043519542537,close>prev_high+wr>-30
1998-05-29,1998-06-01,108.99054375,1998-06-04,1998-06-05,110.352925,0.012499994982362761,wr>-30
1998-06-11,1998-06-12,109.896975,1998-06-16,1998-06-17,110.13421875,0.0021587832604128554,wr>-30
1998-07-21,1998-07-22,116.36701875,1998-07-27,1998-07-28,114.4146125,-0.0167780035182864,wr>-30
1998-08-03,1998-08-04,112.24119375,1998-08-06,1998-08-07,109.66556250000001,-0.02294729024119979,close>prev_high+wr>-30
1998-08-13,1998-08-14,108.36541875,1998-08-17,1998-08-18,108.9782,0.0056547675177973655,wr>-30
1998-08-27,1998-08-28,104.98974375,1998-09-02,1998-09-03,97.605475,-0.0703332390979381,wr>-30
1998-09-17,1998-09-18,102.395475,1998-09-22,1998-09-23,103.854225,0.014246235002083774,wr>-30
1998-09-30,1998-10-01,100.05125625,1998-10-02,1998-10-05,99.57383125,-0.004771804152134185,wr>-30
1998-11-30,1998-12-01,116.148225,1998-12-02,1998-12-03,117.22655,0.009284042007529747,wr>-30
1998-12-03,1998-12-04,116.648325,1998-12-04,1998-12-07,118.0388875,0.011920981291415833,close>prev_high+wr>-30
1998-12-10,1998-12-11,116.4607875,1998-12-15,1998-12-16,117.101575,0.005502173854010639,close>prev_high+wr>-30
1999-01-21,1999-01-22,122.149425,1999-01-25,1999-01-26,124.10017500000001,0.015970193883434236,wr>-30
1999-02-09,1999-02-10,122.149425,1999-02-11,1999-02-12,124.7875375,0.0215974205363636,close>prev_high+wr>-30
1999-02-16,1999-02-17,123.2121375,1999-02-22,1999-02-23,127.56823125,0.03535442074446604,close>prev_high+wr>-30
1999-02-24,1999-02-25,124.55615625,1999-03-04,1999-03-05,127.4745,0.023429943873207737,close>prev_high+wr>-30
1999-03-19,1999-03-22,130.0885125,1999-03-25,1999-03-26,128.599275,-0.01144787861264851,close>prev_high+wr>-30
1999-03-31,1999-04-01,129.7134375,1999-04-05,1999-04-06,132.1610625,0.018869479116225163,close>prev_high+wr>-30
1999-05-14,1999-05-17,133.651725,1999-05-19,1999-05-20,135.097975,0.010821035044628058,wr>-30
1999-07-20,1999-07-21,138.12136875,1999-08-11,1999-08-12,130.6613625,-0.05401051493706688,close>prev_high+wr>-30
1999-08-27,1999-08-30,135.37081874999998,1999-09-01,1999-09-02,132.098575,-0.02417244558476883,wr>-30
1999-09-15,1999-09-16,132.5265,1999-09-17,1999-09-20,133.91071250000002,0.010444797832886321,close>prev_high+wr>-30
1999-09-23,1999-09-24,127.77555,1999-09-27,1999-09-28,127.9119125,0.001067203389067739,close>prev_high
1999-10-13,1999-10-14,128.51007687599997,1999-10-18,1999-10-19,127.1620625,-0.010489561665274483,wr>-30
1999-10-26,1999-10-27,128.400675,1999-10-27,1999-10-28,132.4110125,0.031232993907547524,wr>-30
1999-11-01,1999-11-02,135.99594375,1999-11-04,1999-11-05,138.597275,0.019128006161580835,close>prev_high
1999-11-30,1999-12-01,139.3403625,1999-12-02,1999-12-03,143.00264375,0.026282989252306654,close>prev_high+wr>-30
1999-12-08,1999-12-09,141.8408625,1999-12-09,1999-12-10,142.25279375,0.0029041789702879406,wr>-30
1999-12-14,1999-12-15,140.403075,1999-12-16,1999-12-17,142.97140000000002,0.018292512468120803,wr>-30
2000-01-04,2000-01-05,139.9654875,2000-01-07,2000-01-10,146.22075,0.04469146367242871,close>prev_high+wr>-30
2000-01-12,2000-01-13,144.49764375,2000-01-13,2000-01-14,146.50194375,0.013870814415961608,close>prev_high+wr>-30
2000-01-28,2000-01-31,135.8396625,2000-01-31,2000-02-01,139.72205,0.028580662146447722,wr>-30
2000-02-09,2000-02-10,141.653325,2000-02-15,2000-02-16,140.346925,-0.009222515602792969,close>prev_high+wr>-30
2000-02-17,2000-02-18,138.902775,2000-02-23,2000-02-24,136.6601625,-0.01614519580332341,close>prev_high+wr>-30
2000-02-25,2000-02-28,133.40167499999998,2000-02-28,2000-02-29,136.0352875,0.01974197475406525,wr>-30
2000-03-27,2000-03-28,151.28025,2000-04-03,2000-04-04,151.71965,0.0029045430583305443,wr>-30
2000-04-12,2000-04-13,147.49824375,2000-04-17,2000-04-18,140.5343875,-0.04721314690229994,wr>-30
2000-05-02,2000-05-03,144.0288,2000-05-05,2000-05-08,142.72145,-0.00907700404363565,close>prev_high+wr>-30
2000-05-10,2000-05-11,140.15302499999999,2000-05-11,2000-05-12,141.7841375,0.01163808273135758,close>prev_high+wr>-30
2000-05-18,2000-05-19,142.5910125,2000-05-24,2000-05-25,140.65936250000001,-0.013546786477864337,wr>-30
2000-06-12,2000-06-13,144.8414625,2000-06-13,2000-06-14,148.22035,0.023328178559367974,close>prev_high+wr>-30
2000-07-05,2000-07-06,144.9664875,2000-07-07,2000-07-10,147.845425,0.019859331281652404,close>prev_high+wr>-30
2000-07-21,2000-07-24,148.154625,2000-08-03,2000-08-04,146.2832375,-0.012631313399767308,close>prev_high+wr>-30
2000-08-09,2000-08-10,147.56075625,2000-08-11,2000-08-14,147.75169375000002,0.0012939585351305904,wr>-30
2000-08-30,2000-08-31,151.0927125,2000-08-31,2000-09-01,153.21935,0.014075050112029697,close>prev_high+wr>-30
2000-09-06,2000-09-07,150.28005,2000-09-14,2000-09-15,148.1578625,-0.014121551729587511,close>prev_high+wr>-30
2000-09-15,2000-09-18,146.40427499999998,2000-09-22,2000-09-25,145.9083125,-0.0033876230731649803,wr>-30
2000-09-26,2000-09-27,143.59121249999998,2000-09-28,2000-09-29,145.43965625,0.012872958712567772,close>prev_high
2000-10-03,2000-10-04,142.903575,2000-10-05,2000-10-06,143.846225,0.006596406003138933,wr>-30
2000-10-10,2000-10-11,137.652525,2000-10-13,2000-10-16,137.37876875,-0.0019887484810030553,wr>-30
2000-10-17,2000-10-18,132.651525,2000-10-19,2000-10-20,138.347325,0.042938066486608584,close>prev_high+wr>-30
2000-10-25,2000-10-26,137.152425,2000-10-27,2000-10-30,138.40981250000002,0.009167810922774633,close>prev_high+wr>-30
2000-11-08,2000-11-09,140.028,2000-11-14,2000-11-15,139.0346875,-0.007093670551603926,close>prev_high+wr>-30
2000-11-16,2000-11-17,137.33996249999998,2000-11-24,2000-11-27,136.44145625000002,-0.006542205441478655,wr>-30
2000-11-28,2000-11-29,134.401875,2000-12-04,2000-12-05,134.848025,0.0033195221420834198,wr>-30
2000-12-07,2000-12-08,137.0899125,2000-12-11,2000-12-12,138.1598625,0.007804731803297438,wr>-30
2000-12-13,2000-12-14,135.902175,2000-12-18,2000-12-19,132.44225625,-0.02545889166232984,wr>-30
2000-12-19,2000-12-20,128.650725,2000-12-22,2000-12-26,130.81758125,0.01684293850656493,close>prev_high+wr>-30
2000-12-29,2001-01-02,132.0264,2001-01-03,2001-01-04,134.9105125,0.02184496812758674,close>prev_high+wr>-30
2001-01-05,2001-01-08,129.900975,2001-01-10,2001-01-11,131.06753125,0.008980350224469191,close>prev_high+wr>-30
2001-02-02,2001-02-05,134.82696,2001-02-12,2001-02-13,133.67326,-0.00855689396245396,wr>-30
2001-02-20,2001-02-21,127.92558,2001-02-26,2001-02-27,126.77464,-0.00899694963274733,close>prev_high+wr>-30
2001-03-09,2001-03-12,122.364468,2001-03-19,2001-03-20,117.87642000000001,-0.03667770614587229,wr>-30
2001-03-20,2001-03-21,114.202836,2001-03-23,2001-03-26,115.67686,0.012907070013567834,close>prev_high+wr>-30
2001-03-28,2001-03-29,114.72294,2001-03-30,2001-04-02,116.27674,0.01354393463068515,close>prev_high+wr>-30
2001-04-03,2001-04-04,110.592114,2001-04-05,2001-04-06,113.967202,0.030518342383797803,close>prev_high+wr>-30
2001-04-23,2001-04-24,122.54450399999999,2001-04-25,2001-04-26,123.70525400000001,0.009472069020737273,wr>-30
2001-05-23,2001-05-24,129.495894,2001-06-01,2001-06-04,126.77464,-0.021014210689954238,wr>-30
2001-06-14,2001-06-15,120.93418199999999,2001-06-20,2001-06-21,122.195556,0.010430252052310518,wr>-30
2001-07-05,2001-07-06,121.334262,2001-07-12,2001-07-13,120.815832,-0.004272742022364606,close>prev_high+wr>-30
2001-07-23,2001-07-24,119.0238,2001-07-25,2001-07-26,119.03618800000001,0.00010408002433148766,wr>-30
2001-08-06,2001-08-07,120.29405399999999,2001-08-10,2001-08-13,119.57607999999999,-0.0059684911774607885,close>prev_high+wr>-30
2001-08-15,2001-08-16,117.82356,2001-08-20,2001-08-21,117.77644,-0.00039992001599686855,wr>-30
2001-08-21,2001-08-22,116.77335,2001-08-24,2001-08-27,118.946206,0.018607464802542717,close>prev_high+wr>-30
2001-08-28,2001-08-29,117.153426,2001-09-24,2001-09-25,100.72985,-0.14018861044661213,close>prev_high+wr>-30
2001-10-17,2001-10-18,107.84156399999999,2001-10-22,2001-10-23,109.938008,0.019440037052875114,close>prev_high+wr>-30
2001-10-29,2001-10-30,107.37146999999999,2001-11-01,2001-11-02,108.418312,0.009749722156174423,close>prev_high+wr>-30
2001-11-28,2001-11-29,113.68273199999999,2001-11-29,2001-11-30,114.37712,0.006108122032113084,wr>-30
2001-12-10,2001-12-11,114.92298000000001,2001-12-17,2001-12-18,114.607074,-0.002748849707865375,close>prev_high+wr>-30
2001-12-31,2002-01-02,115.133022,2002-01-03,2002-01-04,117.146566,0.01748884868148437,close>prev_high+wr>-30
2002-01-09,2002-01-10,115.713138,2002-01-15,2002-01-16,114.27714,-0.012409982347898918,close>prev_high+wr>-30
2002-01-16,2002-01-17,113.782752,2002-01-24,2002-01-25,113.09737600000001,-0.006023549157960217,close>prev_high
2002-01-29,2002-01-30,110.412078,2002-01-31,2002-02-01,113.06738200000001,0.02404903564988614,wr>-30
2002-02-07,2002-02-08,108.651726,2002-02-08,2002-02-11,110.02799,0.012666747696212344,close>prev_high+wr>-30
2002-02-15,2002-02-19,110.17203,2002-02-20,2002-02-21,109.90801400000001,-0.002396397706386999,close>prev_high+wr>-30
2002-03-20,2002-03-21,115.32306,2002-03-27,2002-03-28,114.947006,-0.0032608742778763578,wr>-30
2002-04-11,2002-04-12,111.042204,2002-04-16,2002-04-17,113.367322,0.02093904764354293,close>prev_high+wr>-30
2002-04-22,2002-04-23,111.112218,2002-05-01,2002-05-02,109.07818,-0.0183061596340377,close>prev_high+wr>-30
2002-05-06,2002-05-07,106.12122,2002-05-08,2002-05-09,108.62827000000001,0.023624398588708573,close>prev_high+wr>-30
2002-05-10,2002-05-13,106.241244,2002-05-13,2002-05-14,109.598076,0.03159631677505592,wr>-30
2002-05-29,2002-05-30,106.57131,2002-06-05,2002-06-06,105.51889200000001,-0.009875246912137925,close>prev_high+wr>-30
2002-06-11,2002-06-12,101.730342,2002-06-17,2002-06-18,103.719252,0.019550804223188445,close>prev_high+wr>-30
2002-06-20,2002-06-21,100.490094,2002-06-27,2002-06-28,99.220152,-0.012637484446974434,close>prev_high+wr>-30
2002-07-01,2002-07-02,96.879372,2002-07-05,2002-07-08,98.960204,0.02147858679348169,close>prev_high+wr>-30
2002-07-10,2002-07-11,91.778352,2002-07-15,2002-07-16,91.101776,-0.0073718473393377115,wr>-30
2002-07-18,2002-07-19,86.77735200000001,2002-07-24,2002-07-25,84.253146,-0.029088304054265324,close>prev_high+wr>-30
2002-08-05,2002-08-06,85.247046,2002-08-07,2002-08-08,88.402316,0.03701324735639533,close>prev_high+wr>-30
2002-08-28,2002-08-29,91.288254,2002-09-06,2002-09-09,89.08218,-0.024166022498359974,close>prev_high+wr>-30
2002-09-17,2002-09-18,87.02740200000001,2002-09-25,2002-09-26,85.002996,-0.023261707846914836,close>prev_high+wr>-30
2002-09-27,2002-09-30,82.0164,2002-10-01,2002-10-02,84.673062,0.03239183870542961,close>prev_high+wr>-30
2002-10-09,2002-10-10,77.95558799999999,2002-10-10,2002-10-11,82.08358,0.05295312505371652,close>prev_high+wr>-30
2002-11-08,2002-11-11,89.527902,2002-11-14,2002-11-15,89.982,0.005072139409678211,close>prev_high+wr>-30
2002-11-26,2002-11-27,92.53850399999999,2002-11-27,2002-11-29,94.78104,0.024233544990094336,close>prev_high+wr>-30
2002-12-09,2002-12-10,90.038004,2002-12-16,2002-12-17,91.35172600000001,0.014590749923776736,close>prev_high+wr>-30
2002-12-24,2002-12-26,89.71794,2002-12-31,2003-01-02,88.83223,-0.009872161576603311,wr>-30
2003-01-21,2003-01-22,88.78775399999999,2003-01-29,2003-01-30,86.772642,-0.02269583258069563,close>prev_high+wr>-30
2003-01-30,2003-01-31,84.16683,2003-02-03,2003-02-04,85.292938,0.013379475025969256,close>prev_high+wr>-30
2003-02-12,2003-02-13,82.16643,2003-02-14,2003-02-18,84.51309400000001,0.02855988753557881,close>prev_high+wr>-30
2003-03-04,2003-03-05,82.626522,2003-03-07,2003-03-10,82.58348,-0.0005209223256426032,wr>-30
2003-03-10,2003-03-11,81.496296,2003-03-13,2003-03-14,84.18316,0.03296915481901164,close>prev_high+wr>-30
2003-03-24,2003-03-25,86.757348,2003-04-01,2003-04-02,87.52249200000001,0.008819356718926308,wr>-30
2003-05-08,2003-05-09,92.84856599999999,2003-05-09,2003-05-12,93.4813,0.006814687908050399,close>prev_high+wr>-30
2003-06-19,2003-06-20,100.410078,2003-06-26,2003-06-27,98.73025,-0.016729675282196266,wr>-30
2003-06-30,2003-07-01,97.26944999999999,2003-07-01,2003-07-02,98.750246,0.015223649357532176,wr>-30
2003-08-05,2003-08-06,96.709338,2003-08-07,2003-08-08,98.300336,0.01645133792560971,wr>-30
2003-08-22,2003-08-25,99.729942,2003-08-27,2003-08-28,100.37992000000001,0.0065173807079925705,wr>-30
2003-09-24,2003-09-25,101.43028199999999,2003-09-29,2003-09-30,100.45990400000001,-0.009566945697735307,close>prev_high+wr>-30
2003-11-10,2003-11-11,105.111018,2003-11-12,2003-11-13,105.988798,0.008350979913447354,close>prev_high+wr>-30
2003-11-18,2003-11-19,104.050806,2003-11-24,2003-11-25,105.708854,0.015934984684309095,close>prev_high+wr>-30
2003-12-03,2003-12-04,107.191434,2003-12-08,2003-12-09,107.87842,0.006408963611775231,wr>-30
2004-01-09,2004-01-12,112.57251,2004-01-12,2004-01-13,113.06738200000001,0.004396028835103927,wr>-30
2004-02-04,2004-02-05,113.192634,2004-02-06,2004-02-09,114.64706600000001,0.012849175327080076,close>prev_high+wr>-30
2004-03-08,2004-03-09,115.12302,2004-03-17,2004-03-18,112.67746000000001,-0.02124301464641898,close>prev_high+wr>-30
2004-03-19,2004-03-22,110.56210800000001,2004-03-25,2004-03-26,110.93780799999999,0.0033980900581236373,close>prev_high+wr>-30
2004-04-13,2004-04-14,112.632522,2004-04-16,2004-04-19,113.52729,0.007944135353730175,close>prev_high+wr>-30
2004-04-20,2004-04-21,112.22244,2004-04-22,2004-04-23,114.39711600000001,0.019378263384756345,close>prev_high+wr>-30
2004-04-30,2004-05-03,111.392274,2004-05-03,2004-05-04,112.22755000000001,0.007498509277223286,wr>-30
2004-05-07,2004-05-10,109.461888,2004-05-11,2004-05-12,109.548086,0.0007874704298906909,wr>-30
2004-05-19,2004-05-20,109.47189,2004-05-25,2004-05-26,111.637668,0.019783873284730857,close>prev_high+wr>-30
2004-06-03,2004-06-04,113.002596,2004-06-07,2004-06-08,114.347126,0.011898222231991884,close>prev_high+wr>-30
2004-06-09,2004-06-10,114.062808,2004-06-15,2004-06-16,113.9772,-0.0007505338637640024,close>prev_high+wr>-30
2004-06-21,2004-06-22,113.152626,2004-06-22,2004-06-23,113.587278,0.0038412895516892753,wr>-30
2004-06-28,2004-06-29,113.552706,2004-06-30,2004-07-01,114.22715000000001,0.005939479768980682,close>prev_high+wr>-30
2004-07-15,2004-07-16,111.59231399999999,2004-07-20,2004-07-21,111.797636,0.0018399295851148079,close>prev_high+wr>-30
2004-07-21,2004-07-22,109.381872,2004-07-27,2004-07-28,109.52809,0.0013367662970698024,close>prev_high+wr>-30
2004-08-05,2004-08-06,107.65152599999999,2004-08-10,2004-08-11,107.65846400000001,6.444869160526778e-05,close>prev_high+wr>-30
2004-08-30,2004-08-31,110.682132,2004-08-31,2004-09-01,110.92781000000001,0.0022196717352716,wr>-30
2004-09-22,2004-09-23,111.62231999999999,2004-09-28,2004-09-29,111.187758,-0.0038931461019622304,close>prev_high+wr>-30
2004-10-07,2004-10-08,113.17263,2004-10-18,2004-10-19,111.997596,-0.01038266937862975,wr>-30
2004-10-19,2004-10-20,110.402076,2004-10-21,2004-10-22,111.167762,0.006935431177942819,close>prev_high+wr>-30
2004-10-22,2004-10-25,109.77195,2004-10-26,2004-10-27,111.357724,0.014446076616111858,close>prev_high+wr>-30
2004-12-07,2004-12-08,118.23364199999999,2004-12-09,2004-12-10,118.89621600000001,0.005603938006071285,close>prev_high+wr>-30
2004-12-31,2005-01-03,121.584312,2005-01-12,2005-01-13,118.61627200000001,-0.024411373072539044,wr>-30
2005-01-13,2005-01-14,117.993594,2005-01-18,2005-01-19,119.40611400000002,0.011971158366445023,close>prev_high+wr>-30
2005-01-20,2005-01-21,117.813558,2005-01-28,2005-01-31,117.92641,0.0009578863580370633,wr>-30
2005-02-09,2005-02-10,119.683932,2005-02-11,2005-02-14,120.665862,0.008204359462387956,close>prev_high+wr>-30
2005-02-17,2005-02-18,120.164028,2005-02-24,2005-02-25,120.245946,0.0006817181594478416,close>prev_high+wr>-30
2005-03-09,2005-03-10,121.22424,2005-03-30,2005-03-31,118.166362,-0.025224971507348593,close>prev_high+wr>-30
2005-04-08,2005-04-11,118.313658,2005-04-12,2005-04-13,118.536288,0.001881693151605468,close>prev_high+wr>-30
2005-04-14,2005-04-15,115.76314799999999,2005-04-19,2005-04-20,115.35692399999999,-0.003509096003505352,close>prev_high+wr>-30
2005-04-26,2005-04-27,114.882972,2005-04-29,2005-05-02,116.046786,0.010130430817893554,close>prev_high+wr>-30
2005-05-12,2005-05-13,116.32325999999999,2005-05-16,2005-05-17,116.386718,0.0005455314783990861,close>prev_high+wr>-30
2005-05-31,2005-06-01,119.543904,2005-06-01,2005-06-02,120.205954,0.005538132667977758,close>prev_high+wr>-30
2005-06-23,2005-06-24,119.90397599999999,2005-06-28,2005-06-29,120.345926,0.003685866096717394,close>prev_high+wr>-30
2005-08-16,2005-08-17,122.214438,2005-08-29,2005-08-30,121.22575,-0.008089780685322956,close>prev_high+wr>-30
2005-09-21,2005-09-22,120.97419000000001,2005-09-29,2005-09-30,122.595476,0.013401916557573168,close>prev_high+wr>-30
2005-10-04,2005-10-05,121.27425,2005-10-14,2005-10-17,118.77624,-0.02059802472495187,close>prev_high+wr>-30
2005-10-18,2005-10-19,117.5235,2005-10-19,2005-10-20,119.46610199999999,0.016529477083306654,close>prev_high+wr>-30
2005-10-27,2005-10-28,118.453686,2005-10-28,2005-10-31,120.30593400000001,0.015636896263405475,close>prev_high+wr>-30
2005-11-29,2005-11-30,126.185232,2005-12-01,2005-12-02,126.744646,0.00443327631239776,close>prev_high+wr>-30
2005-12-16,2005-12-19,126.755346,2005-12-22,2005-12-23,126.754644,-5.538227949797303e-06,wr>-30
2005-12-27,2005-12-28,125.82516,2006-01-03,2006-01-04,126.83462800000001,0.008022783360656982,close>prev_high+wr>-30
2006-01-20,2006-01-23,126.23524199999999,2006-01-26,2006-01-27,127.634468,0.011084273914569787,close>prev_high+wr>-30
2006-01-31,2006-02-01,127.845564,2006-02-01,2006-02-02,128.074389998,0.0017898626345767,wr>-30
2006-02-02,2006-02-03,126.605316,2006-02-14,2006-02-15,127.654464,0.008286761039323132,close>prev_high+wr>-30
2006-02-28,2006-03-01,128.62573000199998,2006-03-02,2006-03-03,128.644266,0.0001441080101136638,wr>-30
2006-03-21,2006-03-22,129.53589199799998,2006-04-04,2006-04-05,130.58387800000003,0.008090313702523666,wr>-30
2006-04-07,2006-04-10,129.76595800200002,2006-04-18,2006-04-19,130.72385,0.0073816894102936015,close>prev_high+wr>-30
2006-05-01,2006-05-02,131.036191998,2006-05-02,2006-05-03,131.123760002,0.0006682734187006822,wr>-30
2006-05-12,2006-05-15,128.81574799799998,2006-05-25,2006-05-26,127.98438800199999,-0.006453869258383649,close>prev_high+wr>-30
2006-05-30,2006-05-31,126.645324,2006-05-31,2006-06-01,127.354524,0.005599890920568118,wr>-30
2006-06-07,2006-06-08,125.605116,2006-06-15,2006-06-16,125.264942,-0.0027082814047159065,close>prev_high+wr>-30
2006-06-19,2006-06-20,124.034802,2006-06-21,2006-06-22,124.92501,0.007177082444973726,close>prev_high
2006-06-27,2006-06-28,124.214838,2006-06-29,2006-06-30,127.514492,0.026564088905385086,close>prev_high+wr>-30
