lookback,mode,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,calmar,exposure,ending_equity,period,start,end
2,next_close,107,0.7289719626168224,1.544988590964779,0.0033897326812949093,0.005346195884617266,4.224299065420561,0.3543966817582669,0.05196872195896174,0.1107592505624204,0.5130315587988248,-0.2282938372174219,0.22763961827610746,0.20132450331125828,135439.6681758267,IS,2016-09-06,2022-09-02
2,next_close,45,0.6666666666666666,1.9904754823069783,0.004228183779425029,0.004409686233864285,4.044444444444444,0.20221672737578755,0.09736327521776378,0.07573436619783668,1.2636078008548473,-0.05636458349332152,1.7273839206014905,0.24,120221.67273757875,Validation,2022-09-06,2024-08-30
2,next_close,25,0.76,3.8203399718427455,0.0073257648886813475,0.005382717631604361,4.96,0.1969052954332482,0.09409901492191697,0.10369419429410609,0.9187932271568695,-0.06614471090048979,1.4226234212964137,0.16500994035785288,119690.52954332481,OOS,2024-09-03,2026-09-03
