wr_lookback,wr_entry,wr_exit,cci_lookback,cci_entry,cci_exit,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,sharpe,max_drawdown,calmar,exposure,ending_equity
2,-85,-30,7,-50,100,98,0.7244897959183674,2.827192836723688,0.04017578922939499,0.04783974467181573,4.030612244897959,23.10434214855928,0.7014656409177613,1.2712524646404533,-0.37918942400912525,1.8499082424326276,0.17682119205298014,2410434.214855928
2,-90,-40,3,-80,100,89,0.7528089887640449,2.6922769613547985,0.038583692422809436,0.042436194368755675,3.561797752808989,15.444503685678136,0.5961994070488477,1.2575917411709583,-0.3257011937607833,1.8305103526477593,0.14701986754966886,1644450.3685678137
2,-85,-40,3,-80,100,110,0.7272727272727273,2.3212121123733342,0.03164909548758477,0.03795894059938354,3.5272727272727273,15.260332710102269,0.5931998025640506,1.2071579535042543,-0.3257011937607833,1.821300670453594,0.176158940397351,1626033.2710102268
2,-85,-30,3,-80,0,108,0.7314814814814815,2.3226118295599796,0.032578398274572436,0.04386489998739995,3.787037037037037,15.229566910007161,0.5926959621796968,1.1704657815809953,-0.3257011937607833,1.8197537299019304,0.1847682119205298,1622956.6910007163
2,-80,-40,3,-80,100,132,0.7424242424242424,2.375381639425735,0.03021350964985028,0.04220292672983239,3.3257575757575757,25.540376542556263,0.7290444373622211,1.3162328025080658,-0.4006586473231969,1.8196148822269826,0.20132450331125828,2654037.6542556263
2,-85,-30,7,-50,-50,99,0.7272727272727273,2.8544902607374847,0.03912575329700468,0.04578375581996896,3.9494949494949494,22.11395293594605,0.6895851807562239,1.2633251636484997,-0.3791894240091255,1.8185770411667086,0.1741721854304636,2311395.293594605
2,-85,-30,7,-80,0,83,0.7228915662650602,2.7525960792257393,0.04261445332362339,0.05382774475744667,4.156626506024097,16.5431213891798,0.6135327814080827,1.1957607862317903,-0.34082704290138366,1.800129403421796,0.1543046357615894,1754312.1389179798
2,-85,-30,7,-80,50,83,0.7228915662650602,2.7525960792257393,0.04261445332362339,0.05382774475744667,4.156626506024097,16.5431213891798,0.6135327814080827,1.1957607862317903,-0.34082704290138366,1.800129403421796,0.1543046357615894,1754312.1389179798
2,-85,-30,7,-80,100,83,0.7228915662650602,2.7525960792257393,0.04261445332362339,0.05382774475744667,4.156626506024097,16.5431213891798,0.6135327814080827,1.1957607862317903,-0.34082704290138366,1.800129403421796,0.1543046357615894,1754312.1389179798
2,-80,-30,5,-50,0,118,0.7033898305084746,2.439808786862851,0.034097150202048856,0.051136614463109575,3.940677966101695,24.385574962602657,0.7162459161474513,1.2267180419411945,-0.4006586473231968,1.7876711782778063,0.21125827814569537,2538557.496260266
2,-80,-30,5,-50,50,118,0.7033898305084746,2.439808786862851,0.034097150202048856,0.051136614463109575,3.940677966101695,24.385574962602657,0.7162459161474513,1.2267180419411945,-0.4006586473231968,1.7876711782778063,0.21125827814569537,2538557.496260266
2,-80,-30,5,-50,100,118,0.7033898305084746,2.439808786862851,0.034097150202048856,0.051136614463109575,3.940677966101695,24.385574962602657,0.7162459161474513,1.2267180419411945,-0.4006586473231968,1.7876711782778063,0.21125827814569537,2538557.496260266
2,-85,-30,7,-80,-50,84,0.7261904761904762,2.7933290197071794,0.041674403754017285,0.051136614463109575,4.071428571428571,16.241158253173115,0.6088607952921021,1.1954459162929638,-0.34082704290138355,1.7864216117037188,0.152317880794702,1724115.8253173113
2,-80,-30,5,-100,0,92,0.717391304347826,2.5693825408375495,0.03851920781625456,0.05223218973838739,4.054347826086956,16.68754932082278,0.615743733444782,1.1747893461418735,-0.3446871294021786,1.7863844655665584,0.16821192052980133,1768754.932082278
2,-80,-30,5,-100,50,92,0.717391304347826,2.5693825408375495,0.03851920781625456,0.05223218973838739,4.054347826086956,16.68754932082278,0.615743733444782,1.1747893461418735,-0.3446871294021786,1.7863844655665584,0.16821192052980133,1768754.932082278
2,-80,-30,5,-100,100,92,0.717391304347826,2.5693825408375495,0.03851920781625456,0.05223218973838739,4.054347826086956,16.68754932082278,0.615743733444782,1.1747893461418735,-0.3446871294021786,1.7863844655665584,0.16821192052980133,1768754.932082278
2,-80,-40,3,-50,100,151,0.7417218543046358,2.222371916738999,0.026679892205587943,0.034390591589451125,3.403973509933775,24.104264629548503,0.7130548700116639,1.2566597245461362,-0.4006586473231968,1.779706677431246,0.23311258278145697,2510426.4629548504
