date,equity,in_position
2025-03-28,105244.22161574397,False
2025-03-31,105244.22161574397,True
2025-04-01,105541.48447377303,True
2025-04-02,106209.38519909148,False
2025-04-03,106209.38519909148,False
2025-04-04,106209.38519909148,True
2025-04-07,106020.20603767765,True
2025-04-08,104359.63339860066,True
2025-04-09,115319.41281650882,True
2025-04-10,110266.22721607707,False
2025-04-11,110266.22721607707,False
2025-04-14,110266.22721607707,False
2025-04-15,110266.22721607707,False
2025-04-16,110266.22721607707,False
2025-04-17,110266.22721607707,False
2025-04-21,110266.22721607707,False
2025-04-22,110266.22721607707,False
2025-04-23,110266.22721607707,False
2025-04-24,110266.22721607707,False
2025-04-25,110266.22721607707,False
2025-04-28,110266.22721607707,False
2025-04-29,110266.22721607707,False
2025-04-30,110266.22721607707,False
2025-05-01,110266.22721607707,False
2025-05-02,110266.22721607707,False
2025-05-05,110266.22721607707,False
2025-05-06,110266.22721607707,False
2025-05-07,110266.22721607707,False
2025-05-08,110266.22721607707,False
2025-05-09,110266.22721607707,False
2025-05-12,110266.22721607707,False
2025-05-13,110266.22721607707,False
2025-05-14,110266.22721607707,False
2025-05-15,110266.22721607707,False
2025-05-16,110266.22721607707,False
2025-05-19,110266.22721607707,False
2025-05-20,110266.22721607707,False
2025-05-21,110266.22721607707,False
2025-05-22,110266.22721607707,True
2025-05-23,109513.58253974924,True
2025-05-27,111790.42723899218,True
2025-05-28,111143.68231611753,False
2025-05-29,111143.68231611753,False
2025-05-30,111143.68231611753,False
2025-06-02,111143.68231611753,False
2025-06-03,111143.68231611753,False
2025-06-04,111143.68231611753,False
2025-06-05,111143.68231611753,False
2025-06-06,111143.68231611753,False
2025-06-09,111143.68231611753,False
2025-06-10,111143.68231611753,False
2025-06-11,111143.68231611753,False
2025-06-12,111143.68231611753,False
2025-06-13,111143.68231611753,False
2025-06-16,111143.68231611753,False
2025-06-17,111143.68231611753,False
2025-06-18,111143.68231611753,False
2025-06-20,111143.68231611753,True
2025-06-23,112241.50390727929,True
2025-06-24,113481.46253579759,False
2025-06-25,113481.46253579759,False
2025-06-26,113481.46253579759,False
2025-06-27,113481.46253579759,False
2025-06-30,113481.46253579759,False
2025-07-01,113481.46253579759,False
2025-07-02,113481.46253579759,False
2025-07-03,113481.46253579759,False
2025-07-07,113481.46253579759,False
2025-07-08,113481.46253579759,False
2025-07-09,113481.46253579759,False
2025-07-10,113481.46253579759,False
2025-07-11,113481.46253579759,False
2025-07-14,113481.46253579759,False
2025-07-15,113481.46253579759,False
2025-07-16,113481.46253579759,True
2025-07-17,114175.92792762537,True
2025-07-18,114092.30120504927,False
2025-07-21,114092.30120504927,False
2025-07-22,114092.30120504927,False
2025-07-23,114092.30120504927,False
2025-07-24,114092.30120504927,False
2025-07-25,114092.30120504927,False
2025-07-28,114092.30120504927,False
2025-07-29,114092.30120504927,False
2025-07-30,114092.30120504927,False
2025-07-31,114092.30120504927,False
2025-08-01,114092.30120504927,False
2025-08-04,114092.30120504927,False
2025-08-05,114092.30120504927,False
2025-08-06,114092.30120504927,False
2025-08-07,114092.30120504927,False
2025-08-08,114092.30120504927,False
2025-08-11,114092.30120504927,False
2025-08-12,114092.30120504927,False
2025-08-13,114092.30120504927,False
2025-08-14,114092.30120504927,False
2025-08-15,114092.30120504927,False
2025-08-18,114092.30120504927,False
2025-08-19,114092.30120504927,False
2025-08-20,114092.30120504927,False
2025-08-21,114092.30120504927,False
2025-08-22,114092.30120504927,False
2025-08-25,114092.30120504927,False
2025-08-26,114092.30120504927,False
2025-08-27,114092.30120504927,False
2025-08-28,114092.30120504927,False
2025-08-29,114092.30120504927,False
2025-09-02,114092.30120504927,False
2025-09-03,114092.30120504927,False
2025-09-04,114092.30120504927,False
2025-09-05,114092.30120504927,False
2025-09-08,114092.30120504927,False
2025-09-09,114092.30120504927,False
2025-09-10,114092.30120504927,False
2025-09-11,114092.30120504927,False
2025-09-12,114092.30120504927,False
2025-09-15,114092.30120504927,False
2025-09-16,114092.30120504927,False
2025-09-17,114092.30120504927,False
2025-09-18,114092.30120504927,False
2025-09-19,114092.30120504927,False
2025-09-22,114092.30120504927,False
2025-09-23,114092.30120504927,False
2025-09-24,114092.30120504927,False
2025-09-25,114092.30120504927,False
2025-09-26,114092.30120504927,False
2025-09-29,114092.30120504927,False
2025-09-30,114092.30120504927,False
2025-10-01,114092.30120504927,False
2025-10-02,114092.30120504927,False
2025-10-03,114092.30120504927,False
2025-10-06,114092.30120504927,False
2025-10-07,114092.30120504927,False
2025-10-08,114092.30120504927,False
2025-10-09,114092.30120504927,False
2025-10-10,114092.30120504927,False
2025-10-13,114092.30120504927,True
2025-10-14,113952.92082984404,True
2025-10-15,114458.8199694779,False
2025-10-16,114458.8199694779,False
2025-10-17,114458.8199694779,False
2025-10-20,114458.8199694779,False
2025-10-21,114458.8199694779,False
2025-10-22,114458.8199694779,False
2025-10-23,114458.8199694779,False
2025-10-24,114458.8199694779,False
2025-10-27,114458.8199694779,False
2025-10-28,114458.8199694779,False
2025-10-29,114458.8199694779,False
2025-10-30,114458.8199694779,False
2025-10-31,114458.8199694779,True
2025-11-03,114673.62114468381,True
2025-11-04,113314.33245783403,True
2025-11-05,113707.0158562573,True
2025-11-06,112487.01230645506,True
2025-11-07,112597.7691624206,True
2025-11-10,114354.77565023757,True
2025-11-11,114616.56458251974,False
2025-11-12,114616.56458251974,False
2025-11-13,114616.56458251974,False
2025-11-14,114616.56458251974,False
2025-11-17,114616.56458251974,False
2025-11-18,114616.56458251974,False
2025-11-19,114616.56458251974,False
2025-11-20,114616.56458251974,False
2025-11-21,114616.56458251973,True
2025-11-24,116303.5601312056,True
2025-11-25,117397.49848184828,False
2025-11-26,117397.49848184828,False
2025-11-28,117397.49848184828,False
2025-12-01,117397.49848184828,False
2025-12-02,117397.49848184828,False
2025-12-03,117397.49848184828,False
2025-12-04,117397.49848184828,False
2025-12-05,117397.49848184828,False
2025-12-08,117397.49848184828,False
2025-12-09,117397.49848184828,False
2025-12-10,117397.49848184828,False
2025-12-11,117397.49848184828,False
2025-12-12,117397.49848184828,False
2025-12-15,117397.49848184828,False
2025-12-16,117397.49848184828,False
2025-12-17,117397.49848184828,False
2025-12-18,117397.49848184828,True
2025-12-19,118461.57440882885,True
2025-12-22,119199.57684126752,False
2025-12-23,119199.57684126752,False
2025-12-24,119199.57684126752,False
2025-12-26,119199.57684126752,False
2025-12-29,119199.57684126752,False
2025-12-30,119199.57684126752,False
2025-12-31,119199.57684126752,False
2026-01-02,119199.57684126752,True
2026-01-05,119993.46134238403,True
2026-01-06,120707.08499283821,False
2026-01-07,120707.08499283821,False
2026-01-08,120707.08499283821,False
2026-01-09,120707.08499283821,False
2026-01-12,120707.08499283821,False
2026-01-13,120707.08499283821,False
2026-01-14,120707.08499283821,False
2026-01-15,120707.08499283821,False
2026-01-16,120707.08499283821,False
2026-01-20,120707.08499283821,False
2026-01-21,120707.08499283821,True
2026-01-22,121337.56553598726,False
2026-01-23,121337.56553598726,False
2026-01-26,121337.56553598726,False
2026-01-27,121337.56553598726,False
2026-01-28,121337.56553598726,False
2026-01-29,121337.56553598726,False
2026-01-30,121337.56553598726,False
2026-02-02,121337.56553598726,False
2026-02-03,121337.56553598726,False
2026-02-04,121337.56553598726,False
2026-02-05,121337.56553598726,False
2026-02-06,121337.56553598726,False
2026-02-09,121337.56553598726,False
2026-02-10,121337.56553598726,False
2026-02-11,121337.56553598726,False
2026-02-12,121337.56553598726,False
2026-02-13,121337.56553598728,True
2026-02-17,121533.34305280368,True
2026-02-18,122145.5927417568,True
2026-02-19,121823.44973681345,False
2026-02-20,121823.44973681345,False
2026-02-23,121823.44973681345,False
2026-02-24,121823.44973681345,False
2026-02-25,121823.44973681345,False
2026-02-26,121823.44973681345,False
2026-02-27,121823.44973681345,False
2026-03-02,121823.44973681345,False
2026-03-03,121823.44973681345,False
