trades,win_rate,profit_factor,avg_trade,median_trade,total_return,cagr,sharpe,max_drawdown,calmar,exposure,avg_position_weight,ending_equity,portfolio,start,end
98.0,0.7244897959183674,3.7729888076895612,0.04980088399542375,0.04193183905754949,71.29798925994453,0.5347581889459725,1.1408071404333728,-0.45911426095451235,1.1647605714407436,0.10421638822593476,1.0,7229798.925994453,TCAR_no_QQQ,2016-09-06,2026-09-04
98.0,0.7244897959183674,3.7729888076895612,0.04980088399542375,0.04193183905754949,36.00796417049405,0.4352810039649593,1.2288766068727879,-0.2519018262394842,1.7279787545134178,0.10421638822593476,0.8469387755102041,3700796.4170494047,TCAR_QQQ_100_50,2016-09-06,2026-09-04
,,,,,39.39495297301412,0.4479138857442446,0.8803281827909775,-0.905055487053021,0.49490212716428117,1.0,1.0,4039495.297301412,SOXL_buy_hold,2016-09-06,2026-09-04
