strategy,period,trade_id,entry_signal_date,entry_date,entry_price,entry_wr3,entry_cci4,entry_adx30,exit_signal_date,exit_date,exit_price,exit_reason,terminal_close,shares,return_fraction,pnl_dollars,equity_before,equity_after,holding_calendar_days,holding_trading_sessions
IS_SELECTED_WR3_CCI4_ADX30,IS,12,2017-09-08,2017-09-11,4.73625,-90.1222001815942,-92.77701796818613,9.771500751735038,2017-09-11,2017-09-12,4.825,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,25235.34452262409,0.018738453417788348,2239.6368263828917,119520.90049527836,121760.53732166125,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,13,2017-09-21,2017-09-22,4.627083,-76.12147501136275,-116.26237806243148,7.928689887513501,2017-09-27,2017-09-28,4.635833,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,26314.751069228983,0.0018910402082694677,230.2540718557575,121760.53732166125,121990.791393517,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,14,2017-11-29,2017-11-30,5.644167,-78.93629108345452,-133.33333333333334,14.777655129965046,2017-12-07,2017-12-08,5.7,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,21613.604167544476,0.00989215946303501,1206.7523614865058,121990.791393517,123197.54375500351,8,6
IS_SELECTED_WR3_CCI4_ADX30,IS,15,2017-12-26,2017-12-27,5.875833,-74.36705616083064,-133.3333333333315,12.85734100996035,2018-01-02,2018-01-03,6.10125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20966.82185402538,0.03836341162180745,4726.278081868848,123197.54375500351,127923.82183687236,7,4
IS_SELECTED_WR3_CCI4_ADX30,IS,16,2018-03-01,2018-03-02,6.361667,-80.64647850516137,-131.99302250489117,18.37230458670992,2018-03-05,2018-03-06,7.090833,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20108.537878023537,0.11461869978419181,14662.462130366897,127923.82183687236,142586.28396723926,4,2
IS_SELECTED_WR3_CCI4_ADX30,IS,17,2018-03-14,2018-03-15,7.485,-83.23983059297694,-98.40513095863268,14.948188931395077,2018-03-26,2018-03-27,6.662083,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19049.603736438108,-0.10994215096860394,-15676.242757978456,142586.28396723926,126910.0412092608,12,8
IS_SELECTED_WR3_CCI4_ADX30,IS,18,2018-03-28,2018-03-29,5.768333,-87.46751206694655,-132.12944786805866,15.220563575982743,2018-03-29,2018-04-02,5.855,CLOSE_GT_PRIOR_HIGH,False,22001.164150762586,0.015024618030893944,1906.774893454145,126910.0412092608,128816.81610271495,4,1
IS_SELECTED_WR3_CCI4_ADX30,IS,19,2018-04-02,2018-04-03,5.614583,-79.12081863673687,-96.95913784585485,15.855271944705146,2018-04-04,2018-04-05,6.090833,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,22943.256178190786,0.0848237527168092,10926.725754863379,128816.81610271495,139743.54185757833,2,2
IS_SELECTED_WR3_CCI4_ADX30,IS,20,2018-04-20,2018-04-23,6.231667,-89.30237305109526,-133.33333333333357,16.41344907209031,2018-04-26,2018-04-27,6.353333,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,22424.744752500148,0.01952382885670878,2728.328995057702,139743.54185757833,142471.87085263603,4,4
IS_SELECTED_WR3_CCI4_ADX30,IS,21,2018-05-15,2018-05-16,6.758333,-76.29943520744648,-133.3333333333337,13.39709151269031,2018-05-16,2018-05-17,6.797083,CLOSE_GT_PRIOR_HIGH,False,21080.91904507162,0.005733662428293984,816.8856129964988,142471.87085263603,143288.75646563253,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,22,2018-05-18,2018-05-21,6.834167,-90.58490023417926,-81.66784077041292,12.297978455970316,2018-05-21,2018-05-22,6.884583,CLOSE_GT_PRIOR_HIGH,False,20966.528395579524,0.007377051219263464,1057.0484955915308,143288.75646563253,144345.80496122406,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,23,2018-06-25,2018-06-26,7.21625,-80.11764705882355,-133.33333333333334,10.267679867119545,2018-07-02,2018-07-03,7.3775,WR3_GT_MINUS30,False,20002.883071016673,0.02234540100467708,3225.4648952014686,144345.80496122406,147571.26985642553,7,5
IS_SELECTED_WR3_CCI4_ADX30,IS,24,2018-07-27,2018-07-30,7.86875,-83.49928876244671,-126.19673569737276,7.739554901669224,2018-08-01,2018-08-02,7.6125,WR3_GT_MINUS30,False,18754.09307150761,-0.032565528196981774,-4805.736349573854,147571.26985642553,142765.53350685167,3,3
IS_SELECTED_WR3_CCI4_ADX30,IS,25,2018-08-10,2018-08-13,8.26125,-76.94805194805167,-133.3333333333325,6.983641817354794,2018-08-14,2018-08-15,8.155,WR3_GT_MINUS30,False,17281.347678238966,-0.012861249810864117,-1836.1431908129016,142765.53350685167,140929.39031603877,2,2
IS_SELECTED_WR3_CCI4_ADX30,IS,26,2018-08-15,2018-08-16,8.2175,-71.09557109557126,-133.33333333333258,6.587380061588321,2018-08-21,2018-08-22,8.125,CLOSE_GT_PRIOR_HIGH,False,17149.910595197904,-0.011256464861575832,-1586.3667300558009,140929.39031603877,139343.02358598297,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,27,2018-09-05,2018-09-06,8.59,-86.48111332007967,-133.03548827534493,7.000957661557403,2018-09-11,2018-09-12,8.48125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16221.539416296038,-0.012660069848661304,-1764.0924115222006,139343.02358598297,137578.93117446077,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,28,2018-10-04,2018-10-05,8.4,-77.62039660056661,-133.33333333333303,6.047877239818707,2018-10-12,2018-10-15,7.1825,CLOSE_GT_PRIOR_HIGH,False,16378.444187435805,-0.14494047619047623,-19940.7557982031,137578.93117446077,117638.17537625767,10,6
IS_SELECTED_WR3_CCI4_ADX30,IS,29,2018-10-24,2018-10-25,6.38625,-97.57575757575755,-133.33333333333334,14.677053316565903,2018-10-31,2018-11-01,6.58375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,18420.540282052483,0.030925817185359028,3638.0567057053704,117638.17537625767,121276.23208196304,7,5
IS_SELECTED_WR3_CCI4_ADX30,IS,30,2019-03-07,2019-03-08,5.9675,-84.41558441558439,-133.33333333333275,12.02819302784381,2019-03-11,2019-03-12,6.57875,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20322.787110509096,0.10242982823627989,12422.303621298692,121276.23208196304,133698.53570326173,4,2
IS_SELECTED_WR3_CCI4_ADX30,IS,31,2019-03-25,2019-03-26,7.08625,-78.66351026530003,-130.08345432136198,12.81043691471208,2019-03-26,2019-03-27,7.04875,CLOSE_GT_PRIOR_HIGH,False,18867.318497549724,-0.0052919386135120705,-707.5244436580979,133698.53570326173,132991.01125960363,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,32,2019-05-13,2019-05-14,6.9525,-92.91237113402066,-133.33333333333346,19.73020813524942,2019-05-15,2019-05-16,7.375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19128.51654219398,0.06076950737144915,8081.798239076947,132991.01125960363,141072.80949868058,2,2
IS_SELECTED_WR3_CCI4_ADX30,IS,33,2019-05-20,2019-05-21,7.15875,-90.21349411315116,-106.61184534767158,17.6037049702924,2019-05-21,2019-05-22,7.0725,CLOSE_GT_PRIOR_HIGH,False,19706.346708389116,-0.012048192771084376,-1699.6724035985535,141072.80949868058,139373.13709508203,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,34,2019-05-23,2019-05-24,6.88375,-79.02694763667128,-127.63713897729248,16.845766628268777,2019-06-04,2019-06-05,6.53625,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20246.687793002657,-0.05048120573815151,-7035.724008068413,139373.13709508203,132337.4130870136,12,7
IS_SELECTED_WR3_CCI4_ADX30,IS,35,2019-06-25,2019-06-26,7.6525,-93.48739495798316,-133.3333333333336,13.676593875043688,2019-07-01,2019-07-02,8.02,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,17293.356822870122,0.04802352172492652,6355.308632404747,132337.4130870136,138692.72171941836,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,36,2019-07-17,2019-07-18,8.26125,-98.1395348837213,-122.5411404515889,13.60386595116501,2019-07-23,2019-07-24,8.48,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16788.345797478392,0.026479043728249385,3672.450643198419,138692.72171941836,142365.17236261678,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,37,2019-08-02,2019-08-05,7.2425,-87.55944708653719,-133.3333333333337,13.26398525994132,2019-08-07,2019-08-08,7.405,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19656.91023301578,0.022437003797031396,3194.247912865074,142365.17236261678,145559.42027548185,3,3
IS_SELECTED_WR3_CCI4_ADX30,IS,38,2019-08-14,2019-08-15,7.1125,-95.09255113959586,-91.61012625528757,13.63253656398936,2019-08-16,2019-08-19,7.68375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20465.296348046657,0.08031634446397184,11690.80053882164,145559.42027548185,157250.2208143035,4,2
IS_SELECTED_WR3_CCI4_ADX30,IS,39,2019-08-23,2019-08-26,7.18625,-90.92205939566848,-133.33333333333334,11.929151347449096,2019-08-29,2019-08-30,7.739875,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,21882.097173672428,0.0770394851278482,12114.47604777437,157250.2208143035,169364.69686207786,4,4
IS_SELECTED_WR3_CCI4_ADX30,IS,40,2019-09-16,2019-09-17,8.045,-84.23913043478268,-79.27818325602117,9.392546900229311,2019-09-17,2019-09-18,8.1075,CLOSE_GT_PRIOR_HIGH,False,21052.168659052564,0.007768800497203188,1315.7605411908007,169364.69686207786,170680.45740326867,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,41,2019-09-20,2019-09-23,7.91,-82.79961552081751,-89.39370461048753,8.589414213648507,2019-09-30,2019-10-01,7.79,WR3_GT_MINUS30,False,21577.8075098949,-0.015170670037926715,-2589.336901187373,170680.45740326867,168091.1205020813,8,6
IS_SELECTED_WR3_CCI4_ADX30,IS,42,2019-10-02,2019-10-03,7.1275,-85.81173260572989,-133.33333333333317,8.881995816883279,2019-10-03,2019-10-04,7.46375,CLOSE_GT_PRIOR_HIGH,False,23583.46131211242,0.047176429323044555,7929.938866197801,168091.1205020813,176021.0593682791,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,43,2019-10-18,2019-10-21,8.128625,-74.16020671834625,-133.33333333333536,8.459690560900702,2019-10-24,2019-10-25,8.16125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,21654.46915908645,0.00401359393501366,706.4770563151978,176021.0593682791,176727.5364245943,4,4
IS_SELECTED_WR3_CCI4_ADX30,IS,44,2019-12-02,2019-12-03,9.0375,-74.73903966597086,-120.38513615164769,12.61083523240042,2019-12-04,2019-12-05,9.4275,CLOSE_GT_PRIOR_HIGH,False,19554.91412720269,0.043153526970954426,7626.416509609087,176727.5364245943,184353.95293420338,2,2
IS_SELECTED_WR3_CCI4_ADX30,IS,45,2020-05-13,2020-05-14,8.505,-77.13280562884788,-133.33333333333277,15.188371480488431,2020-05-15,2020-05-18,9.5,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,21675.949786502453,0.11699000587889463,21567.570037569938,184353.95293420338,205921.52297177332,4,2
IS_SELECTED_WR3_CCI4_ADX30,IS,46,2020-06-11,2020-06-12,11.0362,-98.9024390243902,-106.44827891579638,12.368292454093314,2020-06-16,2020-06-17,11.77125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,18658.73425379871,0.06660354107392052,13715.102613254741,205921.52297177332,219636.62558502806,5,3
IS_SELECTED_WR3_CCI4_ADX30,IS,47,2020-06-26,2020-06-29,11.15125,-94.98703543647366,-107.55631593954953,11.012476961041846,2020-06-30,2020-07-01,12.2325,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19696.14398251569,0.09696222396592313,21296.455681095104,219636.62558502806,240933.08126612316,2,2
IS_SELECTED_WR3_CCI4_ADX30,IS,48,2020-07-23,2020-07-24,13.06375,-87.82608695652169,-133.33333333333334,16.786027301724673,2020-07-27,2020-07-28,13.885,CLOSE_GT_PRIOR_HIGH,False,18442.872932054208,0.06286479762702135,15146.209395449521,240933.08126612316,256079.29066157268,4,2
IS_SELECTED_WR3_CCI4_ADX30,IS,49,2020-08-11,2020-08-12,15.1375,-94.59459459459458,-110.24541985423123,18.379732309030828,2020-08-12,2020-08-13,16.01,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16916.88129886525,0.05763831544178388,14759.97893325999,256079.29066157268,270839.2695948327,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,50,2020-10-02,2020-10-05,16.05875,-89.81077147016006,-78.89648242645954,15.978009918961433,2020-10-05,2020-10-06,16.54875,CLOSE_GT_PRIOR_HIGH,False,16865.526245494366,0.03051296022417671,8264.107860292192,270839.2695948327,279103.37745512486,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,51,2020-10-19,2020-10-20,17.3725,-90.38280218744124,-118.63603719559376,12.912768552599964,2020-11-03,2020-11-04,16.94875,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16065.815366534747,-0.024391998848755092,-6807.889261569071,279103.37745512486,272295.4881935558,15,11
IS_SELECTED_WR3_CCI4_ADX30,IS,52,2020-11-10,2020-11-11,17.25875,-85.23011059579018,-133.33333333333334,10.962213917540668,2020-11-11,2020-11-12,18.10625,CLOSE_GT_PRIOR_HIGH,False,15777.2427431625,0.049105526182371184,13371.213224830222,272295.4881935558,285666.701418386,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,53,2020-12-09,2020-12-10,19.63,-86.84210526315795,-106.10651974288311,8.735266138165183,2020-12-14,2020-12-15,21.0725,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,14552.557382495468,0.07348446255731034,20992.064024249732,285666.701418386,306658.76544263575,5,3
IS_SELECTED_WR3_CCI4_ADX30,IS,54,2021-01-06,2021-01-07,21.92125,-77.16140790522843,-101.69596053037273,8.970893886009408,2021-01-07,2021-01-08,23.41375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,13989.109445977567,0.06808462108684488,20878.74584812153,306658.76544263575,327537.5112907573,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,55,2021-01-15,2021-01-19,22.68125,-81.3213703099511,-99.0757115869185,8.106053274272325,2021-01-19,2021-01-20,23.96375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,14440.89330573744,0.056544502617801085,18520.445664608327,327537.5112907573,346057.9569553656,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,56,2021-01-27,2021-01-28,23.9725,-82.76462107025077,-133.33333333333312,9.444175119287216,2021-02-01,2021-02-02,24.9725,CLOSE_GT_PRIOR_HIGH,False,14435.622357091066,0.04171446449056204,14435.622357091052,346057.9569553656,360493.57931245666,5,3
IS_SELECTED_WR3_CCI4_ADX30,IS,57,2021-02-22,2021-02-23,22.945,-98.21109123434702,-133.33333333333334,8.456436679488679,2021-02-24,2021-02-25,23.905,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,15711.20415395322,0.04183918064937897,15082.75598779507,360493.57931245666,375576.3353002517,2,2
IS_SELECTED_WR3_CCI4_ADX30,IS,58,2021-02-25,2021-02-26,22.59625,-87.71784232365141,-98.16272965879293,9.636182722376244,2021-03-01,2021-03-02,24.385,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16621.179855075585,0.0791613652707861,29731.13546576642,375576.3353002517,405307.47076601814,4,2
IS_SELECTED_WR3_CCI4_ADX30,IS,59,2021-03-03,2021-03-04,20.9925,-99.29315476190477,-93.3382290694534,10.966621523537565,2021-03-09,2021-03-10,22.315,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19307.25119761906,0.06299869000833636,25533.839708851243,405307.47076601814,430841.3104748694,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,60,2021-03-18,2021-03-19,21.3125,-96.01449275362322,-111.8807118807119,14.638161734526092,2021-03-22,2021-03-23,23.0125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20215.428057471876,0.07976539589442821,34366.227697702125,430841.3104748694,465207.5381725715,4,2
IS_SELECTED_WR3_CCI4_ADX30,IS,61,2021-03-25,2021-03-26,21.18,-71.93412723771361,-106.54715812725658,14.964572997670539,2021-03-26,2021-03-29,22.06,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,21964.473001537845,0.041548630783758256,19328.736241353326,465207.5381725715,484536.27441392484,3,1
IS_SELECTED_WR3_CCI4_ADX30,IS,62,2021-04-20,2021-04-21,26.25,-73.81578947368426,-114.11600279524806,12.060077989797708,2021-04-23,2021-04-26,27.3275,WR3_GT_MINUS30,False,18458.52473957809,0.041047619047619,19889.060406895413,484536.27441392484,504425.33482082025,5,3
IS_SELECTED_WR3_CCI4_ADX30,IS,63,2021-04-30,2021-05-03,27.19,-80.88495575221243,-116.80101320597687,10.331037424070168,2021-05-07,2021-05-10,25.6225,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,18551.869614594343,-0.05764987127620458,-29080.055620876723,504425.33482082025,475345.2791999435,7,5
IS_SELECTED_WR3_CCI4_ADX30,IS,64,2021-05-10,2021-05-11,22.6475,-97.67329132331561,-89.98397196587345,9.99278934031228,2021-05-14,2021-05-17,23.6275,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20988.863194610596,0.04327188431394191,20569.085930718342,475345.2791999435,495914.36513066187,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,65,2021-06-03,2021-06-04,25.1575,-77.83393501805057,-133.3333333333337,10.333749977922478,2021-06-04,2021-06-07,25.8575,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19712.386569836504,0.02782470436251616,13798.670598885568,495914.36513066187,509713.03572954744,3,1
IS_SELECTED_WR3_CCI4_ADX30,IS,66,2021-07-15,2021-07-16,32.41375,-70.73490813648296,-112.47435435623578,12.920978139325936,2021-07-20,2021-07-21,31.5775,CLOSE_GT_PRIOR_HIGH,False,15725.210311350813,-0.025799236435154804,-13150.207122867112,509713.03572954744,496562.8286066803,5,3
IS_SELECTED_WR3_CCI4_ADX30,IS,67,2021-08-11,2021-08-12,33.4525,-70.77798861480096,-106.45763344531714,11.863512241385536,2021-08-13,2021-08-16,33.985,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,14843.81820810643,0.015918092818175023,7904.333195816667,496562.8286066803,504467.161802497,4,2
IS_SELECTED_WR3_CCI4_ADX30,IS,68,2021-08-18,2021-08-19,31.935,-95.32822384121006,-102.12718644791512,10.547232858732349,2021-08-20,2021-08-23,34.2575,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,15796.685824408862,0.07272584938155635,36687.80282718956,504467.161802497,541154.9646296866,4,2
IS_SELECTED_WR3_CCI4_ADX30,IS,69,2021-09-09,2021-09-10,37.75,-76.98259187620889,-75.19999999999915,11.220857334636802,2021-09-15,2021-09-16,36.3875,WR3_GT_MINUS30,False,14335.230851117525,-0.03609271523178803,-19531.752034647565,541154.9646296866,521623.212595039,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,70,2021-09-17,2021-09-20,33.855,-82.14758922718582,-123.92770160919814,9.634830113276363,2021-09-22,2021-09-23,34.7275,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,15407.567939596485,0.02577167331265695,13443.10302729794,521623.212595039,535066.3156223369,3,3
IS_SELECTED_WR3_CCI4_ADX30,IS,71,2021-09-28,2021-09-29,31.99,-95.30284301606919,-133.3333333333338,11.239282643520596,2021-10-06,2021-10-07,32.33125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16726.049253589776,0.010667396061269097,5707.764307787409,535066.3156223369,540774.0799301243,8,6
IS_SELECTED_WR3_CCI4_ADX30,IS,72,2021-10-12,2021-10-13,31.445,-90.73628488931669,-100.86379825602857,16.498415437728795,2021-10-14,2021-10-15,33.65,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,17197.4584172404,0.07012243599936396,37920.395810015034,540774.0799301243,578694.4757401394,2,2
IS_SELECTED_WR3_CCI4_ADX30,IS,73,2021-11-09,2021-11-10,40.68,-80.30803080308009,-95.77522859517684,15.77641013348708,2021-11-12,2021-11-15,41.7275,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,14225.527918882482,0.02574975417895775,14901.240495029371,578694.4757401394,593595.7162351687,5,3
IS_SELECTED_WR3_CCI4_ADX30,IS,74,2021-11-23,2021-11-24,41.3275,-71.41468157510944,-120.78326454668753,17.064453872624334,2021-11-29,2021-11-30,42.42,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,14363.213749565513,0.026435182384610734,15691.811021400383,593595.7162351687,609287.5272565691,6,3
IS_SELECTED_WR3_CCI4_ADX30,IS,75,2021-12-01,2021-12-02,38.355,-96.56113537117906,-92.68745360059384,16.408051404319576,2021-12-07,2021-12-08,41.9725,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,15885.478484071677,0.0943162560292008,57465.71841612924,609287.5272565691,666753.2456726984,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,76,2021-12-13,2021-12-14,38.53,-95.43336439888155,-114.770972722594,13.73298556905709,2021-12-15,2021-12-16,41.7525,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,17304.78187575132,0.0836361276927069,55764.65959460859,666753.2456726984,722517.905267307,2,2
IS_SELECTED_WR3_CCI4_ADX30,IS,77,2021-12-17,2021-12-20,36.255,-81.57129000969927,-99.89370919192157,12.380049119945147,2021-12-21,2021-12-22,38.895,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19928.779623977574,0.0728175424079438,52611.97820730088,722517.905267307,775129.8834746078,2,2
IS_SELECTED_WR3_CCI4_ADX30,IS,78,2021-12-31,2022-01-03,41.9575,-92.19634990560094,-133.33333333333334,12.343605416045696,2022-01-03,2022-01-04,42.9575,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,18474.167514141875,0.023833641184531906,18474.167514141765,775129.8834746078,793604.0509887496,1,1
IS_SELECTED_WR3_CCI4_ADX30,IS,79,2022-01-05,2022-01-06,36.7575,-98.48170398689241,-133.33333333333354,11.921067667784174,2022-01-11,2022-01-12,38.4925,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,21590.26187822212,0.04720125144528331,37459.104358715354,793604.0509887496,831063.155347465,6,4
IS_SELECTED_WR3_CCI4_ADX30,IS,80,2022-01-18,2022-01-19,33.68,-94.51697127937341,-109.98654662113225,11.74253895167702,2022-01-28,2022-01-31,28.5225,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,24675.271833357037,-0.15313242280285033,-127262.71448053885,831063.155347465,703800.4408669261,12,8
IS_SELECTED_WR3_CCI4_ADX30,IS,81,2022-02-03,2022-02-04,28.435,-93.29707990529417,-100.61777737489909,16.939636853846455,2022-02-08,2022-02-09,30.78,WR3_GT_MINUS30,False,24751.20242190702,0.08246878846492,58041.56967937201,703800.4408669261,761842.0105462981,5,3
IS_SELECTED_WR3_CCI4_ADX30,IS,82,2022-02-11,2022-02-14,26.45,-93.11163895486935,-118.68121855821717,18.23849090334112,2022-02-15,2022-02-16,28.135,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,28803.100587761743,0.06370510396975426,48533.22449037852,761842.0105462981,810375.2350366766,2,2
