date,equity
2017-03-03,137271.5992245828
2017-03-06,136321.91403500503
2017-03-07,135645.85778403442
2017-03-08,136338.02348967103
2017-03-09,136756.52162491472
2017-03-10,138253.50332349254
2017-03-13,139058.31931643374
2017-03-14,138028.1641170976
2017-03-15,140442.65072770696
2017-03-16,140362.14208616278
2017-03-17,140024.11396067747
2017-03-20,140442.65072770696
2017-03-21,134181.0563630028
2017-03-22,136820.9208117929
2017-03-23,135726.3277937928
2017-03-24,136466.7832316416
2017-03-27,137191.1292148244
2017-03-28,139766.59447673633
2017-03-29,141617.67512367966
2017-03-30,142325.95028398227
2017-03-31,141987.92215849695
2017-04-03,141682.07431055783
2017-04-04,142325.95028398227
2017-04-05,140700.1702116481
2017-04-06,140812.85913073848
2017-04-07,140651.88047943593
2017-04-10,140812.85913073848
2017-04-11,139042.24849355352
2017-04-12,137207.2386694904
2017-04-13,135581.45859715625
2017-04-17,138800.7998324926
2017-04-18,138398.3725201291
2017-04-19,138881.26984225097
2017-04-20,142245.4416424381
2017-04-21,142181.0810873457
2017-04-24,147348.08243404975
2017-04-25,150615.6747698125
2017-04-26,149955.72797350786
2017-04-27,152579.4443358462
2017-04-28,153448.65951566558
2017-05-01,157311.83809264057
2017-05-02,158245.45245933815
2017-05-03,156684.07157388213
2017-05-04,156845.05022518468
2017-05-05,158551.30030727724
2017-05-08,159500.985496855
2017-05-09,161255.5253111597
2017-05-10,161513.04479510087
2017-05-11,161126.72693740338
2017-05-12,162173.03022319128
2017-05-15,163686.08274464932
2017-05-16,165746.47040689315
2017-05-17,153207.21085460464
2017-05-18,157086.49888624562
2017-05-19,158985.90789718693
2017-05-22,163106.60595810303
2017-05-23,163509.03327046655
2017-05-24,165762.54122977337
2017-05-25,170124.7265835362
2017-05-26,170849.07256671906
2017-05-30,171203.21014687035
2017-05-31,170993.94176335557
2017-06-01,173038.21997093345
2017-06-02,178945.6381237005
2017-06-05,178800.76892706394
2017-06-06,176772.60017415212
2017-06-07,178704.1894626396
2017-06-08,179187.0867847615
2017-06-09,166229.36772901504
2017-06-12,163219.2948771934
2017-06-13,167034.18372195624
2017-06-14,164796.74658552962
2017-06-15,162575.418903769
2017-06-16,160627.7587924013
2017-06-19,168402.40567856346
2017-06-20,164587.51683380065
2017-06-21,169368.20032280718
2017-06-22,169175.04139395844
2017-06-23,171074.411773114
2017-06-26,168804.7943591412
2017-06-27,159517.09495152096
2017-06-28,166213.25827434903
2017-06-29,157746.44568255026
2017-06-30,157199.187805336
2017-07-03,152917.47246133152
2017-07-05,157279.65781509437
2017-07-06,153126.74084484627
2017-07-07,157714.26540500403
2017-07-10,161014.07665009878
2017-07-11,162333.97024270805
2017-07-12,168112.66728529034
2017-07-13,169223.33112617064
2017-07-14,173199.15999045022
2017-07-17,173295.73945487462
2017-07-18,176740.4198966059
2017-07-19,179975.83195482247
2017-07-20,180651.88820579305
2017-07-21,180378.25926718593
2017-07-24,182728.34669091715
2017-07-25,181504.99393094645
2017-07-26,183130.77400328062
2017-07-27,179863.14303573212
2017-07-28,179283.66624918583
2017-07-31,176949.6882801206
2017-08-01,178108.64185321314
2017-08-02,179412.4646229422
2017-08-03,177545.2358895471
2017-08-04,178237.40159518368
2017-08-07,181392.34364364189
2017-08-08,180716.28739267125
2017-08-09,180008.01223236864
2017-08-10,168321.8970370193
2017-08-11,172169.00479111407
2017-08-14,178865.16811394214
2017-08-15,179187.0867847615
2017-08-16,180120.70115145898
2017-08-17,169046.24302020212
2017-08-18,168450.69541077566
2017-08-21,168144.84756283654
2017-08-22,175629.75605572556
2017-08-23,173665.98648969186
2017-08-24,172217.29452332627
2017-08-25,171058.34095023377
2017-08-28,172555.3226488116
2017-08-29,174680.0708661478
2017-08-30,180732.35821555147
2017-08-31,185867.1792847093
2017-09-01,185738.41954273873
2017-09-05,180764.57712488342
2017-09-06,182325.91937855363
2017-09-07,183452.69267409993
2017-09-08,178929.56730082032
2017-09-11,184627.75570185843
2017-09-12,186189.09795552865
2017-09-13,186961.73367092366
2017-09-14,183806.83025425125
2017-09-15,185287.70249816304
2017-09-18,184836.98545358737
2017-09-19,185625.7306236484
2017-09-20,184080.45919285837
2017-09-21,180539.19928670273
2017-09-22,180088.52087391278
2017-09-25,174438.6222050869
2017-09-26,175629.75605572556
2017-09-27,180394.33009006616
2017-09-28,180088.52087391278
2017-09-29,183903.40971867563
2017-10-02,184418.4873183437
2017-10-03,185577.44089143618
2017-10-04,186060.33821355808
2017-10-05,191420.49848911088
2017-10-06,192112.66419474746
2017-10-09,191629.7668726256
2017-10-10,192032.1555532033
2017-10-11,193706.22535774964
2017-10-12,192659.92207196174
2017-10-13,194816.88919862997
2017-10-16,196828.94849687585
2017-10-17,197521.11420251246
2017-10-18,196764.5493099977
2017-10-19,194591.51136044925
2017-10-20,196008.0230492687
2017-10-23,192354.11285580843
2017-10-24,193335.97832293238
2017-10-25,190985.89089920116
2017-10-26,189215.28026201623
2017-10-27,205521.1002950696
2017-10-30,206985.9017161012
2017-10-31,209175.01048852986
2017-11-01,208901.38154992272
2017-11-02,207839.0074412546
2017-11-03,213633.77530671709
2017-11-06,215806.8132562655
2017-11-07,216160.95083641683
2017-11-08,218865.1758402993
2017-11-09,215356.09621168982
2017-11-10,215291.73565659745
2017-11-13,215935.5729982361
2017-11-14,213762.53504868763
2017-11-15,210623.70245489548
2017-11-16,218511.038260148
2017-11-17,216064.3713719924
2017-11-20,215533.18431765834
2017-11-21,222325.9271049108
2017-11-22,223211.2517393962
2017-11-24,225722.3178144299
2017-11-27,225352.0707796126
2017-11-28,227010.03112949297
2017-11-29,215340.0253888096
2017-11-30,220684.07620969645
2017-12-01,217738.40254475301
2017-12-04,210221.31377431774
2017-12-05,210527.12299047108
2017-12-06,213311.85663589774
2017-12-07,215420.49539856802
2017-12-08,218269.58959908705
2017-12-11,223275.61229448853
2017-12-12,222438.61602400115
2017-12-13,223549.27986488145
2017-12-14,223227.3225622764
2017-12-15,230486.89184877047
2017-12-18,236410.41945620356
2017-12-19,232563.35033389454
2017-12-20,231597.5556896508
2017-12-21,231484.86677056045
2017-12-22,230712.2310551654
2017-12-26,226977.85085194677
2017-12-27,226977.85085194677
2017-12-28,227589.50791603923
2017-12-29,223291.72174915456
2018-01-02,234752.49773810894
2018-01-03,241625.7105351198
2018-01-04,243042.2222239392
2018-01-05,250382.26152019168
2018-01-08,253166.9565338326
2018-01-09,253360.11546268134
2018-01-10,251557.32454795015
2018-01-11,256595.5275208979
2018-01-12,262036.19643799486
2018-01-16,260008.02768508295
2018-01-17,268201.1727064888
2018-01-18,268458.73082221573
2018-01-19,271034.15745234187
2018-01-22,279500.9700441407
2018-01-23,286583.4512246662
2018-01-24,280772.61253632355
2018-01-25,280418.4749561722
2018-01-26,292941.6250537948
2018-01-29,289062.3370221538
2018-01-30,281674.0079936891
2018-01-31,285150.8687129666
2018-02-01,278020.09780022886
2018-02-02,261038.18288441907
2018-02-05,230905.38998401418
2018-02-06,248708.2303474311
2018-02-07,238873.19579902512
2018-02-08,209271.58995295418
2018-02-09,219122.69532424043
2018-02-12,231388.28730613602
2018-02-13,234205.2012291089
2018-02-14,247919.48517737014
2018-02-15,260877.2428649023
2018-02-16,257963.7494775051
2018-02-20,259251.4627925682
2018-02-21,256917.48482350295
2018-02-22,256965.77455571515
2018-02-23,272273.61966697854
2018-02-26,283203.16996981314
2018-02-27,273062.3262052538
2018-02-28,267573.4061877304
2018-03-01,254696.15714174233
2018-03-02,261698.16831250954
2018-03-05,269907.42278858135
2018-03-06,273319.8843209807
2018-03-07,275364.1625285585
2018-03-08,279468.78976659453
2018-03-09,295742.42952210165
2018-03-12,300168.9754309569
2018-03-13,289271.60540566855
2018-03-14,288289.7013067588
2018-03-15,287001.9879916957
2018-03-16,285102.5789807544
2018-03-19,267203.1977846989
2018-03-20,269166.9673507326
2018-03-21,265271.60849621135
2018-03-22,245891.31642445826
2018-03-23,226028.12703058321
2018-03-26,251460.74508352578
2018-03-27,227348.0592549783
2018-03-28,219509.01318193797
2018-03-29,231661.954876529
2018-04-02,211090.52895413712
2018-04-03,218173.01013466268
2018-04-04,228490.9033734048
2018-04-05,232080.45301177265
2018-04-06,214760.54860226338
2018-04-09,219058.33476914803
2018-04-10,233529.14497813827
2018-04-11,229601.56721428514
2018-04-12,237649.88167084017
2018-04-13,234124.73121935053
2018-04-16,239291.7325660546
2018-04-17,254599.577677318
2018-04-18,256370.1883145029
2018-04-19,249400.35742128198
2018-04-20,237440.61328732545
2018-04-23,235573.42318571612
2018-04-24,220555.31646772585
2018-04-25,221424.5316475452
2018-04-26,235154.88641868663
2018-04-27,235702.18292768672
