strategy,period,trade_id,entry_signal_date,entry_date,entry_price,entry_wr3,entry_cci4,entry_adx30,exit_signal_date,exit_date,exit_price,exit_reason,terminal_close,shares,return_fraction,pnl_dollars,equity_before,equity_after,holding_calendar_days,holding_trading_sessions
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,11,2017-05-17,2017-05-18,3.96,-98.3296068933593,-133.33333333333377,28.76887054814279,2017-05-19,2017-05-22,4.144167,CLOSE_GT_PRIOR_HIGH,False,27033.923777711098,0.04650681818181823,4978.756640369742,107054.33815973594,112033.09480010568,4,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,12,2017-06-12,2017-06-13,4.290833,-73.01257314191368,-102.67242130327556,27.40327566096523,2017-06-13,2017-06-14,4.374583,CLOSE_GT_PRIOR_HIGH,False,26109.870694129946,0.019518354594550757,2186.7016706333816,112033.09480010568,114219.79647073906,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,13,2017-06-27,2017-06-28,4.1725,-99.99999999999999,-133.33333333333294,20.29087859412343,2017-07-07,2017-07-10,4.097917,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,27374.426955240036,-0.017874895146794634,-2041.6668856026808,114219.79647073906,112178.12958513638,12,7
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,14,2017-08-10,2017-08-11,4.378333,-97.56789704928194,-133.33333333333266,15.303514868093352,2017-08-14,2017-08-15,4.655833,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,25621.196374313327,0.06338028651543892,7109.881993871968,112178.12958513638,119288.01157900835,4,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,15,2017-08-17,2017-08-18,4.3825,-99.76340806003128,-133.33333333333292,14.062125209409938,2017-08-22,2017-08-23,4.471667,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,27219.169784143374,0.020346149458071894,2427.0517121426965,119288.01157900835,121715.06329115105,5,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,16,2017-09-08,2017-09-11,4.73625,-90.1222001815942,-92.77701796818613,9.771500751735038,2017-09-11,2017-09-12,4.825,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,25698.614577176257,0.018738453417788348,2280.7520437243948,121715.06329115105,123995.81533487544,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,17,2017-09-21,2017-09-22,4.627083,-76.12147501136275,-116.26237806243148,7.928689887513501,2017-09-27,2017-09-28,4.635833,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,26797.836852045974,0.0018910402082694677,234.48107245539722,123995.81533487544,124230.29640733084,6,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,18,2017-11-29,2017-11-30,5.644167,-78.93629108345452,-133.33333333333334,14.777655129965046,2017-12-07,2017-12-08,5.7,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,22010.38637009338,0.00989215946303501,1228.9059022014262,124230.29640733084,125459.20230953227,8,6
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,19,2017-12-26,2017-12-27,5.875833,-74.36705616083064,-133.3333333333315,12.85734100996035,2018-01-02,2018-01-03,6.10125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,21351.730437119684,0.03836341162180745,4813.04301994422,125459.20230953227,130272.24532947649,7,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,20,2018-02-01,2018-02-02,7.11625,-77.49965515925784,-82.38097340456117,23.786626052105934,2018-02-12,2018-02-13,5.884583,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,18306.305333493972,-0.17307809590725454,-22547.272171188524,130272.24532947649,107724.97315828796,11,7
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,21,2018-02-22,2018-02-23,6.8025,-86.21715394997676,-119.87554100584322,21.011531479924894,2018-02-23,2018-02-26,7.15875,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,15836.085727054458,0.05237045203969126,5641.605540263146,107724.97315828796,113366.57869855111,3,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,22,2018-03-01,2018-03-02,6.361667,-80.64647850516137,-131.99302250489117,18.37230458670992,2018-03-05,2018-03-06,7.090833,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,17820.262943431513,0.11461869978419181,12993.929849410197,113366.57869855111,126360.5085479613,4,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,23,2018-03-14,2018-03-15,7.485,-83.23983059297694,-98.40513095863268,14.948188931395077,2018-03-26,2018-03-27,6.662083,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16881.831469333505,-0.10994215096860394,-13892.346107249541,126360.5085479613,112468.16244071176,12,8
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,24,2018-03-28,2018-03-29,5.768333,-87.46751206694655,-132.12944786805866,15.220563575982743,2018-03-29,2018-04-02,5.855,CLOSE_GT_PRIOR_HIGH,False,19497.515563111865,0.015024618030893944,1689.7911813082173,112468.16244071176,114157.95362201998,4,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,25,2018-04-02,2018-04-03,5.614583,-79.12081863673687,-96.95913784585485,15.855271944705146,2018-04-04,2018-04-05,6.090833,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20332.401110112718,0.0848237527168092,9683.306028691193,114157.95362201998,123841.25965071117,2,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,26,2018-04-20,2018-04-23,6.231667,-89.30237305109526,-133.33333333333357,16.41344907209031,2018-04-26,2018-04-27,6.353333,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19872.894307528175,0.01952382885670878,2417.855558819734,123841.25965071117,126259.11520953091,4,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,27,2018-05-15,2018-05-16,6.758333,-76.29943520744648,-133.3333333333337,13.39709151269031,2018-05-16,2018-05-17,6.797083,CLOSE_GT_PRIOR_HIGH,False,18681.990841459115,0.005733662428293984,723.9271451065433,126259.11520953091,126983.04235463745,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,28,2018-05-18,2018-05-21,6.834167,-90.58490023417926,-81.66784077041292,12.297978455970316,2018-05-21,2018-05-22,6.884583,CLOSE_GT_PRIOR_HIGH,False,18580.61741169589,0.007377051219263464,936.7604074280825,126983.04235463745,127919.80276206553,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,29,2018-06-25,2018-06-26,7.21625,-80.11764705882355,-133.33333333333334,10.267679867119545,2018-07-02,2018-07-03,7.3775,WR3_GT_MINUS30,False,17726.63125058937,0.02234540100467708,2858.4192891575512,127919.80276206553,130778.22205122309,7,5
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,30,2018-07-27,2018-07-30,7.86875,-83.49928876244671,-126.19673569737276,7.739554901669224,2018-08-01,2018-08-02,7.6125,WR3_GT_MINUS30,False,16619.948791259485,-0.032565528196981774,-4258.861877760253,130778.22205122309,126519.36017346283,3,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,31,2018-08-10,2018-08-13,8.26125,-76.94805194805167,-133.3333333333325,6.983641817354794,2018-08-14,2018-08-15,8.155,WR3_GT_MINUS30,False,15314.796208014868,-0.012861249810864117,-1627.197097101598,126519.36017346283,124892.16307636123,2,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,32,2018-08-15,2018-08-16,8.2175,-71.09557109557126,-133.33333333333258,6.587380061588321,2018-08-21,2018-08-22,8.125,CLOSE_GT_PRIOR_HIGH,False,15198.316163840735,-0.011256464861575832,-1405.8442451552692,124892.16307636123,123486.31883120596,6,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,33,2018-09-05,2018-09-06,8.59,-86.48111332007967,-133.03548827534493,7.000957661557403,2018-09-11,2018-09-12,8.48125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,14375.590085122929,-0.012660069848661304,-1563.345421757127,123486.31883120596,121922.97340944884,6,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,34,2018-10-04,2018-10-05,8.4,-77.62039660056661,-133.33333333333303,6.047877239818707,2018-10-12,2018-10-15,7.1825,CLOSE_GT_PRIOR_HIGH,False,14514.63969160105,-0.14494047619047623,-17671.573824524283,121922.97340944884,104251.39958492455,10,6
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,35,2018-10-24,2018-10-25,6.38625,-97.57575757575755,-133.33333333333334,14.677053316565903,2018-10-31,2018-11-01,6.58375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16324.353037373192,0.030925817185359028,3224.0597248811973,104251.39958492455,107475.45930980575,7,5
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,36,2018-11-12,2018-11-13,6.18375,-96.38526600499694,-120.106219002537,20.8504290904273,2018-11-15,2018-11-16,6.095,WR3_GT_MINUS30,False,17380.304719596646,-0.014352132605619627,-1542.502043864195,107475.45930980575,105932.95726594156,3,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,37,2018-11-19,2018-11-20,5.215,-92.10950080515295,-133.33333333333312,22.814087964912833,2018-11-26,2018-11-27,5.5775,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20313.126992510366,0.06951102588686475,7363.508534784996,105932.95726594156,113296.46580072655,7,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,38,2018-12-07,2018-12-10,5.395,-95.89589589589593,-88.68880361565559,25.109731111408497,2018-12-26,2018-12-27,4.325,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,21000.271696149503,-0.19833178869323442,-22470.290714879957,113296.46580072655,90826.1750858466,17,12
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,39,2019-01-03,2019-01-04,4.44375,-93.47826086956528,-133.33333333333334,28.66296346517899,2019-01-04,2019-01-07,4.80875,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20439.083001034396,0.08213783403656816,7460.265295377554,90826.1750858466,98286.44038122415,3,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,40,2019-01-14,2019-01-15,5.1175,-74.65437788018448,-133.3333333333327,27.446153451005337,2019-01-15,2019-01-16,5.37125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19205.948291397002,0.04958475818270647,4873.509378941992,98286.44038122415,103159.94976016614,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,41,2019-01-22,2019-01-23,5.36875,-74.12587412587413,-84.80300187617324,25.662099978005877,2019-01-24,2019-01-25,5.5325,WR3_GT_MINUS30,False,19214.891689902888,0.030500582072176874,3146.438514221576,103159.94976016614,106306.38827438772,2,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,42,2019-01-29,2019-01-30,5.4125,-87.70053475935828,-86.57909765848059,24.32339945296583,2019-01-30,2019-01-31,5.7275,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19640.903145383414,0.058198614318706765,6186.884490795783,106306.38827438772,112493.2727651835,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,43,2019-02-07,2019-02-08,5.71375,-71.3541666666666,-87.6426521246333,20.336865683097283,2019-02-12,2019-02-13,6.2325,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19688.16849970396,0.09078976154014429,10213.23740922143,112493.2727651835,122706.51017440493,5,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,44,2019-03-07,2019-03-08,5.9675,-84.41558441558439,-133.33333333333275,12.02819302784381,2019-03-11,2019-03-12,6.57875,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,20562.46504807791,0.10242982823627989,12568.806760637628,122706.51017440493,135275.31693504256,4,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,45,2019-03-25,2019-03-26,7.08625,-78.66351026530003,-130.08345432136198,12.81043691471208,2019-03-26,2019-03-27,7.04875,CLOSE_GT_PRIOR_HIGH,False,19089.831283830314,-0.0052919386135120705,-715.8686731436464,135275.31693504256,134559.4482618989,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,46,2019-05-02,2019-05-03,8.2675,-72.49075226365696,-108.45319632366453,22.31932545874166,2019-05-03,2019-05-06,7.91375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16275.7119155608,-0.042788025400665175,-5757.533090129626,134559.4482618989,128801.91517176929,3,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,47,2019-05-07,2019-05-08,7.73375,-73.87914778644,-120.29579955181161,21.55754182260342,2019-05-15,2019-05-16,7.375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16654.52273111612,-0.0463875868757071,-5974.810029787885,128801.91517176929,122827.1051419814,8,6
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,48,2019-05-20,2019-05-21,7.15875,-90.21349411315116,-106.61184534767158,17.6037049702924,2019-05-21,2019-05-22,7.0725,CLOSE_GT_PRIOR_HIGH,False,17157.619017563316,-0.012048192771084376,-1479.8446402648551,122827.1051419814,121347.26050171655,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,49,2019-05-23,2019-05-24,6.88375,-79.02694763667128,-127.63713897729248,16.845766628268777,2019-06-04,2019-06-05,6.53625,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,17628.074886757444,-0.05048120573815151,-6125.756023148206,121347.26050171655,115221.50447856834,12,7
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,50,2019-06-25,2019-06-26,7.6525,-93.48739495798316,-133.3333333333336,13.676593875043688,2019-07-01,2019-07-02,8.02,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,15056.714077565284,0.04802352172492652,5533.342423505237,115221.50447856834,120754.84690207358,6,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,51,2019-07-17,2019-07-18,8.26125,-98.1395348837213,-122.5411404515889,13.60386595116501,2019-07-23,2019-07-24,8.48,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,14617.018841225428,0.026479043728249385,3197.4728715180536,120754.84690207358,123952.31977359163,6,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,52,2019-08-02,2019-08-05,7.2425,-87.55944708653719,-133.3333333333337,13.26398525994132,2019-08-07,2019-08-08,7.405,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,17114.57642714417,0.022437003797031396,2781.118669410949,123952.31977359163,126733.43844300258,3,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,53,2019-08-14,2019-08-15,7.1125,-95.09255113959586,-91.61012625528757,13.63253656398936,2019-08-16,2019-08-19,7.68375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,17818.409622917763,0.08031634446397184,10178.766497091769,126733.43844300258,136912.20494009435,4,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,54,2019-08-23,2019-08-26,7.18625,-90.92205939566848,-133.33333333333334,11.929151347449096,2019-08-29,2019-08-30,7.739875,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19051.967986097665,0.0770394851278482,10547.64577630331,136912.20494009435,147459.85071639766,4,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,55,2019-09-16,2019-09-17,8.045,-84.23913043478268,-79.27818325602117,9.392546900229311,2019-09-17,2019-09-18,8.1075,CLOSE_GT_PRIOR_HIGH,False,18329.37858500903,0.007768800497203188,1145.5861615630565,147459.85071639766,148605.43687796072,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,56,2019-09-20,2019-09-23,7.91,-82.79961552081751,-89.39370461048753,8.589414213648507,2019-09-30,2019-10-01,7.79,WR3_GT_MINUS30,False,18787.033739312352,-0.015170670037926715,-2254.4440487175016,148605.43687796072,146350.99282924322,8,6
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,57,2019-10-02,2019-10-03,7.1275,-85.81173260572989,-133.33333333333317,8.881995816883279,2019-10-03,2019-10-04,7.46375,CLOSE_GT_PRIOR_HIGH,False,20533.285560048153,0.047176429323044555,6904.317269566178,146350.99282924322,153255.3100988094,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,58,2019-10-18,2019-10-21,8.128625,-74.16020671834625,-133.33333333333536,8.459690560900702,2019-10-24,2019-10-25,8.16125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,18853.780325554373,0.00401359393501366,615.1045831212541,153255.3100988094,153870.41468193065,4,4
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,59,2019-12-02,2019-12-03,9.0375,-74.73903966597086,-120.38513615164769,12.61083523240042,2019-12-04,2019-12-05,9.4275,CLOSE_GT_PRIOR_HIGH,False,17025.772025663144,0.043153526970954426,6640.051090008637,153870.41468193065,160510.46577193929,2,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,60,2020-01-27,2020-01-28,11.83125,-80.50652340752116,-133.33333333333348,25.386676860478904,2020-01-28,2020-01-29,12.328125,CLOSE_GT_PRIOR_HIGH,False,13566.6532084048,0.04199683042789215,6740.930812926119,160510.46577193929,167251.3965848654,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,61,2020-01-31,2020-02-03,11.88875,-87.22341184867958,-102.6316473741758,25.083732443338427,2020-02-03,2020-02-04,12.75,WR3_GT_MINUS30,False,14068.038825348789,0.07244243507517623,12116.098438331654,167251.3965848654,179367.49502319706,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,62,2020-02-21,2020-02-24,12.035,-88.31814415907209,-133.33333333333354,28.689538901037448,2020-03-02,2020-03-03,11.04625,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,14903.821771765439,-0.08215621105110094,-14736.15377683306,179367.49502319706,164631.341246364,8,6
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,63,2020-03-09,2020-03-10,8.4975,-99.10714285714288,-118.42361579381122,26.00045820991228,2020-03-10,2020-03-11,8.2225,CLOSE_GT_PRIOR_HIGH,False,19374.091349969283,-0.032362459546925626,-5327.875121241552,164631.341246364,159303.46612512245,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,64,2020-03-11,2020-03-12,6.1875,-77.70326906957254,-76.09782461829475,26.25605814949645,2020-03-24,2020-03-25,5.525,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,25746.014727292517,-0.10707070707070698,-17056.734756831283,159303.46612512245,142246.73136829116,13,9
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,65,2020-04-01,2020-04-02,5.15,-89.8250574513735,-111.62539289532732,30.246322010171436,2020-04-06,2020-04-07,6.9875,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,27620.724537532264,0.3567961165048543,50753.08133771553,142246.73136829116,192999.8127060067,5,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,66,2020-04-21,2020-04-22,7.62875,-90.50042408821037,-133.33333333333343,23.139142488790238,2020-04-24,2020-04-27,8.3975,WR3_GT_MINUS30,False,25299.008711257637,0.1007701130591514,19448.61294677932,192999.8127060067,212448.425652786,5,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,67,2020-05-13,2020-05-14,8.505,-77.13280562884788,-133.33333333333277,15.188371480488431,2020-05-15,2020-05-18,9.5,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,24979.238759880776,0.11699000587889463,24854.342566081352,212448.425652786,237302.76821886736,4,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,68,2020-06-11,2020-06-12,11.0362,-98.9024390243902,-106.44827891579638,12.368292454093314,2020-06-16,2020-06-17,11.77125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,21502.217087300647,0.06660354107392052,15805.20467002038,237302.76821886736,253107.97288888774,5,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,69,2020-06-26,2020-06-29,11.15125,-94.98703543647366,-107.55631593954953,11.012476961041846,2020-06-30,2020-07-01,12.2325,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,22697.72203913353,0.09696222396592313,24541.91195481317,253107.97288888774,277649.8848437009,2,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,70,2020-07-23,2020-07-24,13.06375,-87.82608695652169,-133.33333333333334,16.786027301724673,2020-07-27,2020-07-28,13.885,CLOSE_GT_PRIOR_HIGH,False,21253.459752651488,0.06286479762702135,17454.40382186498,277649.8848437009,295104.2886655659,4,2
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,71,2020-08-11,2020-08-12,15.1375,-94.59459459459458,-110.24541985423123,18.379732309030828,2020-08-12,2020-08-13,16.01,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,19494.915849087756,0.05763831544178388,17009.31407832913,295104.2886655659,312113.602743895,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,72,2020-09-03,2020-09-04,18.1725,-85.05327245053275,-111.95853718190142,26.313477813028953,2020-09-15,2020-09-16,16.81625,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,17175.050364225892,-0.07463199889943595,-23293.66205648135,312113.602743895,288819.9406874137,12,7
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,73,2020-09-17,2020-09-18,15.3575,-73.61954322058399,-133.3333333333332,20.4509919274386,2020-09-22,2020-09-23,15.48125,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,18806.44249958741,0.008057952140647862,2327.297259323881,288819.9406874137,291147.23794673756,5,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,74,2020-10-02,2020-10-05,16.05875,-89.81077147016006,-78.89648242645954,15.978009918961433,2020-10-05,2020-10-06,16.54875,CLOSE_GT_PRIOR_HIGH,False,18130.130797648482,0.03051296022417671,8883.764090847748,291147.23794673756,300031.0020375853,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,75,2020-10-19,2020-10-20,17.3725,-90.38280218744124,-118.63603719559376,12.912768552599964,2020-11-03,2020-11-04,16.94875,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,17270.456298033405,-0.024391998848755092,-7318.3558562916005,300031.0020375853,292712.6461812937,15,11
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,76,2020-11-10,2020-11-11,17.25875,-85.23011059579018,-133.33333333333334,10.962213917540668,2020-11-11,2020-11-12,18.10625,CLOSE_GT_PRIOR_HIGH,False,16960.246030639166,0.049105526182371184,14373.808510966657,292712.6461812937,307086.45469226036,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,77,2020-12-09,2020-12-10,19.63,-86.84210526315795,-106.10651974288311,8.735266138165183,2020-12-14,2020-12-15,21.0725,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,15643.731772402465,0.07348446255731034,22566.083081690595,307086.45469226036,329652.53777395096,5,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,78,2021-01-06,2021-01-07,21.92125,-77.16140790522843,-101.69596053037273,8.970893886009408,2021-01-07,2021-01-08,23.41375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,15038.035594409577,0.06808462108684488,22444.268124656286,329652.53777395096,352096.80589860724,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,79,2021-01-15,2021-01-19,22.68125,-81.3213703099511,-99.0757115869185,8.106053274272325,2021-01-19,2021-01-20,23.96375,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,15523.694941795857,0.056544502617801085,19909.138762853225,352096.80589860724,372005.94466146047,1,1
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,80,2021-01-27,2021-01-28,23.9725,-82.76462107025077,-133.33333333333312,9.444175119287216,2021-02-01,2021-02-02,24.9725,CLOSE_GT_PRIOR_HIGH,False,15518.028768858503,0.04171446449056204,15518.028768858523,372005.94466146047,387523.973430319,5,3
FROZEN_WR3_CCI4_BASELINE,FULL_10Y,81,2021-02-22,2021-02-23,22.945,-98.21109123434702,-133.33333333333334,8.456436679488679,2021-02-24,2021-02-25,23.905,CLOSE_GT_PRIOR_HIGH|WR3_GT_MINUS30,False,16889.255760746088,0.04183918064937897,16213.68553031626,387523.973430319,403737.65896063525,2,2
