CAGR,CalendarYearReturns,Calmar,CensoredTrades,Costs,Exposure,GrossLoss,GrossProfit,HACSharpe,Halves,IndependentCycles,MaxDD,MedianTradeSessions,ProfitConcentration,ProfitFactor,Sharpe,Sortino,TotalReturn,Trades,Turnover,WinRate,symbol
0.25117609614603476,"{'2024': 0.11403517287729481, '2025': 0.20163135966199053, '2026': 0.16976855333626317}",1.0976391332634747,1,0.0012831027528074322,0.9980119284294234,-0.0,0.0,1.2944585368809607,"[{'sharpe': 1.0746091610651727, 'total_return': 0.25530798600961324}, {'sharpe': 1.2303632794748018, 'total_return': 0.24744040551331326}]",0,-0.22883303677342837,,,0.0,1.1408160911409717,1.700168885278831,0.5659219031119318,0,2.0012977333981303,,QQQ
0.5974557351050982,"{'2024': 0.09114626295921946, '2025': 0.4870958417640503, '2026': 0.5736719934468104}",1.8301106254073494,1,0.0017771396499829694,0.9980119284294234,-0.0,0.0,1.6642365002423891,"[{'sharpe': 0.9248996159925185, 'total_return': 0.32143277862939}, {'sharpe': 1.8795005778030962, 'total_return': 0.9323734826786676}]",0,-0.3264588089980164,,,0.0,1.4114229232743563,2.074685241309926,1.5535016605658307,0,2.0255769780690542,,SMH
1.0056183315214722,"{'2024': -0.06148203361825699, '2025': 0.5389967045038417, '2026': 1.7875974304068483}",1.260342041532284,1,0.005029370354447754,0.9980119284294235,-0.0,0.0,1.3651975072214972,"[{'sharpe': 0.4821505963237357, 'total_return': -0.09103624273903077}, {'sharpe': 1.7987917791501773, 'total_return': 3.4295924385633176}]",0,-0.797893189612935,,,0.0,1.184558442784583,1.7456034121905235,3.026338986091308,0,2.0977456120795077,,SOXL
0.32014570432184475,"{'2024': 0.10691827416516708, '2025': 0.25586780338911663, '2026': 0.254149681528663}",1.5787127711687525,1,0.0013719099186856043,0.9980119284294234,-0.0,0.0,1.4818818490912655,"[{'sharpe': 1.4533654592504903, 'total_return': 0.3636962845072398}, {'sharpe': 1.1330980125656935, 'total_return': 0.27847193507048185}]",0,-0.2027890761185358,,,0.0,1.2903117261364356,1.921903210007468,0.7434474277023979,0,2.015170828533227,,SPMO
0.18241978491439204,"{'2024': 0.06468030979057793, '2025': 0.16352716352716312, '2026': 0.12887861479352702}",0.9601593711256189,1,0.0011993185522832916,0.9980119284294237,-0.0,0.0,1.2663823730581494,"[{'sharpe': 0.9239532527878136, 'total_return': 0.17578433611256616}, {'sharpe': 1.4213526843011728, 'total_return': 0.1893654672146361}]",0,-0.18998906889856915,,,0.0,1.098037159253596,1.643470628766225,0.3984372862641741,0,1.995645987552417,,SPY
0.5378882684715949,"{'2024': 0.295067972656438, '2025': 0.3324908378617475, '2026': 0.37135110015174244}",0.9225886480182952,1,0.00336786411491523,0.9980119284294235,-0.0,0.0,1.112091076142685,"[{'sharpe': 0.9213476913693519, 'total_return': 0.5027567452206987}, {'sharpe': 1.0746332637853413, 'total_return': 0.5747686778479653}]",0,-0.5830206881766535,,,0.0,0.9870845362786459,1.4575561576457194,1.366494252798316,0,2.0037212544501175,,TQQQ
0.3354839082481149,"{'2024': 0.1441260224085299, '2025': 0.21225474429076763, '2026': 0.2864163549046137}",1.2240062388937563,1,0.001392308264130085,0.9980119284294234,-0.0,0.0,1.3631737099490766,"[{'sharpe': 1.0375570087007664, 'total_return': 0.2857893586343765}, {'sharpe': 1.449627905884611, 'total_return': 0.38764853532534604}]",0,-0.2740867632760775,,,0.0,1.2299900652086546,1.823156099641078,0.7842237202459152,0,2.002726590047134,,VGT
