date,equity
2025-10-13,139139.70849626733
2025-10-14,130216.85033771775
2025-10-15,142125.84429434765
2025-10-16,144223.2492001422
2025-10-17,143227.8706007821
2025-10-20,150159.97156061145
2025-10-21,147564.87735513688
2025-10-22,136473.5158194099
2025-10-23,146356.20334162816
2025-10-24,153359.4027728404
2025-10-27,166512.61997867047
2025-10-28,166939.21080696766
2025-10-29,175542.12584429435
2025-10-30,168467.82794169927
2025-10-31,169854.24813366513
2025-11-03,172698.18698897975
2025-11-04,152150.7287593317
2025-11-05,166477.07074297903
2025-11-06,152897.26270885178
2025-11-07,148382.50977603983
2025-11-10,159829.36366868112
2025-11-11,148631.35442587984
2025-11-12,155385.70920725205
2025-11-13,139424.1023817988
2025-11-14,138144.32989690723
2025-11-17,130963.38428723784
2025-11-18,122111.6246000711
2025-11-19,127835.05154639175
2025-11-20,109527.19516530394
2025-11-21,112797.72484891575
2025-11-24,127479.55918947743
2025-11-25,128581.58549591184
2025-11-26,139317.4546747245
2025-11-28,146676.14646285106
2025-12-01,146853.89264130822
2025-12-02,155705.65232847494
2025-12-03,165588.3398506932
2025-12-04,160540.34838250978
2025-12-05,165303.94596516175
2025-12-08,170600.78208318522
2025-12-09,169889.79736935656
2025-12-10,176501.95520796304
2025-12-11,173444.72093849984
2025-12-12,148275.86206896554
2025-12-15,146391.7525773196
2025-12-16,143938.85531461073
2025-12-17,128012.79772484892
2025-12-18,137148.95129754712
2025-12-19,148311.41130465697
2025-12-22,153785.99360113757
2025-12-23,155350.1599715606
2025-12-24,157163.1709918237
2025-12-26,157163.1709918237
2025-12-29,155776.7507998578
2025-12-30,155243.51226448631
2025-12-31,149413.43761109136
2026-01-02,167934.58940632778
2026-01-05,174973.33807323143
2026-01-06,192001.42196942767
2026-01-07,185886.95343050125
2026-01-08,176501.95520796304
2026-01-09,191788.12655527907
2026-01-12,194276.57305367934
2026-01-13,199324.56452186278
2026-01-14,196871.66725915394
2026-01-15,206469.96089584075
2026-01-16,215961.60682545326
2026-01-20,205972.2715961607
2026-01-21,225666.54816921437
2026-01-22,226519.72982580875
2026-01-23,218983.29185922502
2026-01-26,215783.8606469961
2026-01-27,230927.83505154637
2026-01-28,249164.59296125133
2026-01-29,250515.46391752578
2026-01-30,219658.72733736224
2026-02-02,231781.01670814079
2026-02-03,217561.32243156774
2026-02-04,189086.38464273018
2026-02-05,189299.68005687877
2026-02-06,219516.5303945965
2026-02-09,227621.75613224317
2026-02-10,225168.8588695343
2026-02-11,241912.5488801991
2026-02-12,224315.67721293992
2026-02-13,229612.51333096338
2026-02-17,228759.33167436896
2026-02-18,235655.88339850697
2026-02-19,231887.66441521508
2026-02-20,238570.92072520443
2026-02-23,234127.26626377532
2026-02-24,243618.91219338786
2026-02-25,255456.8076786349
2026-02-26,232278.70600782085
2026-02-27,223142.55243512266
2026-03-02,223107.00319943123
2026-03-03,189904.01706363313
2026-03-04,201279.77248489158
2026-03-05,194809.81158905083
2026-03-06,170245.2897262709
2026-03-09,189548.5247067188
2026-03-10,194063.27763953074
2026-03-11,199395.66299324564
2026-03-12,178741.55705652328
2026-03-13,180305.72342694632
2026-03-16,190863.84642730182
2026-03-17,195343.05012442233
2026-03-18,192036.9712051191
2026-03-19,194987.557767508
2026-03-20,181798.7913259865
2026-03-23,188517.59687166728
2026-03-24,195378.59936011376
2026-03-25,202772.84038393176
2026-03-26,174084.6071809456
2026-03-27,165694.9875577675
2026-03-30,144400.99537859936
2026-03-31,170316.38819765375
2026-04-01,185780.30572342695
2026-04-02,187522.21827230716
2026-04-06,194845.36082474227
2026-04-07,201030.92783505155
2026-04-08,239957.34091717028
2026-04-09,255883.3985069321
2026-04-10,271560.6114468539
2026-04-13,286384.64273018134
2026-04-14,303270.5296836118
2026-04-15,305581.23000355496
2026-04-16,314148.5958051902
2026-04-17,336580.1635264842
2026-04-20,341059.3672236047
2026-04-21,348702.4528972627
2026-04-22,375542.1258442944
2026-04-23,400888.7308922858
2026-04-24,456167.7923924636
2026-04-27,438642.01919658727
2026-04-28,389477.42623533594
2026-04-29,419374.3334518308
2026-04-30,451404.1948098116
2026-05-01,463562.03341628157
2026-05-04,453430.50124422327
2026-05-05,512477.78172769287
2026-05-06,589584.0739424103
2026-05-07,540703.8748666904
2026-05-08,629008.1763242091
2026-05-11,676928.5460362602
2026-05-12,613295.4141485959
2026-05-13,654959.1183789548
2026-05-14,661891.2193387842
2026-05-15,583647.351581941
2026-05-18,539459.6516174902
2026-05-19,539957.3409171703
2026-05-20,615712.7621756132
2026-05-21,634162.8154994667
2026-05-22,677426.2353359403
2026-05-26,802666.1926768575
2026-05-27,774902.2396018485
2026-05-28,798542.4813366513
2026-05-29,797511.5535015997
2026-06-01,807074.2979025951
2026-06-02,946747.244934234
2026-06-03,997298.2580874513
2026-06-04,933878.4216139354
2026-06-05,648915.7483114114
2026-06-08,751653.0394596517
2026-06-09,716956.9854248133
2026-06-10,642196.9427657305
2026-06-11,796267.3302523996
2026-06-12,834269.4632065411
2026-06-15,968716.6725915393
2026-06-16,804088.1621045148
2026-06-17,831354.4258798436
2026-06-18,992854.6036260222
2026-06-22,1069214.3618912194
2026-06-23,822680.412371134
2026-06-24,816103.803768219
2026-06-25,898009.2428012798
2026-06-26,766441.5215072876
2026-06-29,840810.5225737647
2026-06-30,948133.6651261997
2026-07-01,773373.622467117
2026-07-02,645111.980092428
2026-07-06,691965.8727337363
2026-07-07,587557.7675079986
2026-07-08,621471.7383576253
2026-07-09,684145.0408816211
2026-07-10,683469.6054034838
2026-07-13,587877.7106292215
2026-07-14,628012.797724849
2026-07-15,588517.5968716673
2026-07-16,506505.51013153215
2026-07-17,481585.4959118379
2026-07-20,486349.0934944899
2026-07-21,563597.582651973
2026-07-22,572307.145396374
2026-07-23,559900.462140064
2026-07-24,486349.0934944899
2026-07-27,455563.45538570924
2026-07-28,389406.3277639531
2026-07-29,327017.4191254888
2026-07-30,407820.83185211517
2026-07-31,407820.83185211517
2026-08-03,414895.1297547103
2026-08-04,497333.8073231426
2026-08-05,469498.7557767508
2026-08-06,470423.0359047281
2026-08-07,498578.0305723427
2026-08-10,462140.06398862426
2026-08-11,472804.83469605405
2026-08-12,505367.93458940636
2026-08-13,516743.69001066487
2026-08-14,515286.171347316
2026-08-17,538677.5684322787
2026-08-18,458940.6327763953
2026-08-19,429221.4717383576
2026-08-20,434447.20938499825
2026-08-21,428723.78243867756
2026-08-24,395165.3039459652
2026-08-25,411198.0092428013
2026-08-26,414504.08816210454
2026-08-27,437433.3451830786
2026-08-28,395805.190188411
2026-08-31,400959.8293636687
2026-09-01,376501.95520796307
2026-09-02,378066.12157838605
2026-09-03,379452.54177035193
