date,open,high,low,close,volume
2015-06-11,2.380833,2.400625,2.355625,2.368542,117081744
2015-06-12,2.329792,2.344792,2.300654,2.308333,120896016
2015-06-15,2.257917,2.286042,2.218333,2.276458,200883940
2015-06-16,2.26625,2.323125,2.264583,2.31125,101267280
2015-06-17,2.323958,2.353542,2.286458,2.330625,168388560
2015-06-18,2.350208,2.444167,2.34875,2.429167,162628080
2015-06-19,2.436042,2.4425,2.392083,2.392083,84628896
2015-06-22,2.449792,2.471458,2.433542,2.449792,131716896
2015-06-23,2.458333,2.4625,2.424792,2.455833,114906480
2015-06-24,2.446458,2.4775,2.415875,2.418125,84901440
2015-06-25,2.445208,2.452679,2.391042,2.402292,85203024
2015-06-26,2.400208,2.417708,2.328333,2.357708,131902464
2015-06-29,2.274583,2.316667,2.186479,2.191042,273742900
2015-06-30,2.236667,2.251042,2.191458,2.216042,176794420
2015-07-01,2.276042,2.290417,2.233333,2.261458,141624190
2015-07-02,2.281875,2.289094,2.245208,2.27,105524640
2015-07-06,2.223125,2.28854,2.208333,2.250833,131808144
2015-07-07,2.257292,2.272917,2.133542,2.262292,250328740
2015-07-08,2.217292,2.225833,2.135833,2.148958,184881940
2015-07-09,2.235625,2.237915,2.142708,2.142708,125260320
2015-07-10,2.225,2.266667,2.205833,2.242292,123259632
2015-07-13,2.298958,2.365833,2.298542,2.356875,104859600
2015-07-14,2.370208,2.42515,2.366458,2.404167,102199344
2015-07-15,2.417917,2.441667,2.393333,2.415625,119141664
2015-07-16,2.473958,2.516667,2.459167,2.51,139678700
2015-07-17,2.576042,2.625,2.564375,2.624792,143328000
2015-07-20,2.646667,2.682917,2.619583,2.654167,95889552
2015-07-21,2.658333,2.668896,2.625833,2.646875,87410160
2015-07-22,2.527917,2.596875,2.5275,2.56,108386928
2015-07-23,2.5675,2.59125,2.510417,2.529375,96783648
2015-07-24,2.568958,2.574792,2.445417,2.4575,106471584
2015-07-27,2.41375,2.445521,2.379167,2.394375,120623616
2015-07-28,2.428542,2.471042,2.369375,2.4575,155597660
2015-07-29,2.471875,2.500625,2.444167,2.485,121737024
2015-07-30,2.467292,2.531667,2.422917,2.519583,137044460
2015-07-31,2.542708,2.546875,2.494583,2.511875,109037472
2015-08-03,2.513333,2.532458,2.4375,2.48875,147736130
2015-08-04,2.481667,2.49625,2.441252,2.472708,141349490
2015-08-05,2.51375,2.57875,2.505625,2.530625,127410672
2015-08-06,2.535625,2.546667,2.374375,2.409167,175293600
2015-08-07,2.390625,2.416042,2.339167,2.399583,160174510
2015-08-10,2.444792,2.496667,2.444792,2.480625,133803840
2015-08-11,2.440625,2.470208,2.345417,2.386042,173291380
2015-08-12,2.337917,2.424375,2.260208,2.407083,224346140
2015-08-13,2.416667,2.451042,2.3825,2.39625,140659970
2015-08-14,2.380208,2.41875,2.367083,2.409167,145980340
2015-08-17,2.390625,2.470208,2.372917,2.468333,125355120
2015-08-18,2.454375,2.464583,2.42125,2.428958,109000128
2015-08-19,2.40625,2.446667,2.340833,2.383333,235517860
2015-08-20,2.316667,2.338871,2.183542,2.187083,300019200
2015-08-21,2.09375,2.146875,1.915,1.915,380291810
2015-08-24,1.5635417,1.905833,1.3604792,1.688125,392718820
2015-08-25,1.864583,1.898542,1.6583333,1.6658333,289666220
2015-08-26,1.808125,1.920208,1.701458,1.90625,285020160
2015-08-27,1.995833,2.059375,1.923542,2.055208,485954210
2015-08-28,2.0225,2.075,2.009167,2.053542,214095600
2015-08-31,2.019792,2.053125,1.9625,1.977292,206870300
2015-09-01,1.82875,1.919375,1.767292,1.797917,313862160
2015-09-02,1.889167,1.944167,1.826896,1.944167,180279070
2015-09-03,1.967917,2.005833,1.898333,1.912083,223225680
2015-09-04,1.835417,1.884065,1.814375,1.848125,279644020
2015-09-08,1.952917,2.009375,1.929792,2.005,225350540
2015-09-09,2.07375,2.074792,1.919167,1.935208,281285090
2015-09-10,1.927292,2.036042,1.92045,1.997083,247163710
2015-09-11,1.970417,2.029375,1.953125,2.029375,189717890
2015-09-14,2.052083,2.052708,1.989167,2.01125,176665200
2015-09-15,2.02625,2.101875,2.004152,2.081458,152652770
2015-09-16,2.085625,2.123958,2.0625,2.11625,140414540
2015-09-17,2.113958,2.215625,2.09375,2.122083,242359970
2015-09-18,2.024792,2.104583,2.02015,2.032292,272341870
2015-09-21,2.063333,2.099167,1.994792,2.049583,200311780
2015-09-22,1.954792,1.977083,1.901667,1.959167,283796780
2015-09-23,1.972917,1.988333,1.93125,1.962292,223760590
2015-09-24,1.904375,1.962083,1.854167,1.939583,293835360
2015-09-25,2.005417,2.008125,1.854792,1.8925,283822080
2015-09-28,1.86625,1.869583,1.71271,1.729375,360056210
2015-09-29,1.741875,1.794792,1.665,1.70375,365752320
2015-09-30,1.774583,1.825,1.754167,1.816458,333865680
2015-10-01,1.827917,1.843125,1.755833,1.841875,219266260
2015-10-02,1.767917,1.939792,1.75,1.9375,317405860
2015-10-05,1.982708,2.038333,1.970062,2.025833,208152530
2015-10-06,2.011042,2.02875,1.946458,1.996875,230120020
2015-10-07,2.0325,2.043125,1.953333,2.028958,253109330
2015-10-08,2.007292,2.064583,1.948125,2.05375,291874460
2015-10-09,2.056458,2.09375,2.04015,2.07875,175222940
2015-10-12,2.094583,2.108542,2.071458,2.09625,152537900
2015-10-13,2.060417,2.124458,2.05,2.055208,212964000
2015-10-14,2.055833,2.086875,2.02,2.046458,183332930
2015-10-15,2.068542,2.146875,2.060625,2.146458,214570320
2015-10-16,2.160625,2.177083,2.129229,2.173125,132641376
2015-10-19,2.163125,2.215625,2.151042,2.212083,163621340
2015-10-20,2.19875,2.213542,2.154583,2.175417,145253760
2015-10-21,2.209583,2.215867,2.134167,2.140417,176493980
2015-10-22,2.193958,2.272708,2.175625,2.267292,259751470
2015-10-23,2.450208,2.485625,2.413542,2.455833,204059230
2015-10-26,2.452708,2.476667,2.425,2.463125,119888448
2015-10-27,2.443125,2.487937,2.441042,2.479167,104463360
2015-10-28,2.490417,2.538333,2.428908,2.536667,208959550
2015-10-29,2.50375,2.539583,2.496458,2.527292,99827952
2015-10-30,2.530625,2.54375,2.4925,2.492708,120071616
2015-11-02,2.51125,2.586042,2.497292,2.577708,110602560
2015-11-03,2.561875,2.63199,2.55,2.602292,123623376
2015-11-04,2.628125,2.635417,2.572292,2.603333,145832020
2015-11-05,2.61125,2.630417,2.542917,2.580417,142251940
2015-11-06,2.569583,2.597292,2.518554,2.588958,136249780
2015-11-09,2.558958,2.569333,2.457919,2.505625,151317020
2015-11-10,2.465625,2.493125,2.44375,2.487917,98719296
2015-11-11,2.506875,2.542708,2.464479,2.476875,100831056
2015-11-12,2.445,2.482292,2.399583,2.405,137927710
2015-11-13,2.374792,2.381771,2.259583,2.263542,197695540
2015-11-16,2.256042,2.361458,2.24025,2.357917,185545150
2015-11-17,2.372292,2.415833,2.346875,2.366042,221415890
2015-11-18,2.392708,2.508333,2.386354,2.501667,196278580
2015-11-19,2.505833,2.540442,2.4925,2.505417,103960656
2015-11-20,2.540417,2.5625,2.534152,2.555208,101996640
2015-11-23,2.558333,2.5875,2.502292,2.534583,112878912
2015-11-24,2.485417,2.545625,2.446458,2.526667,132494592
2015-11-25,2.536458,2.548333,2.51875,2.532292,55979472
2015-11-27,2.550417,2.56,2.51875,2.541458,27242352
2015-11-30,2.566875,2.567229,2.500417,2.525417,93274560
2015-12-01,2.55375,2.600417,2.545625,2.600417,117042912
2015-12-02,2.605417,2.640417,2.539792,2.553125,122093616
2015-12-03,2.573333,2.584792,2.378333,2.422917,225912190
2015-12-04,2.443542,2.604167,2.429167,2.589375,173289840
2015-12-07,2.597083,2.601833,2.519792,2.557708,138451150
2015-12-08,2.476667,2.58149,2.473542,2.557917,162597890
2015-12-09,2.521667,2.565,2.395208,2.43875,289734340
2015-12-10,2.456458,2.521667,2.435,2.473333,162925730
2015-12-11,2.387708,2.406875,2.298333,2.30375,294872210
2015-12-14,2.30375,2.30375,2.30375,2.30375,0
2015-12-15,2.415833,2.458125,2.38875,2.395417,191545680
2015-12-16,2.446042,2.516042,2.372917,2.50125,196512000
2015-12-17,2.534583,2.536667,2.393958,2.397083,189513940
2015-12-18,2.37125,2.388125,2.260417,2.265417,204954910
2015-12-21,2.321458,2.332917,2.270533,2.332708,128057136
2015-12-22,2.369167,2.387292,2.331875,2.376875,134046144
2015-12-23,2.414167,2.435,2.401042,2.43125,109893648
2015-12-24,2.429167,2.44875,2.425,2.42625,48518064
2015-12-28,2.409167,2.425625,2.358125,2.425625,102673968
2015-12-29,2.467708,2.554583,2.462708,2.53625,145304210
2015-12-30,2.531667,2.534792,2.469583,2.471458,89593536
2015-12-31,2.444583,2.457708,2.377083,2.379792,175907760
2016-01-04,2.22125,2.234375,2.140312,2.234375,265866050
2016-01-05,2.260417,2.269375,2.184167,2.214375,132325296
2016-01-06,2.10375,2.188542,2.100833,2.155,243787970
2016-01-07,2.014583,2.09375,1.947083,1.95,340349090
2016-01-08,1.992292,2.028542,1.895208,1.903958,331818620
2016-01-11,1.943542,1.958958,1.83125,1.920625,336176400
2016-01-12,1.972292,2.015206,1.904167,1.985417,317519090
2016-01-13,2.009375,2.023333,1.770833,1.777708,413398130
2016-01-14,1.800208,1.940623,1.714583,1.892708,363416260
2016-01-15,1.70375,1.777083,1.644375,1.71875,564715060
2016-01-19,1.786042,1.79425,1.666875,1.726042,259227890
2016-01-20,1.645,1.76625,1.5320833,1.710417,554699570
2016-01-21,1.731875,1.791875,1.66375,1.716667,338114300
2016-01-22,1.817708,1.8675,1.802292,1.864583,286880450
2016-01-25,1.847917,1.876875,1.777083,1.780625,277083170
2016-01-26,1.804167,1.853123,1.757917,1.831458,243037340
2016-01-27,1.798125,1.821042,1.6708333,1.695208,358315580
2016-01-28,1.774792,1.779167,1.6772917,1.762083,315572740
2016-01-29,1.766042,1.876875,1.76146,1.876875,257717380
2016-02-01,1.84625,1.91125,1.826042,1.8875,228239180
2016-02-02,1.86525,1.86525,1.750417,1.767708,256868500
2016-02-03,1.801042,1.801458,1.64875,1.742708,471303890
2016-02-04,1.725417,1.782292,1.680208,1.739583,284035630
2016-02-05,1.722917,1.724604,1.54125,1.560625,429778510
2016-02-08,1.4735417,1.5079167,1.4029167,1.489375,514965070
2016-02-09,1.4279167,1.5414375,1.42125,1.4720833,459493970
2016-02-10,1.5260417,1.5816667,1.4872917,1.4895833,375528050
2016-02-11,1.4333333,1.5189583,1.4204167,1.4860417,477077380
2016-02-12,1.5325,1.5558333,1.4920833,1.549375,316429200
2016-02-16,1.62125,1.6525,1.5910417,1.6525,299313460
2016-02-17,1.694375,1.775625,1.679167,1.766667,365229790
2016-02-18,1.785417,1.786042,1.701042,1.706667,257898000
2016-02-19,1.687292,1.738748,1.67125,1.724375,238936180
2016-02-22,1.771229,1.811875,1.76625,1.805833,248266510
2016-02-23,1.773958,1.789312,1.714167,1.715833,267826800
2016-02-24,1.6577083,1.772919,1.6258333,1.766875,350560270
2016-02-25,1.778542,1.817708,1.730208,1.815625,259600460
2016-02-26,1.857083,1.861458,1.799187,1.811458,248575390
2016-02-29,1.807292,1.847708,1.763542,1.763542,229966080
2016-03-01,1.811875,1.932708,1.7975,1.932292,311136580
2016-03-02,1.925,1.936437,1.889792,1.934375,193970980
2016-03-03,1.929375,1.931042,1.882708,1.923542,206596320
2016-03-04,1.930833,1.963787,1.888125,1.926875,237845180
2016-03-07,1.896875,1.930625,1.849375,1.891042,189076800
2016-03-08,1.850833,1.901042,1.83375,1.841042,212565310
2016-03-09,1.865833,1.879542,1.833333,1.87625,208342700
2016-03-10,1.90625,1.934583,1.797292,1.869167,343454740
2016-03-11,1.929583,1.968125,1.913125,1.966042,169658590
2016-03-14,1.966042,1.966875,1.950417,1.950417,58848
2016-03-15,1.9575,1.981667,1.937708,1.97625,193104380
2016-03-16,1.95875,2.043542,1.95875,2.026667,176457740
2016-03-17,2.01125,2.038958,1.98771,2.020833,127356144
2016-03-18,2.0375,2.049583,2.002292,2.0325,147412700
2016-03-21,2.02375,2.063542,2.019792,2.056667,136009060
2016-03-22,2.023333,2.090625,2.021458,2.075,127215648
2016-03-23,2.063958,2.068542,2.011458,2.025625,154425070
2016-03-24,1.992708,2.02875,1.985417,2.025,126913920
2016-03-28,2.045417,2.045833,2.007917,2.017708,129136512
2016-03-29,2.006667,2.11875,1.996875,2.00625,179793790
2016-03-30,2.152708,2.185625,2.132083,2.145833,209867710
2016-03-31,2.141042,2.165,2.126458,2.135417,118521984
2016-04-01,2.100833,2.206875,2.088958,2.204375,163021490
2016-04-04,2.201042,2.208333,2.163983,2.177083,136614480
2016-04-05,2.177083,2.177083,2.177083,2.118542,146842080
2016-04-06,2.125,2.221665,2.122917,2.22,182063710
2016-04-07,2.182292,2.193125,2.096458,2.124167,252105220
2016-04-08,2.162708,2.177708,2.097083,2.119167,166244350
2016-04-11,2.146667,2.178125,2.094792,2.096458,137058910
2016-04-12,2.100417,2.16,2.06125,2.145417,182422700
2016-04-13,2.197708,2.239792,2.188958,2.229167,162184700
2016-04-14,2.229792,2.255208,2.213125,2.230625,111241872
2016-04-15,2.223333,2.239167,2.196669,2.213542,83091600
2016-04-18,2.195208,2.250833,2.190833,2.24625,101461776
2016-04-19,2.26875,2.270833,2.171875,2.2075,158584420
2016-04-20,2.204583,2.242708,2.184169,2.212917,107769216
2016-04-21,2.211667,2.236667,2.183542,2.213542,133474752
2016-04-22,2.128542,2.157292,2.062083,2.113333,201322750
2016-04-25,2.090208,2.112917,2.081875,2.111667,96951072
2016-04-26,2.123958,2.136875,2.062917,2.082708,109314816
2016-04-27,2.019583,2.045625,1.980417,2.032708,183005710
2016-04-28,2.039375,2.074375,1.946667,1.960625,160769520
2016-04-29,1.953958,1.97,1.88121,1.929375,191263150
2016-05-02,1.941458,1.989375,1.917708,1.980417,118016880
2016-05-03,1.938958,1.965,1.91,1.927708,145960800
2016-05-04,1.892292,1.911875,1.874583,1.889583,155144110
2016-05-05,1.9075,1.921667,1.87521,1.888542,143976050
2016-05-06,1.858333,1.9175,1.853125,1.915833,156851180
2016-05-09,1.917708,1.958958,1.915,1.932708,118539120
2016-05-10,1.953333,2.015,1.943333,2.01375,116479440
2016-05-11,2.003958,2.021667,1.955833,1.95875,127064304
2016-05-12,1.974167,1.977708,1.890833,1.93125,184742640
2016-05-13,1.93,1.961665,1.898958,1.907917,155964720
2016-05-16,1.915625,2.0025,1.913542,1.981458,117291264
2016-05-17,1.979167,1.993125,1.891458,1.905417,187226780
2016-05-18,1.894792,1.958125,1.881667,1.927083,237969790
2016-05-19,1.903542,1.9195,1.855208,1.896667,254096020
2016-05-20,1.919792,1.9825,1.916458,1.96,125352336
2016-05-23,1.965,1.987083,1.946458,1.950417,86926080
2016-05-24,1.983958,2.07604,1.9825,2.069792,150002980
2016-05-25,2.093542,2.13229,2.081875,2.114375,141769200
2016-05-26,2.121458,2.139792,2.104583,2.132083,95272752
2016-05-27,2.135625,2.165833,2.135417,2.164167,107140464
2016-05-31,2.176042,2.187292,2.144792,2.177083,112949856
2016-06-01,2.157292,2.191875,2.151458,2.177917,100536528
2016-06-02,2.163125,2.191458,2.129167,2.190208,104659776
2016-06-03,2.177708,2.181687,2.117917,2.160208,155528060
2016-06-06,2.17,2.200625,2.160833,2.183333,85998000
2016-06-07,2.190417,2.19375,2.16375,2.167917,77107872
2016-06-08,2.179792,2.19125,2.154167,2.1775,82260576
2016-06-09,2.151458,2.174375,2.138958,2.167917,99727632
2016-06-10,2.109583,2.120417,2.071479,2.095,161757600
2016-06-13,2.059792,2.092785,2.033333,2.04125,119051184
2016-06-14,2.024583,2.062292,1.995833,2.042292,141730800
2016-06-15,2.055625,2.062292,2.012708,2.023958,106376688
2016-06-16,1.994167,2.046458,1.953808,2.038542,164362850
2016-06-17,2.030208,2.030208,1.955208,1.96875,167019460
2016-06-20,2.039375,2.065208,2.00125,2.004167,139242910
2016-06-21,2.016458,2.036875,2.002333,2.024167,86412096
2016-06-22,2.03,2.063542,2.005208,2.011042,103296672
2016-06-23,2.057708,2.096667,2.032292,2.095833,128558592
2016-06-24,1.875,1.965625,1.825,1.839167,325502540
2016-06-27,1.797292,1.799792,1.704167,1.732083,237510290
2016-06-28,1.784792,1.843125,1.783125,1.840625,199467600
2016-06-29,1.885625,1.949792,1.882083,1.93625,208462320
2016-06-30,1.947917,2.008958,1.929167,2.006667,165809180
2016-07-01,2.003125,2.058542,2.000833,2.034167,131426016
2016-07-05,2.007917,2.011667,1.965833,1.998125,130939824
2016-07-06,1.970833,2.049608,1.951458,2.045208,173476460
2016-07-07,2.054375,2.079167,2.036458,2.064583,126232032
2016-07-08,2.095208,2.165,2.089583,2.16,150041280
2016-07-11,2.184583,2.222012,2.1825,2.196875,142648610
2016-07-12,2.237708,2.249167,2.222752,2.231458,115789872
2016-07-13,2.249583,2.250833,2.214375,2.215833,126414048
2016-07-14,2.259792,2.272917,2.243958,2.260833,109904064
2016-07-15,2.275417,2.279375,2.234375,2.248125,85417056
2016-07-18,2.254167,2.305833,2.252292,2.292917,83859936
2016-07-19,2.270833,2.29,2.256979,2.269167,78665760
2016-07-20,2.303958,2.360875,2.297292,2.346875,90724992
2016-07-21,2.353958,2.36625,2.312917,2.332917,112806912
2016-07-22,2.338333,2.36875,2.315408,2.36,86804736
2016-07-25,2.354792,2.362292,2.3375,2.362083,76241760
2016-07-26,2.359792,2.395,2.333333,2.37,136353650
2016-07-27,2.428125,2.436873,2.387708,2.41625,130564944
2016-07-28,2.429583,2.451667,2.406667,2.4425,87119328
2016-07-29,2.46,2.47875,2.43625,2.458542,102631536
2016-08-01,2.464583,2.516042,2.455417,2.497083,105314496
2016-08-02,2.486458,2.493542,2.393125,2.440833,161107870
2016-08-03,2.435417,2.465208,2.43071,2.463958,85334784
2016-08-04,2.463333,2.493125,2.445208,2.486042,84027408
2016-08-05,2.52625,2.573958,2.515627,2.557917,123477888
2016-08-08,2.562292,2.563708,2.524375,2.549792,75900480
2016-08-09,2.554167,2.59015,2.55,2.566667,79817616
2016-08-10,2.568542,2.5725,2.526044,2.546875,87717792
2016-08-11,2.570833,2.595817,2.556875,2.579792,68648544
2016-08-12,2.564583,2.584583,2.557083,2.584583,68276784
2016-08-15,2.59375,2.634271,2.59125,2.617083,57252768
2016-08-16,2.601875,2.604167,2.572252,2.575833,62597520
2016-08-17,2.575833,2.589792,2.532917,2.587917,89838144
2016-08-18,2.579792,2.600417,2.566667,2.590417,56753520
2016-08-19,2.57625,2.603542,2.554579,2.586875,73616544
2016-08-22,2.574583,2.606042,2.56125,2.589375,73243056
2016-08-23,2.620833,2.635833,2.602919,2.604792,62654256
2016-08-24,2.601042,2.612292,2.530229,2.554583,71197728
2016-08-25,2.534375,2.565833,2.525625,2.5425,58447056
2016-08-26,2.545833,2.603333,2.508333,2.554792,107312208
2016-08-29,2.55625,2.584894,2.554792,2.561875,49834752
2016-08-30,2.5525,2.573958,2.512917,2.53875,65751120
2016-08-31,2.527708,2.539123,2.498958,2.532083,71616480
2016-09-01,2.53375,2.55875,2.49625,2.543333,85953120
2016-09-02,2.588542,2.603958,2.546,2.573125,90737136
2016-09-06,2.588542,2.622917,2.570833,2.620833,65986848
2016-09-07,2.628958,2.640417,2.597708,2.625625,58073904
2016-09-08,2.604167,2.605625,2.560625,2.580625,70064544
2016-09-09,2.517708,2.533333,2.385,2.385,160916980
2016-09-12,2.349167,2.52379,2.344792,2.507292,130652496
2016-09-13,2.47375,2.4975,2.410208,2.448125,125307168
2016-09-14,2.454375,2.520833,2.451875,2.479583,111529440
2016-09-15,2.483333,2.606875,2.48125,2.594583,132397680
2016-09-16,2.588125,2.600406,2.554167,2.591667,81525312
2016-09-19,2.611458,2.636142,2.543958,2.557708,91671696
2016-09-20,2.583333,2.604167,2.56,2.571875,75781440
2016-09-21,2.604167,2.658542,2.560208,2.646667,138598800
2016-09-22,2.69625,2.719956,2.686667,2.708542,78100512
2016-09-23,2.7,2.701458,2.6475,2.659792,73064448
2016-09-26,2.613958,2.623333,2.580833,2.59375,81881136
2016-09-27,2.590833,2.672083,2.580833,2.667292,82898496
2016-09-28,2.676875,2.686667,2.641271,2.681875,75696432
2016-09-29,2.670417,2.683542,2.589792,2.625,114832704
2016-09-30,2.649167,2.705608,2.636042,2.678958,79987728
2016-10-03,2.669792,2.680833,2.638542,2.672917,81760272
2016-10-04,2.691875,2.711458,2.628623,2.657708,112205568
2016-10-05,2.681875,2.711458,2.678035,2.685417,68856672
2016-10-06,2.675417,2.698542,2.643125,2.68125,74529312
2016-10-07,2.689792,2.699792,2.625417,2.66375,90563328
2016-10-10,2.703125,2.732708,2.701667,2.711458,59889312
2016-10-11,2.705833,2.709167,2.563542,2.599375,129644928
2016-10-12,2.602083,2.618104,2.5675,2.593958,82054944
2016-10-13,2.539792,2.584583,2.493125,2.563542,104427936
2016-10-14,2.598125,2.631667,2.567083,2.569375,81812496
2016-10-17,2.56875,2.582044,2.541398,2.551667,55862400
