date,open,high,low,close,volume
2018-01-02,26.2,26.47,26.028,26.346,6413560
2018-01-03,26.4,26.65,26.348,26.582,7904355
2018-01-04,26.776,27.018,26.756,26.77,6809395
2018-01-05,26.99,27.026,26.78,27.002,5915150
2018-01-08,27.01,27.218,26.974,27.06,6687500
2018-01-09,27.13,27.28,26.924,27.09,6529195
2018-01-10,26.992,27.282,26.8725,27.246,9518390
2018-01-11,27.318,27.556,27.248,27.516,7578620
2018-01-12,27.528,27.812,27.416,27.638,5998295
2018-01-16,28.264,28.332,27.842,27.958,15751320
2018-01-17,28.166,28.186,27.8,28.158,8876845
2018-01-18,28.15,28.296,28.0,28.226,6463840
2018-01-19,28.246,28.504,28.204,28.454,8026100
2018-01-22,28.466,28.816,28.351,28.78,6897665
2018-01-23,28.918,28.998,28.712,28.886,6872040
2018-01-24,28.884,29.334,28.874,29.088,7166415
2018-01-25,29.378,29.38,29.084,29.108,6103720
2018-01-26,29.432,29.964,29.276,29.948,7372975
2018-01-29,29.918,30.17,29.366,29.418,12074195
2018-01-30,29.214,29.488,29.126,29.318,11851115
2018-01-31,29.736,30.02,29.552,29.774,14406745
2018-02-01,30.352,31.309,30.266,30.562,21153755
2018-02-02,30.102,30.388,29.466,29.952,14133790
2018-02-05,29.458,31.4,29.086,29.478,18943590
2018-02-06,28.982,29.8758,28.698,29.804,14815515
2018-02-07,29.724,30.806,29.614,30.634,12314080
2018-02-08,30.6,30.7,28.02,28.02,18686590
2018-02-09,28.428,29.353,27.52,29.032,14181100
2018-02-12,29.394,29.725,29.047,29.448,8074680
2018-02-13,29.208,29.664,29.114,29.51,7157635
2018-02-14,29.454,29.8,29.26,29.548,9260560
2018-02-15,29.79,30.558,29.56,30.508,9406665
2018-02-16,30.386,31.238,30.236,30.806,9523490
2018-02-20,30.58,31.626,30.406,31.352,8776615
2018-02-21,31.272,32.146,31.262,31.516,9620605
2018-02-22,31.556,31.862,31.1386,31.21,5851275
2018-02-23,31.372,32.126,31.372,32.08,5179185
2018-02-26,32.16,32.528,31.932,32.114,6025700
2018-02-27,32.254,32.847,32.15,32.668,9989465
2018-02-28,32.654,33.136,32.173,32.202,9673815
2018-03-01,32.524,32.852,31.575,31.914,10009285
2018-03-02,31.73,33.42,31.505,33.334,10948810
2018-03-05,32.952,33.8375,32.762,33.66,10235320
2018-03-06,33.88,34.382,33.682,34.214,13674955
2018-03-07,33.89,34.838,33.876,34.612,8272420
2018-03-08,34.936,35.13,34.48,34.598,9256760
2018-03-09,34.868,34.998,34.492,34.552,11799380
2018-03-12,34.552,35.18,34.312,34.886,10601545
2018-03-13,35.198,35.198,34.434,34.792,9212955
2018-03-14,35.074,35.312,34.698,35.068,7013995
2018-03-15,35.192,35.2,34.182,34.766,8286375
2018-03-16,34.964,35.0,33.814,33.996,12212125
2018-03-19,33.96,34.55598,33.484,33.962,9873990
2018-03-20,33.974,34.67404,33.846,34.422,15006400
2018-03-21,34.398,35.239,34.3,34.638,9502005
2018-03-22,34.268,34.566,33.6,33.752,8221740
2018-03-23,33.796,34.126,32.904,32.954,10029550
2018-03-26,33.71,34.408,33.563,34.29,10211660
2018-03-27,34.642,34.676,32.272,32.564,10192480
2018-03-28,32.6,32.803,31.432,31.936,15395645
2018-03-29,32.32,33.492,32.054,33.09,11307485
2018-04-02,32.888,33.169,31.848,32.324,9501440
2018-04-03,33.32,33.594,32.014,32.354,9089550
2018-04-04,31.3,32.998,31.2,32.938,10302195
2018-04-05,33.356,33.632,32.9242,33.154,8813435
2018-04-06,32.792,33.376,32.248,32.588,5887520
2018-04-09,32.912,33.269,32.53,32.578,6185840
2018-04-10,33.25,33.486,32.426,33.316,9170765
2018-04-11,33.016,33.648,32.894,33.3,11262800
2018-04-12,33.346,34.034,33.308,33.714,7774485
2018-04-13,34.016,34.26,32.95778,33.38,6710135
2018-04-16,33.702,34.144,33.454,33.89,6228470
2018-04-17,34.2,35.006,34.2,34.908,8504455
2018-04-18,35.078,35.10798,34.242,34.86,8294385
2018-04-19,34.658,34.872,34.177,34.598,7627685
2018-04-20,34.338,34.51,33.586,33.78,9305645
2018-04-23,33.984,34.046,33.324,33.502,9631965
2018-04-24,33.838,33.92246,31.6342,32.132,15881300
2018-04-25,32.49,32.558,31.45,31.6,20523025
2018-04-26,32.0,33.522,31.236,33.032,19007660
2018-04-27,33.356,33.42,32.074,32.636,11201340
2018-04-30,32.636,33.382,32.636,33.228,9452805
2018-05-01,33.072,33.348,32.654,33.084,7098660
2018-05-02,32.912,33.582,32.838,33.1,6267205
2018-05-03,33.158,33.908,32.984,33.746,9725620
2018-05-04,33.74,34.618,33.492,34.244,9214145
2018-05-07,34.418,35.378,34.368,35.204,10818090
2018-05-08,34.522,35.226,34.14636,35.206,15787080
2018-05-09,35.454,36.196,35.166,36.008,11145695
2018-05-10,36.226,36.517,35.708,35.796,15408310
2018-05-11,35.844,36.008,35.462,35.774,7637000
2018-05-14,35.772,35.9,34.698,34.746,9031750
2018-05-15,34.396,34.909,33.758,34.684,8744870
2018-05-16,34.602,34.8,34.004,34.23,8031070
2018-05-17,34.226,34.388,33.85,34.342,7221410
2018-05-18,34.352,34.912,34.3,34.788,5957385
2018-05-21,35.054,35.474,34.116,34.29,5417995
2018-05-22,34.442,34.568,33.616,34.052,5963330
2018-05-23,33.74,34.814,33.74,34.792,6162320
2018-05-24,34.814,35.344,34.584,35.104,7757035
2018-05-25,35.038,35.498,34.94174,35.344,6705485
2018-05-29,35.2,35.476,34.922,35.26,7035120
2018-05-30,35.464,35.97,35.202,35.694,11109490
2018-05-31,35.622,36.282,35.44,35.522,10012900
2018-06-01,35.812,36.314,35.46,36.302,6384375
2018-06-04,36.514,36.894,36.242,36.7,7708130
2018-06-05,36.838,37.39,36.805,37.218,7628655
2018-06-06,37.312,37.4778,37.072,37.284,7050840
2018-06-07,37.4,37.4,34.864,35.49,14267205
2018-06-08,35.54,36.004,35.244,35.638,10090285
2018-06-11,35.692,36.1,35.41,36.016,5956585
