symbol,strategy,partition,cost_bps_per_side,total_return,cagr,sharpe,max_drawdown,calmar,trades,win_rate,exposure,spec
SOXL,gap,VALIDATION,10,0.2767908349367567,0.13042587401030192,0.5025179938472504,-0.5647174226551781,0.2309577653847971,31,0.4838709677419355,0.47305389221556887,FMZ436872 defaults 40/20; exact long-only slope rule
SOXL,gap,OOS_REUSED,10,3.005836130249355,1.0024099352849678,1.3452281623105784,-0.45764962380207674,2.190343623484519,25,0.6,0.43737574552683894,FMZ436872 defaults 40/20; exact long-only slope rule
SOXL,rsi2,IS,10,-0.2823183195231772,-0.053895218529513844,0.033231005873363244,-0.6934972538649851,-0.07771511455762238,79,0.5189873417721519,0.20927152317880796,FMZ482838 defaults RSI2<25 recovery + SMA50; exact source counter semantics
SOXL,rsi2,VALIDATION,10,-0.0024298235699006243,-0.0012198227656792238,0.17821781784453786,-0.4908734493357878,-0.002485004571605562,27,0.4074074074074074,0.2155688622754491,FMZ482838 defaults RSI2<25 recovery + SMA50; exact source counter semantics
SOXL,rsi2,OOS_REUSED,10,1.0610579376098834,0.4359941321070451,1.0460325739801968,-0.25289439190612006,1.7240166095454408,15,0.5333333333333333,0.11928429423459244,FMZ482838 defaults RSI2<25 recovery + SMA50; exact source counter semantics
SOXL,volume,IS,10,-0.2276694923479552,-0.04222817882091234,-0.13176826893503424,-0.42575666534523593,-0.09918383494165739,5,0.6,0.04039735099337748,"FMZ458248 defaults ADX14/14, TTI13/26/9, VPCI5/25; exact long-only rules"
SOXL,volume,VALIDATION,10,-0.3624860514789817,-0.2021722312587937,-0.5210300008879071,-0.38061239641566846,-0.531176160216286,7,0.2857142857142857,0.16766467065868262,"FMZ458248 defaults ADX14/14, TTI13/26/9, VPCI5/25; exact long-only rules"
SOXL,volume,OOS_REUSED,10,0.0,0.0,,0.0,,0,0.0,0.0,"FMZ458248 defaults ADX14/14, TTI13/26/9, VPCI5/25; exact long-only rules"
SOXL,donchian,IS,10,0.9893343770931708,0.121726729576632,0.513382549177636,-0.5505677166340093,0.22109311152646102,11,0.5454545454545454,0.5609271523178808,"FMZ442343 defaults 50/30, width>3%, 50% TP at +2%; long/cash adaptation"
SOXL,donchian,VALIDATION,10,0.5583130766739224,0.24927529602793386,0.7842573079204306,-0.296755935122735,0.8400010463980655,3,0.6666666666666666,0.5449101796407185,"FMZ442343 defaults 50/30, width>3%, 50% TP at +2%; long/cash adaptation"
SOXL,donchian,OOS_REUSED,10,0.5714026521196949,0.25375004793576306,0.6905805040175137,-0.4662024487363825,0.544291538200924,3,0.6666666666666666,0.441351888667992,"FMZ442343 defaults 50/30, width>3%, 50% TP at +2%; long/cash adaptation"
SOXL,kama,IS,10,0.654839190791362,0.08776309121571213,0.43695212433486275,-0.5901604892784875,0.14871055045214676,87,0.45977011494252873,0.6039735099337749,FMZ437539 Length21; source close[1] vs current KAMA; long/cash adaptation
SOXL,kama,VALIDATION,10,1.1874997997790477,0.4810090519114345,0.9018937070186439,-0.4277290892038875,1.1245647398139662,31,0.5161290322580645,0.5508982035928144,FMZ437539 Length21; source close[1] vs current KAMA; long/cash adaptation
SOXL,kama,OOS_REUSED,10,0.6498378582663236,0.28468040122766225,0.726224476790965,-0.5596439244434701,0.5086813039393907,26,0.4230769230769231,0.46322067594433397,FMZ437539 Length21; source close[1] vs current KAMA; long/cash adaptation
