entry_date,exit_date,return
2017-06-07,2017-06-15,-0.1462303296105586
2017-11-14,2017-11-28,0.05661473050493626
2019-07-25,2019-08-06,-0.28492137506667115
2021-01-11,2021-02-04,0.03714345807682107
2021-11-10,2021-12-10,0.1543916527602267
