block,year_start,start,end,sessions,total_return,cagr,sharpe,sortino,annual_volatility,max_drawdown,calmar,trades,win_rate,profit_factor_return,profit_factor_dollar,avg_trade,median_trade,avg_holding_calendar_days,avg_holding_sessions,close_position_fraction,exposed_return_days,ending_equity,open_position_at_end,sum_cost_dollars,worst_day
REUSED_ONE_YEAR_LOCAL_WARMUP,2021,2021-09-07,2022-09-02,251,1.13299802609,1.1566925146,1.60879697445,3.34688163805,0.567376960882,-0.207761166269,5.5674144277,14,0.785714285714,6.07352604297,4.82200984125,0.0750591225642,0.0777431662104,3.42857142857,2.57142857143,0.159362549801,0.215139442231,213299.802609,True,5316.23567644,-0.126217374367
REUSED_ONE_YEAR_LOCAL_WARMUP,2022,2022-09-06,2023-09-05,251,0.422412922642,0.424135097038,1.26476229887,2.53823363098,0.318466019376,-0.147100586694,2.88329983292,9,0.777777777778,4.57793276034,4.14098402109,0.0424084640609,0.0383162618351,4,2.66666666667,0.0956175298805,0.131474103586,142241.292264,False,2245.65234906,-0.0732135028496
REUSED_ONE_YEAR_LOCAL_WARMUP,2023,2023-09-06,2024-09-05,252,0.634778114474,0.635328553029,1.39933512208,2.84156395183,0.407568301582,-0.133067818444,4.77447184794,11,0.727272727273,4.77160389064,3.84217510765,0.047823956967,0.027187266515,4.45454545455,2.90909090909,0.134920634921,0.178571428571,163477.811447,True,2953.53318872,-0.0902051877662
REUSED_ONE_YEAR_LOCAL_WARMUP,2024,2024-09-06,2025-09-05,250,0.518176182272,0.520354437585,0.925291403898,2.46487949014,0.625312337281,-0.24116863579,2.15763727269,6,0.833333333333,44.5967401248,43.5656291766,0.0740180828266,0.0596364273011,3.5,2,0.048,0.072,151817.618227,False,1481.48449699,-0.146117071261
REUSED_ONE_YEAR_LOCAL_WARMUP,2025,2025-09-08,2026-09-04,251,0.600873258621,0.609766237626,1.24180418921,2.54376288354,0.461185649744,-0.165432641827,3.685888292,5,1,inf,inf,0.101205095278,0.0529674484665,4.4,3.2,0.0637450199203,0.0836653386454,160087.325862,False,1170.49230729,-0.128513194593
