date,open,high,low,close,volume,atr,ema10,ema20,range,volume_ref,volume_ratio,pivot_hi,pivot_lo,contraction_ratio,weekly_ema10,weekly_ema20,weekly_support,weekly_ext,weekly_available,state_before,cpa_state,cpa_event,cycle_id,base_count,extension_count,signal_target,signal_reason,signal_stop,pivot,features_ready
2020-01-30,42.161333,43.392,41.2,42.720667,435085140,1.9511513571428585,37.77857337584475,35.195595347073,2.192,280404334.0,1.5516348616779938,39.319993,35.952,1.0074720929008438,29.261048932207697,25.217628064931436,14.066667,0.22291043146902098,2020-01-25,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-01-31,42.666667,43.533333,42.168,43.371333,235788990,1.9951513571428585,38.79543876205479,35.974237028304145,1.3653329999999997,294439249.0,0.8008069263890834,43.392,37.205333,1.0168941278030124,29.261048932207697,25.217628064931436,14.066667,0.22291043146902098,2020-01-25,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-03,44.912667,52.409333,44.901333,52.0,708502430,2.4146275714285723,41.19626807804483,37.50050016846565,7.507999999999996,299059909.0,2.3690986610980342,43.533333,37.828667,1.0485872329078227,31.826555126351753,26.946552344461775,14.066667,0.2661845296211727,2020-02-01,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-04,58.864,64.599327,55.592,59.137333,914081370,3.207198571428573,44.45827988203668,39.56115091432606,9.007327000000004,321139007.5,2.846372905975927,52.409333,41.2,1.6340591675242147,31.826555126351753,26.946552344461775,14.066667,0.2661845296211727,2020-02-01,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-05,54.884,56.398667,46.940707,48.98,726357560,3.9777447142857154,45.28041081257546,40.45818416058072,9.45796,359224951.5,2.0220131061803484,64.599327,42.168,2.581744644648311,31.826555126351753,26.946552344461775,14.066667,0.2661845296211727,2020-02-01,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-06,46.661333,53.055333,45.8,49.930667,598211280,4.370601785714286,46.12591193756174,41.36032538338256,7.255333,381885976.0,1.5664656928904872,64.599327,44.901333,3.945932901574763,31.826555126351753,26.946552344461775,14.066667,0.2661845296211727,2020-02-01,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-07,48.703333,51.316667,48.666667,49.871333,255952820,4.500316571428573,46.80689758527778,42.17089753734612,2.6500000000000057,388396995.0,0.6589979410113613,64.599327,45.8,4.370134911707846,31.826555126351753,26.946552344461775,14.066667,0.2661845296211727,2020-02-01,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-10,53.333333,54.666,50.16,51.418667,370337450,4.661459428571429,47.64540111522727,43.05163748617031,4.506,379847246.5,0.9749641557557006,64.599327,45.8,4.499078894784094,35.107423830651435,29.129864787846365,14.066667,0.29603999494756966,2020-02-08,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-11,51.252667,52.23374,50.533333,51.625333,175462100,4.557679,48.36902509427685,43.86817991605885,1.7004069999999984,388631495.0,0.4514870828984151,64.599327,45.8,2.3814446685286565,35.107423830651435,29.129864787846365,14.066667,0.29603999494756966,2020-02-08,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-12,51.858,52.65,50.891333,51.152667,180337050,4.557596642857143,48.87514180440833,44.561940590719914,1.7586669999999955,377428689.5,0.4778042979162558,56.398667,48.666667,1.1857594416913466,35.107423830651435,29.129864787846365,14.066667,0.29603999494756966,2020-02-08,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-13,49.456,54.533333,49.0,53.6,394340220,4.859501428571428,49.73420693087954,45.422708153508495,5.533332999999999,364649509.0,1.0814225996942175,54.666,50.16,0.6051483849644876,35.107423830651435,29.129864787846365,14.066667,0.29603999494756966,2020-02-08,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-14,52.481333,54.198,52.366667,53.335333,235405670,4.868691857142857,50.38895712526507,46.176291472221976,1.8313330000000008,371339896.5,0.6339358421187044,54.666,49.0,0.4667985471333675,35.107423830651435,29.129864787846365,14.066667,0.29603999494756966,2020-02-08,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-18,56.106667,57.333333,55.490667,57.226667,250475540,5.0647870714285705,51.63217710248961,47.22870818915322,1.8426660000000012,366807690.0,0.6828524778201897,54.666,49.0,0.42726671204187877,38.42158913416935,31.435147474718143,14.066667,0.279622213398961,2020-02-15,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-19,61.566667,62.985333,60.068,61.161333,381344370,5.367073214285715,53.364750902036945,48.5556248378053,2.9173329999999993,369109662.0,1.0331465395235306,57.333333,49.0,0.38527093113586464,38.42158913416935,31.435147474718143,14.066667,0.279622213398961,2020-02-15,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-20,60.796667,60.8,57.329333,59.960667,264523400,5.307977999999999,54.564008374393865,49.64181932944289,3.470666999999999,374824277.0,0.7057264329759515,62.985333,52.366667,0.5429603006683689,38.42158913416935,31.435147474718143,14.066667,0.279622213398961,2020-02-15,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-21,60.465333,60.870667,58.696667,60.066667,215091690,5.365739928571428,55.5644917608677,50.63466196473404,2.1739999999999995,364523676.0,0.5900623310953333,62.985333,55.490667,0.8726903645787139,38.42158913416935,31.435147474718143,14.066667,0.279622213398961,2020-02-15,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-24,55.933333,57.566667,54.813333,55.586,227882450,5.095406642857142,55.56840234980084,51.10621796809271,2.7533340000000024,360539979.0,0.6320587542942082,62.985333,57.329333,0.7577217368871122,42.35705783704765,34.16195885807832,14.102667,0.294832559345308,2020-02-22,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-25,56.6,57.106667,52.466667,53.327333,259357220,4.526883285714286,55.16093519529159,51.31775273303626,4.640000000000001,361168901.5,0.7181050719562022,62.985333,54.813333,0.8583315829231289,42.35705783704765,34.16195885807832,14.102667,0.294832559345308,2020-02-22,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-26,52.166667,54.220667,51.740667,51.92,212307650,3.8328385714285713,54.57167425069312,51.37510961560423,2.479999999999997,363930711.5,0.5833738216951773,62.985333,52.466667,1.2596575540054542,42.35705783704765,34.16195885807832,14.102667,0.294832559345308,2020-02-22,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-27,48.666667,49.318,44.6,45.266667,364157400,3.8374576428571427,52.87985475056709,50.793353176022876,4.717999999999996,365704724.0,0.9957689253147302,60.870667,51.740667,1.1177432766140005,42.35705783704765,34.16195885807832,14.102667,0.294832559345308,2020-02-22,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-02-28,41.98,46.034667,40.768,44.532667,368462570,4.024362428571428,51.36218425046398,50.19709734973499,5.266666999999998,370250090.0,0.9951721281148102,60.870667,44.6,1.0750225772686337,42.35705783704765,34.16195885807832,14.102667,0.294832559345308,2020-02-22,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-02,47.417333,49.579333,45.778,49.574667,302924870,4.042362357142857,51.037181114015986,50.13781826880785,3.8013329999999996,366918961.5,0.825590666564666,57.566667,40.768,1.6229161999768058,42.752623139402615,35.14964534778515,14.557333,0.03997164285259136,2020-02-29,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-03,53.666667,53.798667,47.740707,49.700667,386760050,4.353616142857143,50.79417854783126,50.09618481463567,6.057960000000001,370275755.5,1.044518967972236,57.106667,40.768,1.5888432892536855,42.752623139402615,35.14964534778515,14.557333,0.03997164285259136,2020-02-29,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-04,50.930687,51.101333,48.315633,49.966667,225734660,4.426975642857143,50.64372190277103,50.08384978467037,2.7856999999999985,354188636.5,0.6373289166774271,54.220667,40.768,1.3991534116427766,42.752623139402615,35.14964534778515,14.557333,0.03997164285259136,2020-02-29,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-05,48.251333,49.716667,47.871333,48.302667,162789860,4.181404285714286,50.21807555681265,49.91421332898748,1.8453340000000011,319771301.0,0.5090821455550196,53.798667,45.778,1.4582844787804818,42.752623139402615,35.14964534778515,14.557333,0.03997164285259136,2020-02-29,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-06,46.000233,47.133333,45.618,46.898667,189943770,4.242356714285714,49.61454672830126,49.62701844051249,1.5153329999999983,291592916.0,0.651400495614235,53.798667,47.740707,1.1784432090646093,42.752623139402615,35.14964534778515,14.557333,0.03997164285259136,2020-02-29,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-09,40.359333,44.199867,40.333333,40.533333,256106100,4.425737714285714,47.96341695951921,48.76095316046368,3.8665339999999944,271179540.5,0.9444152738358962,53.798667,45.618,0.8060055994558568,43.506449295874866,36.26859979085324,14.557333,0.07233079149403408,2020-03-07,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-10,43.962,44.533333,40.533333,43.022,233916650,4.3001187142857145,47.0649775123339,48.21438619280047,4.0,271187204.5,0.8625652173791998,53.798667,40.333333,0.7687200325265473,43.506449295874866,36.26859979085324,14.557333,0.07233079149403408,2020-03-07,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-11,42.68,43.572,40.866667,42.282,201203810,4.2196425,46.195345237364094,47.64939703158137,2.705333000000003,264366164.5,0.7610800360195111,51.101333,40.333333,0.6277067778297398,43.506449295874866,36.26859979085324,14.557333,0.07233079149403408,2020-03-07,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-12,38.726,39.633333,36.416667,37.37,283635780,4.483309142857143,44.59073701238881,46.670406838097435,3.2166660000000036,265653250.0,1.0676917372552377,49.716667,40.333333,0.6156757989293696,43.506449295874866,36.26859979085324,14.557333,0.07233079149403408,2020-03-07,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-13,39.666667,40.504667,33.466667,36.441333,339603810,4.610785285714286,43.10902719195448,45.6962093297072,7.037999999999997,270818186.5,1.2539918917151451,47.133333,36.416667,0.7746049829240218,43.506449295874866,36.26859979085324,14.557333,0.07233079149403408,2020-03-07,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-16,31.29998,32.991327,29.478,29.671333,307341960,4.776737642857142,40.66581006614457,44.17003063163985,3.5133269999999968,268081366.0,1.1464502907673189,44.533333,33.466667,1.3011980137026524,42.22188269662489,36.28505057267674,14.557333,-0.15862618682540752,2020-03-14,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-17,29.334,31.456667,26.4,28.68,359918700,4.9607852857142865,38.486571872300104,42.69478961910272,5.056667000000001,271678180.5,1.3247979625658601,44.533333,29.478,1.2739408299281543,42.22188269662489,36.28505057267674,14.557333,-0.15862618682540752,2020-03-14,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-18,25.933333,26.990667,23.367333,24.081333,356792430,4.817404357142856,35.8674375318819,40.92207946490247,3.623334,277150338.5,1.2873606142104712,43.572,26.4,1.5364408126482885,42.22188269662489,36.28505057267674,14.557333,-0.15862618682540752,2020-03-14,DOWNTREND,DOWNTREND,,5,0,0,,,,,True
2020-03-19,24.979767,30.133333,23.897333,28.509333,452931900,4.886642428571428,34.529600344267,39.73991313491175,6.236000000000001,275922741.5,1.6415171056134203,40.504667,23.367333,1.6111924794154462,42.22188269662489,36.28505057267674,14.557333,-0.15862618682540752,2020-03-14,DOWNTREND,REVERSAL_EXTENSION,REVERSAL_EXTENSION,6,0,0,,,,,True
2020-03-20,29.213333,31.8,28.386,28.502,424282530,4.770023428571428,33.43367300894573,38.669635693491585,3.4140000000000015,285343166.5,1.4869202413508649,40.504667,23.367333,1.6641107547596141,42.22188269662489,36.28505057267674,14.557333,-0.15862618682540752,2020-03-14,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-03-23,28.906667,29.46666,27.366667,28.952667,246818240,4.4873115,32.618944643682866,37.74421010363525,2.0999930000000013,295802708.5,0.8344015551838667,32.991327,23.367333,1.0488220963133905,39.727358569965816,35.54380766099324,14.557333,-0.3938445923081123,2020-03-21,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-03-24,31.82,34.246,31.6,33.666667,343427550,4.666428142857143,32.80943961755871,37.35587266519379,2.646000000000001,296749498.0,1.1572978297001197,31.8,23.897333,0.9978834899615238,39.727358569965816,35.54380766099324,14.557333,-0.3938445923081123,2020-03-21,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-03-25,36.35,37.133333,34.074,35.95,318341180,4.764380428571429,33.380450596184396,37.221980030413434,3.0593330000000023,300953014.5,1.0577770105705322,34.246,27.366667,0.8369406808446247,39.727358569965816,35.54380766099324,14.557333,-0.3938445923081123,2020-03-21,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-03-26,36.492667,37.333333,34.15,35.210667,261331230,4.79999942857143,33.713217215059956,37.030426408469296,3.1833330000000046,306254691.0,0.8533133946346637,37.133333,27.366667,0.7775895699188091,39.727358569965816,35.54380766099324,14.557333,-0.3938445923081123,2020-03-21,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-03-27,33.666667,35.053333,32.935333,34.290667,215661120,4.493570857142858,33.81820808504905,36.769496940996035,2.118000000000002,301113382.5,0.716212339051387,37.333333,31.6,0.565534751034738,39.727358569965816,35.54380766099324,14.557333,-0.3938445923081123,2020-03-21,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-03-30,34.017333,34.44314,32.748667,33.475333,179971010,4.328890357142859,33.755867160494674,36.455767041853555,1.6944730000000021,293473310.0,0.6132448978068908,37.333333,32.935333,0.6000303158932564,38.73886919360839,35.42446093137484,14.952,-0.12972049198134258,2020-03-28,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-03-31,33.416667,36.197333,33.133333,34.933333,266572280,4.35450942857143,33.96995185858655,36.31077332358179,3.064,287325617.0,0.9277706693308867,37.333333,32.748667,0.621690784637529,38.73886919360839,35.42446093137484,14.952,-0.12972049198134258,2020-03-28,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-04-01,33.6,34.263653,31.673333,32.104,200297700,4.168414214285716,33.630687884298084,35.91012824514543,2.5903199999999984,281316228.5,0.7120019384164323,37.333333,32.748667,0.7280593220823401,38.73886919360839,35.42446093137484,14.952,-0.12972049198134258,2020-03-28,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-04-02,32.068667,32.95066,29.76,30.298,297876410,3.8936042142857152,33.02474463260752,35.375639840845864,3.1906599999999976,280044380.5,1.0636757269264328,37.333333,31.673333,0.7247143937615375,38.73886919360839,35.42446093137484,14.952,-0.12972049198134258,2020-03-28,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-04-03,33.966667,34.366,31.226007,32.000667,338431140,3.6867947142857154,32.838548699406154,35.0542138560034,3.1399930000000005,286798708.0,1.1800302112936993,36.197333,29.76,0.8788275137250692,38.73886919360839,35.42446093137484,14.952,-0.12972049198134258,2020-03-28,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-04-06,34.08,34.733333,33.197333,34.416,223527540,3.5207946428571435,33.12535802678685,34.993431584003076,1.5360000000000014,294223076.5,0.7597213062245985,36.197333,29.76,1.0437019838541606,37.513741522043226,35.09838531886295,15.236667,-0.172279987852854,2020-04-04,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-04-07,36.333333,37.666667,35.489333,36.363333,268796760,3.3735089285714293,33.714080749189236,35.123898385526594,2.1773339999999948,292594148.5,0.9186675857258301,36.197333,29.76,1.0645480692715814,37.513741522043226,35.09838531886295,15.236667,-0.172279987852854,2020-04-04,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-04-08,36.946667,37.147207,35.555333,36.589333,189840360,3.0417856428571435,34.236853885700285,35.26346358690502,1.5918740000000042,294338154.0,0.6449736720167104,37.666667,31.226007,0.9630439162204153,37.513741522043226,35.09838531886295,15.236667,-0.172279987852854,2020-04-04,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-04-09,37.472667,38.345453,37.140667,38.2,204750000,2.923365642857143,34.95742590648205,35.54313372148549,1.2047859999999986,293769981.5,0.6969738669503915,37.666667,33.197333,0.9198217472300269,37.513741522043226,35.09838531886295,15.236667,-0.172279987852854,2020-04-04,REVERSAL_EXTENSION,REVERSAL_EXTENSION,,6,0,0,,,,,True
2020-04-13,39.344,43.466667,38.702,43.396667,337131320,3.149556642857143,36.49183337803077,36.291089271820205,4.764667000000003,289825692.5,1.1632209590942322,38.345453,35.489333,0.7623956415244045,37.63851579076264,35.39377719325696,16.475333,0.014698539508831505,2020-04-11,REVERSAL_EXTENSION,WEDGE_POP,WEDGE_POP,6,0,0,1.0,WEDGE_POP,29.651228678571428,38.345453,True
2020-04-14,46.598,49.458667,46.162,47.326,458647670,3.2044614285714283,38.46168185475244,37.34203315069447,3.2966669999999993,289702068.0,1.5831701622509646,43.466667,35.555333,0.8242045036034356,37.63851579076264,35.39377719325696,16.475333,0.014698539508831505,2020-04-11,WEDGE_POP,WEDGE_POP,,6,0,0,,,35.73980243640875,,True
2020-04-15,49.466667,50.208667,47.333333,48.655333,353655020,3.1627472142857136,40.31507297207018,38.419490279199756,2.875333999999995,297267353.5,1.1896867107541294,49.458667,37.140667,0.9640820967544275,37.63851579076264,35.39377719325696,16.475333,0.014698539508831505,2020-04-11,WEDGE_POP,WEDGE_POP,,6,0,0,,,36.8381166720569,,True
2020-04-16,47.796,50.63,47.114333,49.680667,309867930,3.186485357142857,42.0179082498756,39.491983300228355,3.5156670000000005,296954169.5,1.0434873856856217,50.208667,38.702,1.0869870425026087,37.63851579076264,35.39377719325696,16.475333,0.014698539508831505,2020-04-11,WEDGE_POP,WEDGE_POP,,6,0,0,,,37.89874062165693,,True
2020-04-17,51.485333,51.663333,49.844,50.259333,196923560,3.1655804999999995,43.51634911353458,40.51744517639709,1.8193330000000003,294607944.5,0.6684258305871993,50.63,46.162,1.345591959202675,37.63851579076264,35.39377719325696,16.475333,0.014698539508831505,2020-04-11,WEDGE_POP,WEDGE_POP,,6,0,0,,,38.93465492639709,,True
2020-04-20,48.846667,51.038,47.480667,49.757333,221198660,3.2986419285714277,44.651073456528295,41.3974344929307,3.557333,281807527.5,0.7849281456826948,51.663333,47.114333,1.6861854839804447,39.93320982880579,36.80954441294678,16.678667,0.20545682870869386,2020-04-18,WEDGE_POP,WEDGE_POP,,6,0,0,,,39.748113528644986,,True
2020-04-21,48.674667,50.222,44.919333,45.781333,303136400,3.458546714285714,44.85657519170497,41.81494863646111,5.302667,271653334.0,1.1158942742812057,51.663333,47.114333,1.336123010705155,39.93320982880579,36.80954441294678,16.678667,0.20545682870869386,2020-04-18,WEDGE_POP,WEDGE_POP,,6,0,0,,,40.08567527931825,,True
2020-04-22,46.932,48.933333,45.914,48.807333,213372470,3.450832428571428,45.574894793213154,42.4808900044172,3.019332999999996,274469242.0,0.7774002960958372,51.663333,44.919333,1.309543879524934,39.93320982880579,36.80954441294678,16.678667,0.20545682870869386,2020-04-18,WEDGE_POP,EMA_CROSSBACK,EMA_CROSSBACK,6,0,0,,,44.188583785714286,,True
2020-04-23,48.506667,48.933333,46.875333,47.042,198550460,3.3699281428571433,45.84164119444713,42.91528143256794,2.058,267966488.0,0.7409525776223183,51.663333,44.919333,1.2534713362995478,39.93320982880579,36.80954441294678,16.678667,0.20545682870869386,2020-04-18,EMA_CROSSBACK,EMA_CROSSBACK,,6,0,0,,,44.188583785714286,,True
2020-04-24,47.387333,48.715333,46.545333,48.343333,198564180,3.2343567142857146,46.2964942500022,43.43223872470433,2.1700000000000017,261976952.0,0.7579452256548126,51.663333,44.919333,1.0063578099703003,39.93320982880579,36.80954441294678,16.678667,0.20545682870869386,2020-04-18,EMA_CROSSBACK,EMA_CROSSBACK,,6,0,0,,,44.188583785714286,,True
2020-04-27,49.174,53.299333,49.0,53.25,310221630,3.3931662857142846,47.560768022729064,44.36726360806582,4.299332999999997,258838599.5,1.1985137865807376,51.038,45.914,0.9899005436934921,41.46232313265928,37.908000468856606,20.617333,0.14233627349071531,2020-04-25,EMA_CROSSBACK,EMA_CROSSBACK,,6,0,0,,,44.188583785714286,,True
2020-04-28,53.042667,53.666667,50.446,51.274667,228329460,3.3910234285714287,48.23602238223287,45.02511155015479,3.220666999999999,263566625.0,0.8663064225221991,53.299333,46.545333,1.118491730201946,41.46232313265928,37.908000468856606,20.617333,0.14233627349071531,2020-04-25,EMA_CROSSBACK,EMA_CROSSBACK,,6,0,0,,,44.188583785714286,,True
2020-04-29,52.678,53.54666,52.210667,53.367333,243239730,3.4396033571428566,49.168987949099616,45.81960883109243,1.335993000000002,265984547.5,0.9144881997327308,53.666667,46.545333,0.8650875255282057,41.46232313265928,37.908000468856606,20.617333,0.14233627349071531,2020-04-25,EMA_CROSSBACK,EMA_CROSSBACK,,6,0,0,,,44.188583785714286,,True
